chrom,start,end,CC_R1,CC_R2,CC_R3,16P12_1_R1,16P12_1_R2,16P12_1_R3,Genes,logFC,FDR,Motif Name,tf,histone
chr12,89574707,89575207,1.9676165879732703,2.096808106824962,2.607910652762746,1.688768865606389,2.094557925303121,2.194633124137613,"['POC1B-GALNT4', 'ATP2B1']","[-0.244027698764666, 0.13292003615625]","[0.860611286623232, 0.202546419754388]","['EOMES', 'ESRRA', 'FOXO1', 'MAFA', 'NFATC1', 'NFIA', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NR2E1', 'NR2F1', 'NR2F2', 'NR2F6', 'PGR', 'RARA', 'RUNX1', 'RUNX2', 'TAL1', 'TEAD1', 'TEAD2', 'TEAD3', 'TEAD4', 'TFCP2L1', 'TGIF1', 'TGIF2', 'THRB', 'ZNF652']",['ZBTB44'],['H3K4me1']
chr12,111644051,111644551,3.3034691525505115,2.81830388424427,2.880730172653134,2.50251689786828,2.5961440130482574,2.399975956848597,"['BRAP', 'ATXN2']","[0.136639415357354, -0.244813664994802]","[0.144651695294227, 0.0275695476924241]","['ARNT', 'ASCL1', 'ASCL2', 'ATF1', 'ATF2', 'ATF7', 'ATOH1', 'BCL6', 'BHLHA15', 'CREB1', 'CREB5', 'EHF', 'ERG', 'ESRRA', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'FOXK2', 'GABPA', 'GLI3', 'JUN', 'JUND', 'MYF5', 'MYOD1', 'MYOG', 'NEUROD1', 'NEUROG2', 'NFIL3', 'NPAS4', 'OLIG2', 'PITX1', 'PLAGL1', 'PTF1A', 'STAT3', 'TAL1', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TFAP4', 'THRB', 'TWIST2', 'ZEB1', 'ZNF263', 'ZNF711']","['ATF2', 'FEZF1', 'PRDM1']","['H3K27ac', 'H3K36me3', 'H3K4me1']"
chr12,128817671,128818171,3.2541252557064126,3.470702180425024,2.571759004627814,3.0098636312359672,2.9541098304999105,2.871606104546291,['SLC15A4'],[0.121667693319627],[0.257923253982789],"['AR', 'ARNT', 'ARNTL', 'ATF1', 'ATF2', 'ATF7', 'BHLHE41', 'CREB1', 'CREB5', 'CUX2', 'EPAS1', 'FOXA1', 'FOXA2', 'FOXA3', 'FOXF1', 'FOXK1', 'FOXK2', 'FOXL2', 'FOXM1', 'FOXO1', 'FOXO3', 'FOXP1', 'HIF1A', 'JUN', 'JUND', 'MITF', 'MNT', 'NFIL3', 'NPAS1', 'ONECUT1', 'ONECUT2', 'PRDM15', 'RBPJ', 'TAL1', 'TBXT', 'TGIF1', 'USF1', 'USF2']","['ATF2', 'FEZF1', 'GLIS1', 'IKZF3', 'KLF17', 'KLF8', 'PATZ1', 'PRDM4', 'PRDM6', 'SP7', 'TRIM28', 'ZBTB17', 'ZBTB21', 'ZBTB48', 'ZBTB8A', 'ZIC2', 'ZNF10', 'ZNF335', 'ZNF449', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF843', 'ZXDB']",['H3K4me1']
chr13,28582251,28582751,3.1488100675032724,3.453474955230075,2.6275970201374648,2.8300484501070997,2.799242088221072,2.423297778445167,"['POMP', 'FLT1']","[0.42934391480081, 0.344421173967879]","[0.0218422812527577, 0.0148003749086561]","['ARNT', 'CDX4', 'CRX', 'EPAS1', 'FOXK1', 'HIF1A', 'HOXA11', 'HOXC9', 'HOXD11', 'IRF3', 'LEF1', 'NANOG', 'PITX1', 'PLAGL1', 'POU1F1', 'RELA', 'TAL1', 'TBP', 'TBX5', 'TCF7L1', 'TEAD1', 'TGIF2', 'ZFX', 'ZIC1', 'ZNF263', 'ZNF322']","['ATF2', 'EGR2', 'FEZF1', 'GLIS1', 'GLIS2', 'MAZ', 'OSR2', 'PATZ1', 'PKNOX1', 'PRDM6', 'SP7', 'TRIM28', 'ZBTB21', 'ZEB1', 'ZFHX2', 'ZFP69B', 'ZIC2', 'ZNF184', 'ZNF24', 'ZNF335', 'ZNF384', 'ZNF558', 'ZNF629']",['H3K4me1']
chr13,40115864,40116364,2.065261316194765,2.610035748116862,2.161983626916414,2.117578514866945,2.2123100322468443,2.3443473750673376,"['COG6', 'FOXO1']","[0.269867599841887, -0.172852523885292]","[0.0028983591494127, 0.172763471218577]","['ARNT', 'ARNTL', 'BHLHE40', 'BHLHE41', 'CDX4', 'CLOCK', 'EBF1', 'EBF2', 'EOMES', 'ETV1', 'FOXD3', 'FOXH1', 'FOXO1', 'GLI3', 'HNF1B', 'HOXA13', 'HOXB13', 'HOXD11', 'HOXD13', 'IRF3', 'MAX', 'MNT', 'MYC', 'MYCN', 'NANOG', 'NKX3-1', 'NKX6-1', 'NPAS1', 'NPAS2', 'PBX2', 'PDX1', 'PLAGL1', 'SOX10', 'SOX15', 'SOX17', 'SOX3', 'SOX6', 'SPDEF', 'SRF', 'TBX5', 'TFAP2C', 'USF1']","['ATF2', 'BCL11A', 'BCL6B', 'EGR2', 'FEZF1', 'GFI1B', 'GLI2', 'GLIS1', 'GLIS2', 'HIC1', 'INSM2', 'KLF10', 'KLF17', 'L3MBTL2', 'MAZ', 'OVOL3', 'PATZ1', 'PKNOX1', 'PRDM6', 'SCRT2', 'SP2', 'SP7', 'TSHZ1', 'WT1', 'ZBTB17', 'ZBTB21', 'ZBTB48', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZFP37', 'ZFP69B', 'ZIC2', 'ZNF2', 'ZNF24', 'ZNF324', 'ZNF362', 'ZNF366', 'ZNF518A', 'ZNF558', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF692', 'ZNF843', 'ZSCAN21', 'ZSCAN23', 'ZSCAN4', 'ZXDB']",['H3K4me1']
chr13,48979788,48980288,1.518310383058599,1.820159682480348,2.013741052104605,1.4201589011071512,1.7599423468916269,1.5749469395367457,"['MLNR', 'FNDC3A']","[0.268289279858241, 0.324235313480478]","[0.747503654641834, 0.0464466177980888]","['ARNT', 'ATF1', 'ATF4', 'BARX1', 'BCL11A', 'CDX2', 'CDX4', 'DDIT3', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EN1', 'HLF', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'LHX2', 'NANOG', 'NFIL3', 'NFIX', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NKX6-1', 'OLIG2', 'P300', 'PGR', 'RUNX1', 'SMAD3', 'SOX6', 'ZIC1']","['FEZF1', 'PKNOX1', 'PRDM6', 'ZBTB26', 'ZNF600', 'ZNF660']",['H3K4me1']
chr13,100098738,100099238,2.134799696755312,2.288160763245716,2.329896839867355,1.781370910185094,2.032176867812848,1.7375336536715218,"['GGACT', 'PCCA']","[0.182733868849439, -0.0863554797778987]","[0.651866431252882, 0.559355222954344]","['ATF2', 'ATF4', 'ATF7', 'BCL6', 'CDX2', 'CDX4', 'CREB5', 'CRX', 'DDIT3', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EN1', 'ESRRA', 'ESRRB', 'ESRRG', 'FOXA1', 'FOXA2', 'FOXA3', 'FOXD3', 'FOXF1', 'FOXK1', 'FOXK2', 'FOXL2', 'FOXM1', 'FOXO1', 'FOXO3', 'FOXP1', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD13', 'ISL1', 'JUN', 'LHX1', 'LHX2', 'LHX3', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NKX6-1', 'NR2F1', 'NR2F2', 'NR2F6', 'NR5A2', 'P300', 'POU1F1', 'RARA', 'SF1', 'STAT3', 'STAT4', 'STAT5A', 'TBX5', 'TEAD1', 'TEAD2', 'TEAD3', 'TEAD4', 'THRB', 'ZEB1', 'ZEB2']","['ATF2', 'BCL6B', 'FEZF1', 'IKZF3', 'OSR2', 'PRDM4', 'PRDM6', 'SP3', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB44', 'ZBTB6', 'ZEB2', 'ZNF10', 'ZNF132', 'ZNF189', 'ZNF202', 'ZNF24', 'ZNF324', 'ZNF34', 'ZNF341', 'ZNF362', 'ZNF366', 'ZNF488', 'ZNF513', 'ZNF558', 'ZNF571', 'ZNF629', 'ZNF660', 'ZSCAN4']","['H3K27ac', 'H3K4me1']"
chr14,51004374,51004874,2.106943294366195,1.979104555372408,2.099574893823253,1.9628534621278888,1.6792632196050232,1.9884689694772717,"['PYGL', 'TRIM9']","[0.09400337110515, -0.146845586118432]","[0.359695785576607, 0.185613318150816]","['AR', 'CRX', 'DLX2', 'DLX5', 'EN1', 'EOMES', 'ERG', 'ETV2', 'FOXO1', 'GSC', 'HOXA11', 'HOXA13', 'HOXB13', 'HOXD11', 'HOXD13', 'NANOG', 'NFATC1', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NKX6-1', 'PITX1', 'PTF1A', 'RUNX1', 'SPI1', 'TAL1', 'TBX21', 'TFAP4', 'THRA', 'THRB', 'ZEB1', 'ZNF416']","['ATF2', 'PRDM6', 'TRIM28', 'ZNF335', 'ZNF580', 'ZSCAN18']","['H3K27ac', 'H3K4me1']"
chr14,80634557,80635057,2.250698147471497,2.1601233917700657,2.014176643939368,2.123617954481539,1.9904779258774308,1.580593793401507,"['CEP128', 'DIO2']","[-0.0096297488436469, 0.315599162859306]","[0.956883716300692, 0.589887492732268]","['ARNTL', 'BHLHA15', 'EOMES', 'HLF', 'HOXD12', 'IRF1', 'IRF8', 'MEIS1', 'MNT', 'MYBL2', 'NEUROG2', 'NFATC1', 'NFIL3', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-2', 'NPAS1', 'NPAS2', 'OLIG2', 'PBX3', 'PKNOX1', 'PRDM1', 'PRDM10', 'PTF1A', 'SCRT1', 'SIX2', 'SOX2', 'SOX3', 'SOX6', 'TAL1', 'TBX21', 'TCF4', 'TFAP4', 'TGIF1', 'TGIF2', 'TWIST2']",['SCRT2'],['H3K4me1']
chr14,95046720,95047220,2.380090664885076,2.109592606796177,1.8270519230505091,1.949516727972743,1.6873126468026736,1.5986426030472607,"['GSC', 'DICER1']","[0.0510806321096385, 0.0791457242239061]","[0.887568319756796, 0.743755590232459]","['CDX4', 'FOXD3', 'HOXA13', 'HOXC9', 'IRF4', 'KLF1', 'KLF10', 'KLF14', 'KLF5', 'MAZ', 'NANOG', 'NR2E1', 'PBX2', 'PLAGL1', 'PRDM15', 'SIX2', 'SP2', 'SP5', 'ZFX', 'ZIC1', 'ZNF711']","['BCL11A', 'CTBP1', 'FEZF1', 'FOXA1', 'HDGF', 'HIC1', 'IKZF3', 'INSM2', 'KLF10', 'KLF17', 'KLF9', 'L3MBTL2', 'PKNOX1', 'PRDM10', 'PRDM4', 'PRDM6', 'REST', 'SCRT1', 'SCRT2', 'SP7', 'WT1', 'ZBTB12', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB44', 'ZEB2', 'ZFP69B', 'ZIC2', 'ZNF335', 'ZNF366', 'ZNF398', 'ZNF449', 'ZNF529', 'ZNF561', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF692', 'ZNF843', 'ZSCAN30']","['H3K27ac', 'H3K4me1']"
chr14,95523765,95524265,2.659257311490588,2.903581552942891,2.4030389442190945,2.3130752529190115,3.070497315551185,2.0073528234302858,"['GLRX5', 'SYNE3']","[0.154997585958229, 0.0362299471446174]","[0.234257614946804, 0.898003015055843]","['BCL6', 'CRX', 'EBF1', 'EBF2', 'ERG', 'ETV4', 'GSC', 'NPAS4', 'OTX2', 'PGR', 'PITX1', 'PRDM15', 'SMAD4', 'SPI1', 'STAT6', 'ZNF136']","['PATZ1', 'PRDM10', 'ZBTB17', 'ZBTB20', 'ZBTB44', 'ZBTB8A', 'ZNF341']","['H3K27ac', 'H3K4me1']"
chr14,103031240,103031740,1.3463950414496286,1.4206548044217788,1.4851886284502516,1.330517631294392,1.1918964692906224,1.375709538431254,"['CDC42BPB', 'AMN']","[0.181281036426864, 0.945301072607723]","[0.181651029013134, 0.124023609619609]","['CUX1', 'CUX2', 'EOMES', 'ERG', 'ETS1', 'ETV2', 'FLI1', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'MAFA', 'MAFB', 'MAFF', 'MAFK', 'NKX6-1', 'ONECUT1', 'ONECUT2', 'PHOX2A', 'PHOX2B', 'PITX1', 'PROP1', 'SMAD2', 'SMAD3', 'SMAD4', 'SOX10', 'TBX21', 'TBX5', 'TBX6', 'TGIF1', 'TGIF2', 'THRB', 'ZNF7']","['FEZF1', 'PRDM6', 'ZBTB44', 'ZIC2', 'ZNF335', 'ZNF449']","['H3K27ac', 'H3K4me1']"
chr14,105015113,105015613,2.1669776770734943,1.9259966155955277,2.35519459192938,2.0321031799927693,1.7263438020413469,1.862332756446461,"['CDCA4', 'AHNAK2']","[-0.082239095485823, -0.356465883073162]","[0.598716761226202, 0.372790480039989]","['AR', 'ARNT', 'ASCL1', 'ATOH1', 'BHLHA15', 'E2F3', 'E2F4', 'EPAS1', 'ESRRA', 'FOXO1', 'GATA3', 'HIF1A', 'ISL1', 'MEIS1', 'MYB', 'NANOG', 'NEUROD1', 'NEUROG2', 'NKX3-1', 'NKX6-1', 'NR2F1', 'OLIG2', 'PRDM10', 'PTF1A', 'RUNX1', 'RUNX2', 'SOX10', 'SOX15', 'SOX17', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'SOX7', 'TAL1', 'TBX20', 'TCF21', 'TCF4', 'TGIF1', 'TGIF2', 'THRB', 'TRPS1', 'TWIST2', 'ZNF711']",,"['H3K27ac', 'H3K36me3', 'H3K4me1']"
chr15,32801796,32802517,1.7032620057662355,1.9914530842038447,2.180443034045633,1.7046025661671216,1.799622240401639,1.803947468727462,"['GREM1', 'FMN1']","[-0.370558913988486, 0.373013767076129]","[0.746537909487968, 0.511122243820273]","['ARNT', 'CRX', 'CUX2', 'GSC', 'HLF', 'HOXA10', 'HOXA2', 'HOXD11', 'HOXD12', 'NANOG', 'NFIL3', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NR2F1', 'NR2F2', 'NR2F6', 'ONECUT1', 'ONECUT2', 'OTX2', 'PBX2', 'PDX1', 'PITX1', 'RARA', 'SMAD2', 'SMAD3', 'TBR1', 'TBXT', 'THRB']","['PKNOX1', 'PRDM6', 'ZBTB20', 'ZBTB21', 'ZBTB44', 'ZFP69B', 'ZNF692']",['H3K4me1']
chr15,55735958,55736458,1.7498026164468172,1.649410346100593,1.8846626206935624,1.5903144332124108,1.39614213256709,1.7835344530441872,"['PYGO1', 'PRTG']","[-0.105176335711604, 0.0402377565110858]","[0.646077094751112, 0.907525265455518]","['ARNT', 'CDX4', 'HOXA11', 'HOXA13', 'HOXB13', 'MEF2A', 'MEF2B', 'MYB', 'MYBL1', 'MYBL2', 'MYNN', 'NANOG', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'P300', 'PITX1', 'RORA', 'RORC', 'TBR1', 'TBX5', 'ZEB1', 'ZEB2']","['PRDM6', 'ZNF362']",['H3K4me1']
chr15,66803156,66803656,3.475964290583885,3.808483929328775,3.0951797051361845,2.329549102792746,2.363144068363153,2.479210206360784,"['SMAD6', 'SMAD3']","[-0.590819481473366, -0.0477926443717222]","[0.000306555121153, 0.738379223918859]","['BCL6', 'ERG', 'FOXA1', 'FOXA2', 'FOXM1', 'GLI3', 'KLF14', 'KLF5', 'NFIA', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'PLAGL1', 'SOX10', 'SOX15', 'SOX3', 'SOX4', 'SOX6', 'TEAD1', 'TEAD2', 'TEAD3', 'TEAD4', 'ZBTB7A', 'ZFX', 'ZNF416', 'ZNF711']","['ATF2', 'BCL11A', 'FEZF1', 'GFI1B', 'GLI4', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'KLF1', 'KLF10', 'KLF16', 'KLF17', 'KLF8', 'KLF9', 'MAZ', 'OSR2', 'PATZ1', 'PRDM10', 'PRDM2', 'PRDM4', 'SP2', 'SP3', 'SP7', 'TRIM28', 'WT1', 'ZBTB11', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB48', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZFP69B', 'ZFX', 'ZIC2', 'ZNF146', 'ZNF2', 'ZNF24', 'ZNF335', 'ZNF449', 'ZNF518A', 'ZNF600', 'ZNF629', 'ZNF660', 'ZNF692', 'ZNF770', 'ZSCAN21', 'ZSCAN23', 'ZSCAN30', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr15,71279048,71279548,2.381496255977067,2.633841026974859,1.6635252169559784,1.9316312534041855,2.293734601795677,2.088506526701183,"['THSD4', 'NR2E3']","[-0.249610953537713, -0.420986800277595]","[0.318773739042949, 0.373298796151357]","['ARNT', 'ATF1', 'ATF7', 'CREB5', 'CUX1', 'FOXA1', 'FOXD3', 'FOXM1', 'HLF', 'HOXA1', 'HOXA2', 'HOXB4', 'HOXC9', 'NFIA', 'NFIL3', 'NKX2-1', 'PBX2', 'PDX1', 'PHOX2A', 'PROP1', 'RFX5', 'SIX2', 'TAL1', 'TBP', 'TBX5', 'TEAD1', 'TEAD3', 'TFAP4', 'THRB']","['ARNT', 'ATF2', 'BCL11A', 'CTBP1', 'EGR2', 'FEZF1', 'FOXA1', 'GFI1B', 'GLI2', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'INSM2', 'KLF1', 'KLF10', 'KLF16', 'KLF17', 'KLF7', 'KLF8', 'MAZ', 'MYNN', 'MZF1', 'OSR2', 'OVOL3', 'PATZ1', 'PKNOX1', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'SCRT1', 'SCRT2', 'SP2', 'SP3', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'YY1', 'YY2', 'ZBTB1', 'ZBTB10', 'ZBTB11', 'ZBTB12', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB44', 'ZBTB48', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZFP37', 'ZFP69B', 'ZIC2', 'ZNF10', 'ZNF146', 'ZNF18', 'ZNF184', 'ZNF189', 'ZNF19', 'ZNF2', 'ZNF24', 'ZNF263', 'ZNF280D', 'ZNF302', 'ZNF324', 'ZNF335', 'ZNF34', 'ZNF341', 'ZNF366', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF423', 'ZNF449', 'ZNF488', 'ZNF501', 'ZNF518A', 'ZNF558', 'ZNF561', 'ZNF580', 'ZNF596', 'ZNF600', 'ZNF610', 'ZNF623', 'ZNF629', 'ZNF639', 'ZNF654', 'ZNF660', 'ZNF664', 'ZNF692', 'ZNF76', 'ZNF770', 'ZNF792', 'ZNF843', 'ZSCAN18', 'ZSCAN21', 'ZSCAN23', 'ZSCAN30', 'ZSCAN4', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr15,83477149,83477649,1.5499752404650404,1.7998337710896175,1.3792666974270096,1.4394212289889994,1.3265052871744143,1.364702626086483,"['SH3GL3', 'ADAMTSL3']","[-0.33352113924885, -0.290860475202454]","[0.0012754605878625, 0.374404815028572]","['ARNTL', 'ATF1', 'ATF2', 'ATF7', 'BHLHE41', 'CREB1', 'CREB5', 'CRX', 'DUXBL1', 'FOXA1', 'FOXD3', 'FOXF1', 'FOXK1', 'FOXK2', 'FOXL2', 'FOXM1', 'FOXO3', 'GATA3', 'JUN', 'JUND', 'LHX1', 'LHX3', 'MITF', 'NFIL3', 'NFIX', 'NKX6-1', 'PHOX2A', 'PHOX2B', 'PITX1', 'PROP1', 'RBPJ', 'TGIF1', 'TGIF2', 'TRPS1', 'USF1']","['ATF2', 'PRDM10', 'SCRT2', 'ZNF629']",['H3K4me1']
chr15,86490049,86490549,2.7284125276026123,2.604045210076487,2.9960174813564158,2.2026793227883585,2.2585629644267766,2.611226594303821,,,,"['AR', 'ATF4', 'ATOH1', 'BHLHA15', 'DDIT3', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EN1', 'ERG', 'ETV2', 'GFI1B', 'KLF14', 'LHX1', 'LHX2', 'LHX3', 'MAZ', 'NANOG', 'NEUROG2', 'NFATC1', 'NKX2-5', 'NKX6-1', 'OLIG2', 'PITX1', 'PLAGL1', 'PROP1', 'SP2', 'TAL1', 'TCF4', 'TWIST2', 'ZEB1', 'ZIC1', 'ZIC3', 'ZNF467', 'ZNF7']","['TRIM28', 'ZNF263']","['H3K27ac', 'H3K4me1']"
chr15,87746309,87746809,1.6509903840804931,1.808847171630129,1.5273996572226132,1.5553753025347758,1.0905364081985298,1.49932099577873,['NTRK3'],[-0.673135154166303],[0.074469262727359],"['ARNTL', 'ATF1', 'ATF2', 'ATF7', 'CDX2', 'CDX4', 'CLOCK', 'CREB5', 'EBF2', 'EHF', 'EOMES', 'FOXA1', 'FOXA2', 'FOXA3', 'FOXK1', 'FOXK2', 'FOXL2', 'FOXM1', 'FOXO1', 'FOXO3', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'JUN', 'JUND', 'LEF1', 'MAX', 'MNT', 'MYBL2', 'NFIL3', 'NPAS1', 'NPAS2', 'P300', 'PDX1', 'PGR', 'PTF1A', 'SOX3', 'SOX6', 'SOX9', 'TBR1', 'TBX5', 'TBXT', 'TCF7L1', 'TCF7L2', 'TGIF1', 'TGIF2', 'ZIC1', 'ZNF263', 'ZNF7']","['ATF2', 'HIC1', 'ZBTB21']",['H3K4me1']
chr16,4338764,4339264,4.414305899959615,3.6586536909796528,3.65004100979108,3.039598616712432,2.781509332911074,3.040849444952471,"['PAM16', 'GLIS2']","[-0.30266698197855, 0.0774622091847231]","[0.167875724993929, 0.688140399902775]","['AR', 'ASCL1', 'ASCL2', 'ATOH1', 'BHLHA15', 'EBF1', 'EBF2', 'FOXO1', 'GLI3', 'KLF1', 'KLF14', 'KLF3', 'KLF4', 'KLF5', 'KLF6', 'MAFA', 'MAZ', 'MEIS1', 'MYF5', 'MYOD1', 'MYOG', 'NEUROD1', 'NEUROG2', 'NFIX', 'NKX2-1', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NR2F1', 'NR2F2', 'NR2F6', 'OLIG2', 'PLAGL1', 'PTF1A', 'SP2', 'SP5', 'TAL1', 'TBX20', 'TBX5', 'TCF12', 'TCF3', 'TCF4', 'TFAP4', 'TGIF1', 'THRB', 'TWIST2', 'ZBTB7A', 'ZFX', 'ZIC1', 'ZNF189', 'ZNF416', 'ZNF7', 'ZNF711']","['ZFP69B', 'ZNF335']","['H3K27ac', 'H3K36me3']"
chr16,51155046,51155598,4.980701597887796,4.3428956024753385,3.944097381554776,2.9078333846147664,2.8627357450544886,3.43144863921414,['SALL1'],[-0.0248109728347551],[0.880363691315018],"['CUX1', 'EBF1', 'FOXD3', 'FOXO1', 'IRF2', 'IRF3', 'IRF4', 'IRF8', 'KLF14', 'MAZ', 'NKX2-1', 'NKX3-2', 'PLAGL1', 'TFAP2C', 'ZNF263', 'ZNF711']","['EGR2', 'FEZF1', 'GLIS1', 'GLIS2', 'KLF1', 'KLF16', 'KLF9', 'MAZ', 'PATZ1', 'SP2', 'SP3', 'SP7', 'WT1', 'ZBTB17', 'ZBTB20', 'ZFHX2', 'ZFX', 'ZIC2', 'ZNF398', 'ZNF843', 'ZSCAN4']",['H3K4me1']
chr16,51629710,51630210,2.5836912350206687,2.856243308757964,2.6221071264469265,2.563813427562521,2.75936162552642,2.5242449711482347,"['SALL1', 'TOX3']","[-0.0248109728347551, 0.201849822202105]","[0.880363691315018, 0.86455440350005]","['CDX2', 'CDX4', 'CRX', 'DLX2', 'EN1', 'FOXA1', 'FOXF1', 'FOXK1', 'FOXK2', 'FOXO3', 'GATA3', 'GRHL2', 'HOXA10', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'ISL1', 'LHX1', 'LHX2', 'LHX3', 'NANOG', 'NFATC1', 'NFYA', 'NKX6-1', 'PHOX2B', 'PLAGL1', 'POU1F1', 'PTF1A', 'RUNX1', 'SIX2', 'SOX10', 'SOX3', 'SOX4', 'SOX6', 'STAT4', 'TAL1', 'TFAP4', 'THRB']","['ARNT', 'BCL11A', 'BCL6B', 'CTBP1', 'FEZF1', 'FOXK2', 'GLIS1', 'HIC1', 'IKZF3', 'L3MBTL2', 'MAZ', 'OVOL3', 'PKNOX1', 'PRDM4', 'PRDM6', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'ZBTB44', 'ZEB2', 'ZNF24', 'ZNF263', 'ZNF335', 'ZNF518A', 'ZNF561', 'ZNF580', 'ZNF626', 'ZNF629', 'ZNF664', 'ZNF692', 'ZNF843', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr16,85551481,85551981,3.354910935180901,3.403422658434601,3.172913524430376,2.535425539190497,2.59871054534991,2.4600917415482715,['GSE1'],[-0.371601258559964],[3.63920445232951e-05],"['BARX1', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EHF', 'ELF3', 'ELF4', 'ELF5', 'EN1', 'EOMES', 'ERG', 'ESRRA', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD11', 'HOXD13', 'ISL1', 'LHX1', 'LHX2', 'LHX3', 'MEIS1', 'NANOG', 'NKX6-1', 'RARA', 'RORC', 'RUNX1', 'SOX10', 'SOX3', 'SOX9', 'SPDEF', 'TBX20', 'TGIF1', 'TGIF2', 'THRB', 'ZNF264', 'ZNF416', 'ZNF711']","['EGR2', 'KLF17', 'OSR2', 'SP7', 'ZNF18', 'ZNF384', 'ZNF596', 'ZNF770']",['H3K27ac']
chr17,2075787,2076287,4.72531473213443,4.476659083921305,4.8044490378,3.9316580215972743,3.624008813497049,4.477103753937163,"['SRR', 'HIC1']","[0.0855717103877115, 0.681707469358321]","[0.668011913615896, 0.0032624059479995]","['CDX4', 'CRX', 'EGR1', 'ELF1', 'ELK1', 'ELK4', 'ERG', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'FOXO1', 'GABPA', 'GLI3', 'HAND2', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXD11', 'KLF1', 'KLF10', 'KLF14', 'KLF3', 'KLF4', 'KLF5', 'KLF6', 'KLF9', 'PITX1', 'PLAGL1', 'PRDM14', 'RARA', 'RUNX1', 'RUNX2', 'SP2', 'TBX21', 'ZFX', 'ZNF467', 'ZNF711']","['EGR2', 'PRDM6', 'ZFHX2']",['H3K27ac']
