chrom,start,end,CC_R1,CC_R2,CC_R3,SCRT1_R1,SCRT1_R2,SCRT1_R3,Genes,logFC,FDR,Motif Name,tf,histone
chr19,30426246,30426852,4.209251620089217,3.861984377220241,3.8129674979083608,3.455227337681544,2.983267378310646,3.816641169771831,['ZNF536'],[-0.120500705040301],[0.438640196926092],"['EGR1', 'EN1', 'GATA3', 'GATA4', 'GATA5', 'GLI3', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXD11', 'HOXD13', 'LEF1', 'LHX1', 'LHX2', 'LHX3', 'NANOG', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX6-1', 'P300', 'PLAGL1', 'SOX10', 'SOX15', 'SOX3', 'SOX4', 'SOX6', 'TBX5', 'TCF7', 'TFAP2A', 'TFAP2C', 'TRPS1', 'ZIC1']","['ATF2', 'BCL11A', 'BCL11B', 'BCL6B', 'CTBP1', 'CTCF', 'FEZF1', 'GFI1B', 'GLIS1', 'HIC1', 'IKZF3', 'KLF16', 'KLF7', 'KLF9', 'MAZ', 'MZF1', 'OSR2', 'OVOL3', 'PATZ1', 'PKNOX1', 'PRDM10', 'PRDM2', 'PRDM4', 'PRDM6', 'SALL2', 'SCRT1', 'SCRT2', 'SP7', 'TSHZ1', 'WT1', 'YY1', 'YY2', 'ZBTB1', 'ZBTB10', 'ZBTB12', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB44', 'ZBTB8A', 'ZEB2', 'ZFP69B', 'ZIC2', 'ZNF114', 'ZNF146', 'ZNF148', 'ZNF157', 'ZNF18', 'ZNF19', 'ZNF2', 'ZNF221', 'ZNF24', 'ZNF266', 'ZNF274', 'ZNF302', 'ZNF324', 'ZNF335', 'ZNF341', 'ZNF354C', 'ZNF366', 'ZNF398', 'ZNF404', 'ZNF423', 'ZNF433', 'ZNF449', 'ZNF473', 'ZNF488', 'ZNF513', 'ZNF514', 'ZNF518A', 'ZNF530', 'ZNF544', 'ZNF548', 'ZNF558', 'ZNF561', 'ZNF571', 'ZNF580', 'ZNF585B', 'ZNF596', 'ZNF610', 'ZNF624', 'ZNF629', 'ZNF645', 'ZNF658', 'ZNF664', 'ZNF670', 'ZNF680', 'ZNF692', 'ZNF701', 'ZNF704', 'ZNF707', 'ZNF76', 'ZNF776', 'ZNF785', 'ZNF791', 'ZNF792', 'ZNF843', 'ZSCAN18', 'ZSCAN21', 'ZSCAN23', 'ZSCAN30', 'ZSCAN4', 'ZSCAN5A', 'ZSCAN5C']",['H3K4me1']
chr19,31214009,31214509,4.179872100433861,3.8178713275545793,4.04544189062709,3.4817301144506825,3.2665872049935243,4.531121822685549,['ZNF536'],[-0.120500705040301],[0.438640196926092],"['AR', 'ATF1', 'ATF2', 'ATF3', 'ATF7', 'BATF', 'CREB1', 'CREB5', 'EHF', 'ELF4', 'EOMES', 'ERG', 'ETS1', 'ETV1', 'ETV4', 'FOSL1', 'FOSL2', 'JUN', 'JUNB', 'MYOG', 'NKX6-1', 'NR2F1', 'NR2F2', 'NR2F6', 'PITX1', 'PLAGL1', 'PTF1A', 'RARA', 'RUNX1', 'RUNX2', 'SIX2', 'SMAD3', 'SPDEF', 'SPI1', 'SREBF1', 'SREBF2', 'TAL1', 'TFAP4', 'THRB', 'TRPS1', 'ZNF416']","['ATF2', 'HIC1', 'INSM2', 'KLF8', 'SP7', 'TSHZ1', 'ZBTB21', 'ZFP69B', 'ZNF10', 'ZNF184', 'ZNF24', 'ZNF324', 'ZNF366', 'ZNF37A', 'ZNF518A', 'ZNF623', 'ZNF629', 'ZNF660', 'ZNF692', 'ZSCAN21', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr19,31316317,31316817,4.601007303930168,4.701919636568129,5.121715423199791,3.905201083030659,3.8550770905150498,3.922407463349989,['ZNF536'],[-0.120500705040301],[0.438640196926092],"['AR', 'ATF4', 'BCL6', 'DDIT3', 'DLX2', 'EN1', 'ERG', 'ETS1', 'ETV1', 'ETV2', 'FLI1', 'HLF', 'HOXA11', 'HOXA9', 'HOXD10', 'HOXD11', 'HOXD12', 'HSF1', 'LHX2', 'MEF2A', 'MEF2B', 'NANOG', 'NFIL3', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NKX6-1', 'PGR', 'PLAGL1', 'SPDEF', 'STAT4', 'ZFP57', 'ZNF189', 'ZNF416']","['ATF2', 'BCL6B', 'FEZF1', 'IKZF3', 'INSM2', 'KLF10', 'KLF16', 'KLF17', 'KLF7', 'KLF8', 'MAZ', 'OSR2', 'OVOL3', 'PATZ1', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'REPIN1', 'REST', 'SCRT2', 'SP7', 'TRIM28', 'YY1', 'ZBTB1', 'ZBTB10', 'ZBTB11', 'ZBTB12', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB44', 'ZBTB8A', 'ZEB2', 'ZFP69B', 'ZIC2', 'ZNF10', 'ZNF138', 'ZNF16', 'ZNF18', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF263', 'ZNF302', 'ZNF324', 'ZNF335', 'ZNF341', 'ZNF366', 'ZNF398', 'ZNF449', 'ZNF501', 'ZNF513', 'ZNF558', 'ZNF580', 'ZNF596', 'ZNF600', 'ZNF610', 'ZNF629', 'ZNF660', 'ZNF664', 'ZNF692', 'ZNF701', 'ZNF768', 'ZSCAN16', 'ZSCAN18', 'ZSCAN21', 'ZSCAN23', 'ZSCAN30', 'ZSCAN4', 'ZSCAN5C']","['H3K27ac', 'H3K4me1']"
chr19,33348049,33348658,7.851911402756883,9.561749718371322,9.23015216349224,6.7544134280484,7.701596851195439,7.975384384197002,['CEBPG'],[0.490755084674676],[0.0002689869515354],"['ATF4', 'CRX', 'DDIT3', 'GFI1B', 'HOXA10', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'NFIL3', 'NR2F2', 'RBPJ', 'RELA', 'RORA', 'RORC', 'SOX10', 'SOX3', 'TAL1', 'TBP', 'TBR1', 'THRB', 'ZNF416']","['BCL6B', 'FEZF1', 'KLF7', 'KLF8', 'MAZ', 'PATZ1', 'PRDM6', 'SCRT2', 'SP7', 'YY1', 'YY2', 'ZBTB17', 'ZBTB21', 'ZBTB8A', 'ZEB2', 'ZIC2', 'ZNF121', 'ZNF133', 'ZNF174', 'ZNF184', 'ZNF223', 'ZNF324', 'ZNF335', 'ZNF366', 'ZNF398', 'ZNF404', 'ZNF433', 'ZNF449', 'ZNF558', 'ZNF561', 'ZNF600', 'ZNF610', 'ZNF660', 'ZNF692', 'ZNF701', 'ZNF791', 'ZSCAN18', 'ZSCAN21']","['H3K27ac', 'H3K4me1']"
chr19,33435123,33435623,4.3930716487806105,5.311565586770532,2.990616240424272,3.286919576695434,4.380066802654825,3.9858707736185535,['CEBPG'],[0.490755084674676],[0.0002689869515354],"['AR', 'ASCL1', 'ASCL2', 'ATF3', 'BACH2', 'BATF', 'CDX2', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EBF1', 'EBF2', 'EHF', 'ELF1', 'ELF3', 'ELF4', 'ELF5', 'ELK1', 'ELK4', 'EN1', 'EOMES', 'ERG', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'FOSL1', 'FOSL2', 'FOXO1', 'GABPA', 'HAND2', 'ISL1', 'JUN', 'JUNB', 'LHX1', 'LHX2', 'LHX3', 'MEIS1', 'MYB', 'MYBL1', 'MYBL2', 'MYOD1', 'MYOG', 'NANOG', 'NFATC1', 'NFE2', 'NFIX', 'NKX6-1', 'NPAS2', 'OLIG2', 'PHOX2A', 'PLAGL1', 'POU1F1', 'PROP1', 'PTF1A', 'SNAI1', 'SNAI2', 'SPDEF', 'TAL1', 'TBX5', 'TBX6', 'TCF12', 'TCF3', 'TFAP4', 'TGIF1', 'TGIF2', 'ZBTB7A', 'ZFP809', 'ZFX', 'ZIC1', 'ZIC3', 'ZNF263', 'ZNF317', 'ZNF711']","['BCL6B', 'GLIS1', 'INSM2', 'KLF10', 'MYNN', 'OSR2', 'PATZ1', 'PRDM10', 'PRDM2', 'SALL2', 'SP7', 'YY2', 'ZBTB1', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB48', 'ZBTB6', 'ZEB2', 'ZIC2', 'ZNF146', 'ZNF184', 'ZNF19', 'ZNF24', 'ZNF266', 'ZNF335', 'ZNF366', 'ZNF394', 'ZNF558', 'ZNF560', 'ZNF629', 'ZNF645', 'ZNF692', 'ZNF777', 'ZSCAN5A']","['H3K27ac', 'H3K4me1']"
chr19,33905337,33905837,3.525591749915329,3.0823550716377945,3.059212411559297,3.182090235286587,3.20453399417132,3.35437925888967,,,,"['EHF', 'ELF3', 'ELF4', 'ELK1', 'ELK4', 'ERG', 'ESRRA', 'ESRRB', 'ESRRG', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'FOXA1', 'FOXH1', 'FOXL2', 'FOXM1', 'FOXO1', 'GABPA', 'KLF1', 'KLF14', 'KLF5', 'KLF6', 'MAFA', 'NKX3-1', 'NR2F1', 'NR2F2', 'NR2F6', 'NR5A2', 'PGR', 'RARA', 'SP2', 'TAL1', 'THRB']","['ZBTB20', 'ZNF350', 'ZNF394']","['H3K27ac', 'H3K4me1', 'H3K4me3']"
chr19,37979738,37980238,1.2190635139015424,1.4164300280241724,1.5115704573720463,1.787286177935434,1.9581494874747247,2.171584158919154,,,,"['FOXH1', 'KLF14', 'KLF5', 'KLF9', 'MAZ', 'MYBL1', 'NFIA', 'NR2E1', 'SMAD2', 'SMAD3', 'SP5', 'TEAD1', 'TEAD4', 'TFAP2A', 'TFAP2C', 'THRB', 'TP53', 'TP63', 'TP73', 'ZFX', 'ZNF322', 'ZNF416', 'ZNF711']","['EGR2', 'IKZF3', 'MAZ', 'MZF1', 'PRDM1', 'PRDM10', 'PRDM4', 'SCRT1', 'SCRT2', 'SP7', 'TRIM28', 'ZBTB10', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB26', 'ZBTB44', 'ZBTB48', 'ZEB2', 'ZFHX2', 'ZFP37', 'ZFX', 'ZIC2', 'ZNF121', 'ZNF18', 'ZNF189', 'ZNF221', 'ZNF24', 'ZNF263', 'ZNF302', 'ZNF324', 'ZNF335', 'ZNF341', 'ZNF362', 'ZNF391', 'ZNF449', 'ZNF645', 'ZNF660', 'ZNF664', 'ZNF680', 'ZNF692', 'ZNF768', 'ZNF777', 'ZNF791', 'ZNF843', 'ZSCAN16', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr19,38342664,38343254,6.603445158064383,7.265352153182224,9.182596095644724,15.026390221695353,14.717450919694349,12.171407468380314,"['PSMD8', 'CATSPERG']","[-0.0441947513708782, -0.639993655240673]","[0.787048341983332, 0.0699084484977679]","['AR', 'ERG', 'ESRRA', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'FOXH1', 'GABPA', 'GLI3', 'MEIS1', 'NKX6-1', 'SNAPC1', 'SPDEF', 'TAL1', 'TBX5', 'TEAD4', 'TGIF1', 'TGIF2', 'THRB', 'TP53', 'ZBTB12', 'ZFX', 'ZIC1', 'ZNF165', 'ZNF322', 'ZNF416', 'ZNF711']","['MAZ', 'PRDM1', 'ZNF76', 'ZNF770']",['H3K27ac']
chr19,38674678,38675350,2.0778852532016665,2.121999415573921,2.7239760614166397,2.962093622139146,2.8707034518902548,3.2294195041376352,,,,"['AR', 'ARNTL', 'BCL11A', 'EOMES', 'KLF6', 'MAX', 'MEF2B', 'MITF', 'MYBL2', 'MYC', 'MYCN', 'MYOG', 'NKX2-1', 'NPAS1', 'PITX1', 'PTF1A', 'SMAD2', 'SMAD3', 'SRF', 'TAL1', 'TBP', 'TBX5', 'ZBTB18']","['ZBTB10', 'ZBTB17', 'ZNF600']",['H3K27ac']
chr19,39631006,39631506,5.569501805759542,6.072371499202525,5.657274410636805,4.355612228438111,3.891833574512472,5.638354660783088,,,,"['AR', 'FOXA1', 'FOXA2', 'FOXA3', 'FOXF1', 'FOXK1', 'FOXK2', 'FOXL2', 'FOXM1', 'FOXO1', 'FOXO3', 'FOXP1', 'GATA2', 'GATA3', 'GATA5', 'LEF1', 'NKX2-1', 'NKX3-1', 'PITX1', 'RARA', 'RUNX1', 'SOX9', 'TCF7', 'TCF7L1', 'TCF7L2', 'TRPS1', 'ZBTB7A', 'ZNF263', 'ZNF416', 'ZNF711']","['ATF2', 'BCL11A', 'BCL6B', 'EGR2', 'FEZF1', 'KLF16', 'KLF8', 'PATZ1', 'PRDM10', 'RBAK', 'SP7', 'ZBTB10', 'ZBTB12', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB48', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZFP69B', 'ZNF10', 'ZNF112', 'ZNF133', 'ZNF157', 'ZNF169', 'ZNF2', 'ZNF211', 'ZNF24', 'ZNF280D', 'ZNF302', 'ZNF324', 'ZNF335', 'ZNF366', 'ZNF394', 'ZNF398', 'ZNF404', 'ZNF416', 'ZNF473', 'ZNF518A', 'ZNF530', 'ZNF548', 'ZNF558', 'ZNF561', 'ZNF580', 'ZNF623', 'ZNF629', 'ZNF660', 'ZNF692', 'ZNF707', 'ZNF76', 'ZNF770', 'ZNF785', 'ZSCAN18', 'ZSCAN21', 'ZSCAN4', 'ZSCAN5C']",['H3K4me1']
chr19,40302210,40302775,3.457739228041397,2.950485075081676,4.237168994448277,7.156587955347153,5.628821402355183,5.700826911797413,"['C19orf47', 'AKT2']","[-0.0378006416116634, 0.112700424321698]","[0.815703055414595, 0.223328598587444]","['CRX', 'GSC', 'HOXA11', 'HOXA13', 'NANOG', 'NEUROG2', 'NFIX', 'NKX2-1', 'NKX3-1', 'NKX3-2', 'OLIG2', 'PITX1', 'RFX6', 'SMAD3', 'TAL1', 'TBP', 'TP53', 'TP63', 'TP73', 'ZIC1', 'ZNF416']","['GLIS1', 'HIC1', 'PRDM10', 'ZBTB17', 'ZNF189', 'ZNF362', 'ZNF394', 'ZNF548', 'ZNF660', 'ZNF770']","['H3K27ac', 'H3K4me1', 'H3K9me3']"
chr19,40330925,40331458,3.7673942234834494,4.380942858700254,5.409516636462394,8.126837009342777,8.837591728809903,7.483370725126247,"['C19orf47', 'AKT2']","[-0.0378006416116634, 0.112700424321698]","[0.815703055414595, 0.223328598587444]","['BCL11A', 'CEBPA', 'CRX', 'HLF', 'KLF14', 'NFIL3', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'PITX1', 'PLAGL1', 'RUNX1', 'SOX10', 'TAL1', 'TBX5', 'THRB', 'TP53', 'ZNF416', 'ZNF711']","['ZNF770', 'ZSCAN16']","['H3K27ac', 'H3K36me3']"
chr19,40433343,40433843,6.719321118512714,4.198169958046376,3.5902429403266845,5.388896426736257,3.774276149191612,4.325924084374822,"['SERTAD1', 'SERTAD3']","[0.590045990486302, -0.137513780904916]","[0.0150200115682122, 0.455727734891861]","['ASCL1', 'ASCL2', 'ATOH1', 'BCL6', 'BHLHA15', 'CUX1', 'CUX2', 'ETS1', 'MEIS1', 'MYOD1', 'MYOG', 'NEUROG2', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NR5A2', 'OLIG2', 'PLAGL1', 'PTF1A', 'RFX6', 'SF1', 'SOX10', 'SOX15', 'SOX17', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'STAT3', 'STAT4', 'TAL1', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TEAD1', 'TEAD2', 'TEAD3', 'TEAD4', 'TFAP4', 'TGIF1', 'TWIST2', 'ZBTB7A', 'ZFX', 'ZNF189', 'ZNF341', 'ZNF711']","['BCL11A', 'BCL11B', 'CTCF', 'GFI1B', 'GLIS1', 'GLIS2', 'IKZF3', 'INSM2', 'KLF10', 'KLF16', 'KLF7', 'KLF8', 'KLF9', 'MAZ', 'OSR2', 'OVOL3', 'PATZ1', 'PRDM10', 'PRDM4', 'SP2', 'SP3', 'SP7', 'WT1', 'YY1', 'YY2', 'ZBTB1', 'ZBTB10', 'ZBTB11', 'ZBTB12', 'ZBTB17', 'ZBTB20', 'ZBTB26', 'ZBTB44', 'ZBTB6', 'ZBTB8A', 'ZEB2', 'ZFP37', 'ZFP69B', 'ZFX', 'ZIC2', 'ZNF10', 'ZNF146', 'ZNF16', 'ZNF18', 'ZNF189', 'ZNF2', 'ZNF280D', 'ZNF324', 'ZNF335', 'ZNF341', 'ZNF366', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF423', 'ZNF449', 'ZNF501', 'ZNF518A', 'ZNF548', 'ZNF561', 'ZNF600', 'ZNF610', 'ZNF629', 'ZNF639', 'ZNF654', 'ZNF660', 'ZNF692', 'ZNF76', 'ZNF770', 'ZNF777', 'ZSCAN18', 'ZSCAN21', 'ZSCAN23', 'ZSCAN30', 'ZSCAN4', 'ZSCAN5A', 'ZXDB']","['H3K27ac', 'H3K4me1', 'H3K4me3']"
chr19,40897164,40897751,7.418345717573318,9.086763031007727,7.666007683540967,6.045601005806415,5.747359059878886,8.044458590622387,,,,"['AR', 'ATF1', 'ATF4', 'ATF7', 'CREB5', 'DDIT3', 'DLX2', 'EN1', 'ESRRA', 'HLF', 'HOXD12', 'JUN', 'LHX3', 'MYB', 'MYBL2', 'NKX2-1', 'NKX2-2', 'NKX3-2', 'NKX6-1', 'PDX1', 'PLAGL1', 'RARA', 'SOX15', 'TAL1', 'TBX5', 'TGIF1', 'TGIF2']","['ATF2', 'BCL11A', 'BCL6B', 'FEZF1', 'IKZF3', 'KLF16', 'MZF1', 'OSR2', 'PATZ1', 'PKNOX1', 'PRDM10', 'PRDM4', 'RBAK', 'SP3', 'SP7', 'TSHZ1', 'YY2', 'ZBTB10', 'ZBTB12', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB44', 'ZBTB48', 'ZEB2', 'ZFHX2', 'ZFP69B', 'ZIC2', 'ZNF10', 'ZNF132', 'ZNF133', 'ZNF184', 'ZNF24', 'ZNF280D', 'ZNF324', 'ZNF335', 'ZNF366', 'ZNF398', 'ZNF404', 'ZNF488', 'ZNF513', 'ZNF518A', 'ZNF558', 'ZNF561', 'ZNF580', 'ZNF600', 'ZNF610', 'ZNF629', 'ZNF660', 'ZNF664', 'ZNF692', 'ZNF770', 'ZNF785', 'ZNF792', 'ZNF843', 'ZSCAN18', 'ZSCAN21', 'ZSCAN23', 'ZSCAN4']",['H3K4me1']
chr19,42010149,42010765,14.89422006070738,18.43464086413959,14.006703842115062,12.583089867381297,13.822082915323351,13.934583953136142,"['GRIK5', 'ATP1A3']","[0.32995735419986, 0.0825176872153506]","[0.299452644975105, 0.762266202955682]","['ATF1', 'ATF4', 'CDX2', 'CUX1', 'CUX2', 'DDIT3', 'DMC1', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'HLF', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'LHX3', 'MEIS1', 'MYBL1', 'MYBL2', 'NFIL3', 'NKX6-1', 'ONECUT1', 'ONECUT2', 'PGR', 'TAL1', 'TGIF1', 'TGIF2', 'TRPS1', 'ZIC1']","['ATF2', 'BCL6B', 'EGR2', 'IKZF3', 'KLF16', 'MAZ', 'OSR2', 'PATZ1', 'PRDM10', 'PRDM4', 'PRDM6', 'REPIN1', 'SCRT2', 'SP3', 'SP7', 'ZBTB10', 'ZBTB12', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB48', 'ZEB1', 'ZEB2', 'ZIC2', 'ZNF19', 'ZNF223', 'ZNF24', 'ZNF248', 'ZNF335', 'ZNF362', 'ZNF366', 'ZNF398', 'ZNF404', 'ZNF518A', 'ZNF544', 'ZNF558', 'ZNF580', 'ZNF660', 'ZNF692', 'ZNF701', 'ZNF785', 'ZSCAN18', 'ZSCAN4']","['H3K27ac', 'H3K4me1']"
chr19,42436158,42436658,2.4869652681270664,3.110468537537145,2.5531405887623544,2.115888548444243,2.290329528713062,2.537499215444569,['LIPE'],[-1.13992524060518],[3.17364480787281e-07],"['CRX', 'DLX2', 'EHF', 'EN1', 'ERG', 'ESRRA', 'ESRRB', 'ESRRG', 'GATA3', 'GATA4', 'GSC', 'HLF', 'HOXA9', 'HOXD12', 'ISL1', 'LHX1', 'LHX3', 'NANOG', 'NFIL3', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NKX6-1', 'NR2F1', 'NR2F2', 'NR2F6', 'NR5A2', 'P300', 'PHOX2A', 'PHOX2B', 'PITX1', 'PROP1', 'RARA', 'RELA', 'RUNX1', 'RUNX2', 'SIX2', 'STAT6', 'TEAD1', 'TEAD3', 'THRB', 'TRPS1', 'ZNF136']","['PRDM1', 'PRDM6', 'ZNF335', 'ZNF692']",['H3K4me1']
chr19,43265145,43265753,3.959510734520292,4.948037218049591,3.0083354939883398,3.230247596239703,4.528446436829029,4.570854493995783,['PSG4'],[-0.710205701095577],[0.381788165830794],"['ARNT', 'ARNTL', 'ATF1', 'ATF2', 'ATF3', 'ATF7', 'BARX1', 'BATF', 'BHLHE41', 'CREB5', 'E2F3', 'E2F4', 'E2F6', 'FOSL1', 'HOXB4', 'ISL1', 'JUN', 'JUNB', 'MITF', 'MYB', 'MYC', 'NANOG', 'NFIX', 'NKX6-1', 'NPAS1', 'NPAS2', 'NR2F1', 'NR2F2', 'NR2F6', 'PBX2', 'PDX1', 'RARA', 'RFX6', 'TAL1', 'THRB', 'USF1', 'USF2', 'ZEB1']","['BCL11A', 'FEZF1', 'GFI1B', 'GLIS1', 'HIC1', 'INSM2', 'KLF8', 'MAZ', 'OSR2', 'PATZ1', 'PRDM1', 'PRDM10', 'SP2', 'SP3', 'SP7', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB48', 'ZEB1', 'ZEB2', 'ZFP37', 'ZFP69B', 'ZNF10', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF324', 'ZNF335', 'ZNF362', 'ZNF366', 'ZNF394', 'ZNF398', 'ZNF501', 'ZNF558', 'ZNF600', 'ZNF623', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF692', 'ZSCAN21', 'ZSCAN23', 'ZSCAN4', 'ZXDB']",['H3K27ac']
chr19,45097645,45098208,4.633410696017696,4.993523770917813,4.057834143255426,4.422461908331195,4.362341854495219,4.5178492547889295,"['PPP1R37', 'NKPD1']","[0.0851074307979454, -0.38193845191376]","[0.557399088160321, 0.439380970223737]","['AR', 'BHLHE41', 'ESRRA', 'FOXO1', 'GLI3', 'HOXA13', 'MEIS1', 'NANOG', 'NFIX', 'PGR', 'PLAGL1', 'PTF1A', 'RARA', 'RBPJ', 'SMAD3', 'SOX10', 'SOX17', 'SOX6', 'TAL1', 'TFAP2C', 'TGIF1', 'TGIF2', 'THRB', 'ZBTB7A', 'ZEB1', 'ZEB2', 'ZFX', 'ZIC1', 'ZNF711']","['GLIS1', 'GLIS2', 'ZBTB20', 'ZFHX2', 'ZFP37', 'ZIC2', 'ZNF112', 'ZNF263', 'ZNF629']",['H3K4me1']
chr19,45136149,45136850,4.655232073197833,5.070921199668293,6.015167176395584,7.860348399473018,7.609321090501091,8.32241189438654,"['PPP1R37', 'NKPD1']","[0.0851074307979454, -0.38193845191376]","[0.557399088160321, 0.439380970223737]","['AR', 'ARNTL', 'DMC1', 'ESRRA', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'MAX', 'MNT', 'MYC', 'MYCN', 'MYOD1', 'NKX2-1', 'NKX2-5', 'NKX3-1', 'NPAS2', 'NR2F1', 'NR2F2', 'NR2F6', 'PRDM15', 'RARA', 'RBPJ', 'SMAD2', 'SMAD3', 'SOX10', 'SOX2', 'SOX3', 'SOX9', 'TAL1', 'TBX5', 'TGIF1', 'TGIF2', 'THRB', 'TP53', 'TP63', 'TP73', 'TRPS1', 'ZFP809', 'ZNF415', 'ZNF416', 'ZNF652']","['GLIS1', 'GLIS2', 'ZNF394', 'ZNF770']",['H3K27ac']
chr19,46056598,46057184,2.307504089360641,2.598201593936585,2.3917770629024853,2.4463632916442783,2.484478095330084,2.543312068457185,['IGFL4'],[-0.0588524144411327],[0.927745279612274],"['ARNTL', 'ATF1', 'ATF2', 'ATF4', 'ATF7', 'CEBPA', 'CREB5', 'DDIT3', 'HLF', 'IRF4', 'JUN', 'LEF1', 'MYB', 'NFIL3', 'NKX6-1', 'NPAS1', 'NR2F1', 'NR2F2', 'NR2F6', 'PBX3', 'PDX1', 'PGR', 'PITX1', 'PKNOX1', 'RARA', 'SOX10', 'SOX3', 'SOX4', 'TEAD1', 'TEAD2', 'TEAD3', 'TEAD4', 'THRB', 'ZNF263', 'ZNF264']","['ATF2', 'GLIS1', 'IKZF3', 'PRDM1', 'ZBTB21', 'ZIC2', 'ZNF263', 'ZNF561', 'ZNF629', 'ZNF660']",['H3K4me1']
chr19,46133333,46133850,2.832207046454314,3.1549260088882503,3.1185886272758694,4.475197622856576,4.6533271409614185,4.337460800278699,['IGFL2'],[0.645402912260631],[0.716662060850853],"['AR', 'ATF1', 'ATF7', 'CREB5', 'CUX2', 'EHF', 'FOXH1', 'FOXM1', 'HOXA11', 'HOXD11', 'MAFA', 'NKX3-1', 'ONECUT1', 'ONECUT2', 'PITX1', 'POU1F1', 'RFX6', 'SRF', 'TEAD1', 'TEAD3', 'TEAD4', 'THRB', 'TP53', 'TP63', 'TP73', 'ZIC1', 'ZNF416']","['ATF2', 'BCL6B', 'ELF4', 'FEZF1', 'IKZF3', 'INSM2', 'KLF8', 'OSR2', 'PKNOX1', 'PRDM10', 'PRDM4', 'PRDM6', 'SCRT1', 'SCRT2', 'SP2', 'SP3', 'SP7', 'TRIM28', 'ZBTB12', 'ZBTB17', 'ZBTB21', 'ZEB2', 'ZNF114', 'ZNF132', 'ZNF184', 'ZNF24', 'ZNF324', 'ZNF335', 'ZNF34', 'ZNF350', 'ZNF362', 'ZNF366', 'ZNF394', 'ZNF518A', 'ZNF626', 'ZNF629', 'ZNF692', 'ZNF843', 'ZSCAN21', 'ZSCAN4', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr19,46893866,46894366,3.7008575764974574,3.669424341961635,3.603005065678772,3.236832254312737,2.9772777340482737,3.1081834335674925,,,,"['ATF4', 'BCL6', 'DDIT3', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EN1', 'FOXH1', 'GSC', 'HLF', 'ISL1', 'LHX1', 'LHX2', 'LHX3', 'MYB', 'NANOG', 'NFATC1', 'NFIL3', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NKX6-1', 'PHOX2A', 'PITX1', 'PROP1', 'SMAD3', 'SOX10', 'SOX15', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'STAT1', 'STAT4', 'STAT5A', 'THRB']","['ATF2', 'BCL6B', 'IKZF3', 'PRDM1', 'PRDM6', 'SCRT2', 'ZBTB44', 'ZNF19', 'ZNF24', 'ZNF335', 'ZNF366', 'ZNF518A', 'ZNF660']","['H3K27ac', 'H3K4me1']"
