chrom,start,end,CC_R1,CC_R2,CC_R3,CTCF_R1,CTCF_R2,CTCF_R3,Genes,logFC,FDR,Motif Name,tf,histone
chr14,35214105,35214605,2.341187755041634,2.2441055352803807,2.259525056892648,2.7417263207226186,2.962987383586701,2.554358431552289,['PSMA6'],[0.218628859466772],[0.256776316004352],"['BCL11A', 'CDX2', 'CDX4', 'CRX', 'DLX1', 'DLX2', 'EN1', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'HOXA10', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXC9', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'LHX2', 'NANOG', 'NKX2-2', 'NKX2-5', 'NKX3-2', 'NKX6-1', 'ONECUT2', 'P300', 'PBX2', 'PITX1', 'PROP1', 'RARA', 'RUNX1', 'RUNX2', 'SIX1', 'SIX2', 'SMAD3', 'THRB', 'TRPS1']","['BCL6B', 'FEZF1', 'IKZF3', 'KLF1', 'KLF8', 'PRDM6', 'SCRT2', 'SP7', 'TSHZ1', 'ZEB2', 'ZNF148', 'ZNF211', 'ZNF350', 'ZNF366', 'ZNF394', 'ZNF629', 'ZNF639', 'ZSCAN21']","['H3K27ac', 'H3K4me1']"
chr14,35268995,35269495,1.9503098876144276,1.992839847616969,1.953547705438435,2.0408086857647074,1.7335700865008543,1.9134082653926088,['PSMA6'],[0.218628859466772],[0.256776316004352],"['AR', 'CDX2', 'CDX4', 'CEBPA', 'CRX', 'EHF', 'EOMES', 'FOXA1', 'FOXA2', 'FOXF1', 'FOXL2', 'FOXM1', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'GSC', 'HLF', 'HOXA11', 'HOXA13', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD13', 'NFATC1', 'NFIL3', 'NKX2-1', 'NKX3-2', 'NKX6-1', 'OTX2', 'P300', 'PITX1', 'SRF', 'TBP', 'TBX5', 'TGIF1', 'TGIF2', 'TRPS1']","['FEZF1', 'KLF1', 'KLF16', 'KLF17', 'KLF7', 'PRDM6', 'ZNF664', 'ZNF843', 'ZXDB']",['H3K4me1']
chr14,53613549,53614049,1.936205566916705,1.611676425304235,1.9308782894606045,1.676859647416946,1.634399948752396,1.9215715942886784,"['DDHD1', 'BMP4']","[0.0692960980087617, -0.0931301796622675]","[0.569963129323098, 0.572182261954606]","['AR', 'ATF4', 'DDIT3', 'DLX1', 'DLX2', 'DLX3', 'EBF1', 'EHF', 'ELF1', 'ELF3', 'ELF4', 'ELF5', 'EN1', 'ERG', 'ESRRG', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'FOXA1', 'GABPA', 'GLI3', 'IRF8', 'ISL1', 'LHX1', 'LHX2', 'LHX3', 'NANOG', 'NFYA', 'NKX6-1', 'PGR', 'PHOX2A', 'PHOX2B', 'RBPJ', 'SMAD3', 'SPI1', 'SPIB', 'TAL1', 'THRB', 'ZBTB18', 'ZNF416']","['SCRT1', 'SCRT2', 'ZBTB17', 'ZIC2', 'ZNF449']","['H3K27ac', 'H3K4me1']"
chr14,65005647,65006226,2.658653263116045,2.757557143383924,2.539916346424947,2.8643562616131204,3.0182302038876343,2.524982832122265,"['FNTB', 'MAX']","[-0.276778103638827, -0.134869533082784]","[0.0464630128002102, 0.156099053799942]","['AR', 'ASCL1', 'ASCL2', 'ATF3', 'BCL11A', 'BHLHA15', 'CREB5', 'FOSL2', 'GATA3', 'GFI1B', 'GSC', 'JUN', 'MAFF', 'MEIS1', 'MYF5', 'MYOD1', 'MYOG', 'NKX3-1', 'NKX3-2', 'NPAS2', 'PITX1', 'PLAGL1', 'PTF1A', 'RARA', 'RUNX1', 'RUNX2', 'SMAD3', 'TAL1', 'TBX5', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TFAP2A', 'TFAP2C', 'TFAP4', 'TGIF1', 'TGIF2', 'THRB', 'TRPS1', 'TWIST2', 'ZBTB18', 'ZIC1', 'ZNF263', 'ZNF416']","['FEZF1', 'OSR2', 'PRDM1', 'TSHZ1', 'ZEB2', 'ZNF263', 'ZNF366', 'ZNF843', 'ZXDB']",['H3K4me1']
chr14,90871007,90871507,1.879082875566759,1.56414125344693,2.646075198900738,2.762534739492841,2.685278334442434,2.809310744458902,"['RPS6KA5', 'TTC7B']","[0.031599608038147, -0.0132733937905514]","[0.870024285554179, 0.898544606768744]","['ESRRA', 'HOXA13', 'IRF3', 'IRF8', 'NANOG', 'NFIL3', 'PLAGL1', 'POU1F1', 'RARA', 'SCRT1', 'TEAD1', 'TEAD3', 'TEAD4', 'TGIF2', 'THRA', 'THRB', 'TP53', 'TP63', 'TP73']","['SCRT1', 'SCRT2']",['H3K4me1']
chr14,98905951,98906451,1.5321263317269649,1.5001911157928296,1.3940809916743766,1.6762903965998202,1.635292674869363,1.5970022037705656,['BCL11B'],[-1.2553346618953],[5.45937347323298e-07],"['ASCL1', 'ASCL2', 'BHLHA15', 'CRX', 'ESRRA', 'FOXA1', 'FOXA2', 'FOXA3', 'FOXD3', 'FOXK1', 'FOXM1', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'HAND2', 'HOXA9', 'HOXD10', 'HOXD11', 'IRF3', 'MAFB', 'MAZ', 'NANOG', 'NEUROD1', 'NFATC1', 'NPAS2', 'OLIG2', 'PITX1', 'PLAGL1', 'PTF1A', 'SIX2', 'SMAD2', 'SMAD3', 'SMAD4', 'SNAI1', 'SNAI2', 'SOX15', 'TAL1', 'TBR1', 'TCF12', 'TCF3', 'TCF4', 'TEAD1', 'TEAD3', 'TEAD4', 'TRPS1', 'TWIST2', 'ZEB1', 'ZEB2', 'ZIC1']","['FEZF1', 'KLF10', 'PATZ1', 'PRDM6', 'SP7', 'ZBTB44', 'ZBTB8A', 'ZNF10', 'ZNF184', 'ZNF629']","['H3K27ac', 'H3K4me1']"
chr14,102821283,102821783,0.8781881960019549,0.8659404317028108,1.0999310231279595,1.2099102697502118,1.404290965716069,1.5604891678131028,"['AMN', 'TRAF3']","[0.523955705840043, -0.137697098787582]","[0.420068430554581, 0.0847435128803767]","['AR', 'CDX4', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EHF', 'ELF1', 'ELF3', 'ELF4', 'ELF5', 'EN1', 'ERG', 'ETV1', 'ETV4', 'FOXK1', 'FOXO3', 'GABPA', 'GATA3', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD13', 'NKX3-1', 'NKX3-2', 'NKX6-1', 'PGR', 'PITX1', 'PLAGL1', 'RUNX1', 'RUNX2', 'SPDEF', 'TAL1', 'TBP', 'TGIF1', 'THRB', 'TRPS1', 'ZEB1', 'ZIC1']",['PRDM6'],['H3K4me1']
chr15,57215964,57216464,1.354834543896033,1.363546283049416,1.728756636675588,1.618413748548805,1.6978732676567103,2.025512943399188,"['TCF12', 'CGNL1']","[0.0004956697627874, 0.550290861716821]","[0.999625909792715, 0.0002101218136479]","['CDX2', 'CRX', 'ETV1', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'GSC', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'MYBL2', 'P300', 'PGR', 'PITX1', 'SOX9', 'SPDEF', 'TAL1', 'TGIF1', 'TGIF2', 'TRPS1', 'ZBTB7A']","['FEZF1', 'OSR2', 'ZNF335', 'ZNF362', 'ZNF384', 'ZNF629']",['H3K4me1']
chr15,65756131,65756631,2.1248950794832404,1.9557826707253128,2.147760050423542,2.181688812054073,2.089489818006888,2.2537013762312665,"['SLC24A1', 'DENND4A']","[-1.05827882228587, -1.28772678872321]","[1.5019633274222901e-09, 1.29990752258746e-13]","['BHLHA15', 'CDX2', 'CDX4', 'CRX', 'DMC1', 'GSC', 'HOXA11', 'HOXA13', 'HOXD11', 'ISL1', 'MAFA', 'MYB', 'MYBL2', 'NEUROG2', 'NKX3-1', 'NKX6-1', 'NPAS4', 'OLIG2', 'OTX2', 'PITX1', 'PLAGL1', 'PTF1A', 'SOX9', 'TAL1', 'TBP', 'TCF21', 'TCF4', 'TCF7', 'TFAP4', 'TGIF1', 'TRPS1', 'TWIST2', 'ZBTB18', 'ZBTB7A', 'ZNF711']",['WT1'],['H3K4me1']
chr15,68288129,68288629,0.7865868497106102,0.6964457266050879,1.1332576159226522,0.8924497208128793,0.8366600459677194,0.9447107346972188,"['FEM1B', 'ITGA11']","[-0.844321416008695, -1.49566646350039]","[6.49418119264549e-10, 9.65869179791706e-05]","['AR', 'BCL11A', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EN1', 'EOMES', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXD11', 'HOXD12', 'HOXD13', 'ISL1', 'LEF1', 'LHX1', 'LHX3', 'NANOG', 'NFATC1', 'NKX2-2', 'NKX3-2', 'NKX6-1', 'P300', 'POU1F1', 'RUNX1', 'RUNX2', 'TBR1', 'TBX21', 'TBX5', 'TBX6', 'TCF7L1']","['SP7', 'ZNF664']",['H3K4me1']
chr15,81641948,81642461,2.297388686818731,2.512776704091064,2.4127312387237034,3.240374138498773,3.474941228528692,2.9724916656590143,"['TMC3', 'MEX3B']","[-0.759681992675395, -0.642140436977353]","[0.143643601860506, 6.20983105323716e-06]","['CDX4', 'ERG', 'FOXD3', 'GLI3', 'HOXA11', 'HOXA13', 'HOXB13', 'HOXD11', 'HOXD12', 'HOXD13', 'NANOG', 'NFATC1', 'NR2F1', 'NR2F6', 'P300', 'RBPJ', 'RUNX1', 'RUNX2', 'SIX2', 'SMAD2', 'SMAD4', 'SPIB', 'TGIF1', 'WT1', 'ZNF416']","['ATF2', 'PRDM6', 'TRIM28', 'ZEB2', 'ZNF629', 'ZNF654', 'ZNF843']",['H3K4me1']
chr15,89626058,89626558,2.2232955796308134,2.0792528403008976,2.40082920485628,2.782197411866721,2.8479161683480982,3.149462480939553,"['KIF7', 'TICRR']","[-0.883522219949649, -0.863233215202257]","[2.63557136797146e-13, 8.29428120300409e-12]","['ARNTL', 'EBF1', 'EHF', 'ELF4', 'ERG', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FOXA1', 'FOXA2', 'FOXL2', 'FOXO3', 'GABPA', 'HOXA9', 'MEIS1', 'MNT', 'NKX2-5', 'NPAS1', 'NPAS4', 'OLIG2', 'PITX1', 'PLAGL1', 'SPDEF', 'TAL1', 'TBX20', 'TEAD4', 'TGIF1', 'TGIF2', 'TP53', 'TP63', 'TP73', 'ZBTB7A', 'ZFP57', 'ZFX', 'ZNF263', 'ZNF416', 'ZNF7', 'ZNF711']",['LEF1'],"['H3K27ac', 'H3K36me3']"
chr16,3819365,3819865,1.6033544898177907,1.5359938974438645,1.4419435102870477,1.5633299742870146,1.7302367617719057,1.6723550225706645,"['TRAP1', 'CREBBP']","[-0.107798845135963, 0.0743061473944408]","[0.191346345337019, 0.691265225507317]","['CRX', 'DLX1', 'DLX2', 'DMRT1', 'EN1', 'GSC', 'ISL1', 'LHX2', 'MEF2A', 'MEF2B', 'MEF2C', 'NANOG', 'NKX3-1', 'NKX3-2', 'NKX6-1', 'PBX2', 'PITX1', 'RARA', 'TGIF1', 'THRB']",,['H3K4me1']
chr16,11497251,11497751,1.737734853063616,2.0745886150828765,2.209159910568733,2.229238906156024,2.58605582455713,2.78330317307066,['RMI2'],[-0.496596277924183],[0.000316877111224],"['AR', 'ARNTL', 'CDX2', 'CDX4', 'E2F1', 'E2F3', 'E2F4', 'E2F6', 'E2F7', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD13', 'KLF1', 'KLF14', 'KLF5', 'KLF6', 'MAZ', 'MNT', 'MYC', 'MYCN', 'NPAS2', 'NR2F1', 'NR2F6', 'P300', 'PGR', 'PITX1', 'SMAD4', 'SP2', 'SP5', 'TAL1', 'TBP', 'TFCP2L1', 'TP53', 'TP63', 'TP73', 'ZIC1', 'ZNF264']","['CTCF', 'EGR2', 'FEZF1', 'GLIS1', 'GLIS2', 'HIC1', 'KLF17', 'KLF8', 'KLF9', 'L3MBTL2', 'MAZ', 'OSR2', 'PATZ1', 'PRDM2', 'PRDM6', 'SP2', 'SP7', 'WT1', 'ZBTB11', 'ZBTB12', 'ZBTB17', 'ZBTB8A', 'ZEB2', 'ZFX', 'ZIC2', 'ZNF18', 'ZNF189', 'ZNF335', 'ZNF341', 'ZNF350', 'ZNF362', 'ZNF394', 'ZNF518A', 'ZNF561', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF692', 'ZNF843', 'ZSCAN30']","['H3K27ac', 'H3K4me1']"
chr16,19135621,19136121,1.9441623043596288,2.207861365599882,2.7467411032067446,2.809011426809805,3.587487689695844,3.467539707425148,"['ITPRIPL2', 'SYT17']","[-0.221592175193981, 0.201576277317093]","[0.253527562590179, 0.416966466901832]","['ATF7', 'E2F4', 'HOXA10', 'HOXA11', 'HOXA9', 'HOXD10', 'HOXD11', 'HOXD12', 'IRF3', 'IRF8', 'KLF1', 'KLF5', 'MAZ', 'NANOG', 'NFIA', 'NFIL3', 'NFIX', 'PITX1', 'RELA', 'RUNX1', 'SMAD3', 'SOX10', 'SOX15', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'TBX5', 'THRA', 'ZFP57', 'ZIC1']","['EGR2', 'FEZF1', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'KLF1', 'KLF16', 'KLF7', 'MAZ', 'OSR2', 'PATZ1', 'PRDM10', 'PRDM4', 'SCRT1', 'SCRT2', 'ZBTB1', 'ZBTB17', 'ZBTB20', 'ZBTB48', 'ZBTB8A', 'ZEB2', 'ZFHX2', 'ZFP69B', 'ZIC2', 'ZNF146', 'ZNF18', 'ZNF189', 'ZNF2', 'ZNF341', 'ZNF366', 'ZNF394', 'ZNF600', 'ZNF623', 'ZNF629', 'ZSCAN23', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr16,22929250,22929750,0.8953797800281169,1.0077473283346987,1.069106718857932,0.9320297240585008,0.9948186240301096,0.971744441855544,"['USP31', 'HS3ST2']","[0.264380883324186, -0.648009163335465]","[0.0143804405302084, 0.820820928942396]","['ARNTL', 'ASCL1', 'ASCL2', 'ATOH1', 'BCL6', 'BHLHA15', 'HOXB13', 'HOXD11', 'MYF5', 'MYNN', 'MYOD1', 'MYOG', 'NEUROD1', 'NEUROG2', 'NFIX', 'NPAS1', 'OLIG2', 'PITX1', 'PLAGL1', 'PTF1A', 'RARA', 'RFX6', 'SNAPC1', 'STAT4', 'TAL1', 'TBX5', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TFAP4', 'TGIF1', 'TGIF2', 'THRB', 'TWIST2', 'ZBTB18', 'ZBTB7A', 'ZEB1']","['GFI1B', 'ZNF10', 'ZNF510', 'ZSCAN21', 'ZSCAN5C', 'ZXDB']",['H3K4me1']
chr16,85220053,85220674,2.750198326284682,2.2028665879264864,2.8059052444719232,3.2263353496191733,2.8103550850024064,3.5787308339538884,['GSE1'],[-0.0314018893188631],[0.755779988269398],"['ARNTL', 'ASCL1', 'ATOH1', 'BHLHA15', 'HINFP', 'HOXC9', 'MAFA', 'MAX', 'MAZ', 'MNT', 'MYCN', 'NANOG', 'NEUROD1', 'NEUROG2', 'NFATC1', 'NFIX', 'NPAS1', 'OLIG2', 'PBX2', 'PDX1', 'PITX1', 'PTF1A', 'RFX5', 'RFX6', 'SCRT1', 'SIX1', 'SIX2', 'SMAD2', 'SMAD3', 'TAL1', 'TCF4', 'TWIST2', 'ZFP809', 'ZNF263']","['EGR2', 'FEZF1', 'GLIS1', 'GLIS2', 'IKZF3', 'KLF1', 'L3MBTL2', 'MAZ', 'OSR2', 'PATZ1', 'PKNOX1', 'PRDM10', 'SCRT1', 'SCRT2', 'WT1', 'ZBTB20', 'ZBTB44', 'ZFP3', 'ZIC2', 'ZNF121', 'ZNF335', 'ZNF341', 'ZNF366', 'ZNF660', 'ZNF692', 'ZNF770', 'ZNF843', 'ZSCAN30', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr16,89481522,89482022,1.7867482140711972,2.0079778126441994,1.817028910933461,2.8002453805325085,2.3823314511939966,2.5431985591229718,"['ZNF778', 'ANKRD11']","[0.335752998560185, 0.0255620373812831]","[0.0016151300479579, 0.847356895066906]","['ARNT', 'ARNTL', 'BHLHE41', 'CRX', 'EOMES', 'GFI1B', 'GSC', 'MEIS1', 'NANOG', 'PITX1', 'PRDM15', 'RBPJ', 'SIX1', 'SIX2', 'SMAD2', 'SMAD3', 'SMAD4', 'SOX10', 'SOX15', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'TAL1', 'TGIF1', 'TGIF2', 'THRB', 'ZNF416']","['PKNOX1', 'PRDM10', 'SP7', 'ZBTB17', 'ZBTB44', 'ZEB2', 'ZNF600', 'ZNF692', 'ZNF770']","['H3K27ac', 'H3K4me1']"
chr17,1997409,1997909,1.8139255886110928,1.8549534811973365,2.105198125569204,2.6261872533167097,3.393428760848461,3.02636057884852,"['RTN4RL1', 'RPA1']","[0.5339490829347, 0.582574732495776]","[0.0023171599657052, 3.41958721134931e-10]","['AR', 'EBF2', 'ERG', 'ETV2', 'GFI1B', 'KLF1', 'KLF14', 'KLF3', 'KLF4', 'KLF5', 'KLF6', 'MAZ', 'MEIS1', 'PITX1', 'PLAGL1', 'POU1F1', 'RUNX1', 'SP2', 'SP5', 'TAL1', 'TFAP2C', 'TGIF1', 'TGIF2', 'ZBTB7A', 'ZFX', 'ZIC3', 'ZNF263', 'ZNF416', 'ZNF711']","['BCL11A', 'GFI1B', 'HIC1', 'INSM2', 'KLF17', 'KLF8', 'MZF1', 'OSR2', 'OVOL3', 'PATZ1', 'SCRT2', 'SP7', 'TRIM28', 'TSHZ1', 'ZBTB17', 'ZBTB44', 'ZBTB48', 'ZEB2', 'ZFHX2', 'ZNF18', 'ZNF189', 'ZNF24', 'ZNF263', 'ZNF366', 'ZNF394', 'ZNF561', 'ZNF600', 'ZNF610', 'ZNF623', 'ZNF629', 'ZNF639', 'ZNF664', 'ZSCAN23', 'ZSCAN5A', 'ZSCAN5C']","['H3K27ac', 'H3K4me1', 'H3K4me3']"
chr17,4604150,4604650,2.6950652857510504,3.3890777481179226,2.760694792912528,3.108549299104881,3.860847017054677,3.2754822136275026,['ALOX15'],[0.0066471077738319],[0.996631197227793],"['AR', 'ASCL1', 'ATOH1', 'MAZ', 'MYC', 'NEUROD1', 'NEUROG2', 'NFIA', 'NKX3-1', 'OLIG2', 'PITX1', 'PLAGL1', 'PTF1A', 'SIX2', 'SMAD3', 'SP2', 'SP5', 'TAL1', 'TCF12', 'TCF4', 'TGIF1', 'TGIF2', 'THRB', 'TWIST2', 'ZFX', 'ZNF165', 'ZNF263', 'ZNF467', 'ZNF711']","['GLIS1', 'L3MBTL2', 'OSR2', 'PATZ1', 'TRIM28', 'ZBTB17', 'ZBTB8A', 'ZIC2', 'ZNF263', 'ZNF335', 'ZNF398', 'ZNF600', 'ZSCAN21', 'ZSCAN30']","['H3K27ac', 'H3K4me1']"
chr17,5354109,5354609,2.042247411872344,2.384992241826104,2.2326259490724976,2.095275210844067,2.4971917923083207,2.423068001227778,"['NUP88', 'RABEP1']","[0.253430126058615, 0.406912062415471]","[0.0041289812801649, 4.66098105413182e-06]","['AR', 'ASCL1', 'ATOH1', 'BHLHA15', 'EHF', 'FOXA1', 'FOXM1', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXD11', 'HOXD12', 'MEF2C', 'NANOG', 'NEUROD1', 'NEUROG2', 'NKX3-1', 'OLIG2', 'PGR', 'PITX1', 'PRDM1', 'PRDM14', 'PTF1A', 'SOX10', 'SOX3', 'SOX4', 'SOX6', 'TAL1', 'TBP', 'TBX21', 'TBX5', 'TCF4', 'TCF7', 'TEAD3', 'TGIF2', 'THRB', 'TWIST2', 'ZNF652']","['PRDM1', 'SP7', 'WT1', 'ZSCAN5C']","['H3K36me3', 'H3K4me1']"
chr17,6232151,6232651,1.3682887793975476,1.508538761111232,1.687467117861848,2.1018052300933734,2.3731686379201733,2.4602496789048764,['WSCD1'],[0.760860068362058],[4.3976120572763905e-09],"['AR', 'CRX', 'CTCFL', 'CUX1', 'CUX2', 'EOMES', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'MYB', 'MYBL2', 'NKX2-1', 'ONECUT1', 'ONECUT2', 'SMAD2', 'SMAD3', 'SMAD4', 'SREBF1', 'TBX21', 'TBX5', 'TBX6', 'TGIF2', 'TRPS1', 'ZNF341', 'ZNF467']","['CTCF', 'PRDM10', 'SCRT2', 'TRIM28', 'ZBTB17', 'ZNF189', 'ZNF600']","['H3K27ac', 'H3K4me1', 'H3K4me3']"
chr17,9028950,9029450,2.1363615229193806,2.0908351901788333,2.568528736731996,2.346554604974614,2.40655080546125,2.6551678632461253,"['STX8', 'NTN1']","[0.201093066340932, 0.389864055947323]","[0.0899344080332937, 1.3759973112441e-05]","['AR', 'ARNT', 'DLX1', 'DLX2', 'ELK1', 'ELK4', 'EN1', 'ETV1', 'FLI1', 'GLI2', 'GLI3', 'HOXA1', 'HOXA9', 'HOXD12', 'ISL1', 'LHX1', 'LHX3', 'NANOG', 'NFIX', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NKX6-1', 'PBX2', 'PDX1', 'PHOX2A', 'PRDM15', 'PROP1', 'RUNX1', 'RUNX2', 'SOX10', 'SOX15', 'SOX17', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'TBX5', 'ZIC1', 'ZNF189', 'ZNF322', 'ZNF711']","['FEZF1', 'GFI1B', 'INSM2', 'PRDM6', 'SCRT1', 'SCRT2', 'ZBTB44', 'ZEB2', 'ZNF18', 'ZNF629', 'ZNF692', 'ZNF843', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr17,19707246,19707746,2.9601373329942797,2.22621435704052,2.8407964584972647,3.1996869670793204,2.9262352245746155,3.472616139257765,"['SLC47A2', 'ALDH3A2']","[0.53909871202581, 0.470683105106239]","[0.364242541393317, 4.85707702148524e-08]","['EBF1', 'EBF2', 'FOXO1', 'MAFA', 'MEIS1', 'NPAS4', 'TAL1', 'TBX21', 'TBX5', 'TBX6', 'TEAD1', 'TEAD2', 'TEAD3', 'TEAD4', 'TFAP2C', 'TGIF1', 'TGIF2', 'ZIC1', 'ZIC2', 'ZIC3', 'ZNF416']","['GLIS1', 'SCRT1', 'SCRT2', 'ZBTB8A', 'ZIC2', 'ZNF335', 'ZNF341', 'ZNF600', 'ZNF664']",['H3K27ac']
chr17,36975815,36976315,0.9333516939431544,0.9348037733543908,1.1451501911209072,1.364250989488912,1.3145492945342137,1.5036082307664054,['AATF'],[0.620873466541422],[1.64982323447208e-07],"['ARNTL', 'DLX2', 'DLX3', 'DLX5', 'E2F3', 'E2F6', 'EN1', 'ERG', 'FOXD3', 'GATA3', 'GATA4', 'GATA5', 'ISL1', 'LHX1', 'LHX3', 'MAZ', 'MITF', 'MNT', 'NFATC1', 'NKX2-1', 'NKX6-1', 'NPAS1', 'NPAS2', 'RBPJ', 'TBR1', 'TFE3', 'TGIF1', 'TGIF2', 'TP53', 'TP63', 'TP73', 'TRPS1', 'USF1', 'USF2', 'WT1', 'ZNF467']","['PRDM6', 'ZBTB17', 'ZNF10', 'ZNF664']",['H3K4me1']
chr17,39750148,39750702,2.192022907198546,1.9748461787355704,2.798643795316229,3.4680903361936157,3.582367858018088,3.881654768223516,"['GRB7', 'IKZF3']","[0.475032179440142, 0.133020277211194]","[0.148221430891763, 0.656312227790766]","['BCL6', 'EBF2', 'EN1', 'ESRRA', 'ESRRB', 'ESRRG', 'GLI3', 'ISL1', 'KLF5', 'MAFB', 'NANOG', 'NFIX', 'NKX3-1', 'NR2F1', 'NR2F2', 'NR2F6', 'NR5A2', 'RARA', 'RBPJ', 'SF1', 'SMAD2', 'SMAD3', 'SMAD4', 'THRA', 'THRB', 'ZFP809', 'ZIC1', 'ZNF322', 'ZNF416']","['GLIS1', 'GLIS2', 'KLF1', 'KLF17', 'ZBTB10', 'ZBTB17', 'ZFHX2', 'ZIC2', 'ZNF335', 'ZNF423', 'ZNF600']","['H3K27ac', 'H3K4me1']"
chr17,46099643,46100143,1.0132309623154094,0.9849258258223128,1.0149887921839758,1.1186766501314305,0.9828669388088708,1.153599238958973,['KANSL1'],[0.143199097007515],[0.137862945003269],"['ARNTL', 'CDX2', 'CUX1', 'FOXA1', 'FOXM1', 'HOXA1', 'HOXA11', 'HOXA13', 'HOXA2', 'HOXA9', 'HOXB13', 'HOXB4', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'LHX1', 'LHX3', 'MAX', 'MNT', 'MYC', 'MYCN', 'NANOG', 'NEUROG2', 'NKX6-1', 'NPAS1', 'NPAS2', 'ONECUT2', 'P300', 'PDX1', 'PITX1', 'SNAPC1', 'SOX10', 'SOX3', 'SOX9', 'TBP', 'TBX21', 'TBX5', 'TGIF1']","['PRDM6', 'ZFP41']","['H3K27ac', 'H3K4me1']"
chr17,57408750,57409348,1.5366524377999804,1.3497833686926943,1.3973732171514464,1.620237578872206,1.411708811688818,1.4082286018548842,['MSI2'],[0.0776265581595927],[0.485605701179631],"['BCL6', 'EOMES', 'FOXA1', 'FOXA2', 'FOXA3', 'FOXF1', 'FOXK1', 'FOXL2', 'FOXM1', 'HOXA11', 'HOXA13', 'HOXB13', 'HOXD11', 'HOXD13', 'NANOG', 'NFIX', 'PBX3', 'PITX1', 'PKNOX1', 'PLAGL1', 'POU1F1', 'SIX1', 'SIX2', 'SOX15', 'SOX2', 'SOX3', 'SOX6', 'TEAD3', 'TGIF1', 'TGIF2', 'THRB', 'ZIC1']","['MAZ', 'PRDM6', 'ZNF680']",['H3K4me1']
chr17,65064367,65064867,2.334884975797158,2.856096295153736,3.218013327829804,3.2591233104892883,3.969304622167317,3.6906407791450766,"['GNA13', 'RGS9']","[0.507877126917057, 0.499535490689727]","[5.07379593814419e-05, 1.38252438541392e-05]","['ARNTL', 'CLOCK', 'FOXA1', 'FOXM1', 'HOXA9', 'MAFA', 'MAX', 'MITF', 'MNT', 'MYC', 'MYCN', 'NANOG', 'NPAS1', 'NPAS2', 'PDX1', 'PTF1A', 'SOX10', 'SOX2', 'SOX3', 'SOX9', 'SREBF1', 'TCF12', 'TGIF1', 'TGIF2', 'THRB', 'TP53', 'TP63', 'TP73', 'TRPS1', 'USF1', 'USF2', 'ZEB1', 'ZIC1', 'ZNF416']","['INSM2', 'KLF10', 'KLF17', 'KLF8', 'L3MBTL2', 'PRDM1', 'SCRT2', 'SP7', 'TRIM28', 'ZBTB17', 'ZBTB21', 'ZBTB48', 'ZBTB8A', 'ZEB2', 'ZFX', 'ZNF10', 'ZNF184', 'ZNF189', 'ZNF24', 'ZNF280D', 'ZNF335', 'ZNF366', 'ZNF600', 'ZNF629', 'ZNF660', 'ZSCAN23']","['H3K27ac', 'H3K4me1']"
