chrom,start,end,CC_R1,CC_R2,CC_R3,CTCF_R1,CTCF_R2,CTCF_R3,Genes,logFC,FDR,Motif Name,tf,histone
chr2,30472081,30472650,1.672970223221845,2.085186131782504,2.005819503452434,1.5461120912454782,1.67064951027161,1.5111935307377165,['LCLAT1'],[-0.154390336178801],[0.140862435469352],"['CRX', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EN1', 'EOMES', 'FOXA1', 'FOXD3', 'FOXF1', 'FOXH1', 'FOXK1', 'FOXK2', 'FOXL2', 'FOXO1', 'FOXO3', 'FOXP1', 'GSC', 'HNF1A', 'HNF1B', 'HOXA11', 'HOXA13', 'HOXB13', 'HOXD11', 'HOXD13', 'LHX1', 'LHX2', 'LHX3', 'MYBL2', 'NANOG', 'NFATC1', 'NKX6-1', 'PDX1', 'PITX1', 'TBXT', 'TEAD3', 'TGIF1', 'TRPS1', 'ZBTB7A', 'ZNF416']",['PRDM6'],['H3K4me1']
chr2,32172669,32173169,3.4708231952528275,4.288155813931662,3.309982153137566,3.1616577281767597,3.2027896377195577,2.4926392944441185,['NLRC4'],[-0.388443799278109],[0.0718476642373645],"['DLX2', 'E2F6', 'EHF', 'ELF1', 'ELF3', 'ELF4', 'ELF5', 'ELK1', 'ELK4', 'EN1', 'EOMES', 'ERG', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'GABPA', 'GRHL2', 'IRF3', 'IRF4', 'IRF8', 'LHX2', 'LHX3', 'NANOG', 'NKX6-1', 'PITX1', 'PRDM1', 'SCRT1', 'SNAPC1', 'SP5', 'SPDEF', 'SPIB', 'TBP', 'TBR1', 'TRPS1', 'ZNF189']","['ATF2', 'IKZF3', 'PRDM1', 'PRDM10', 'SCRT1', 'SCRT2', 'SP7', 'ZBTB12', 'ZBTB17', 'ZBTB21', 'ZBTB44', 'ZEB2', 'ZFP69B', 'ZNF24', 'ZNF324', 'ZNF335', 'ZNF518A', 'ZNF558', 'ZNF660', 'ZNF692', 'ZSCAN26']","['H3K27ac', 'H3K36me3']"
chr2,33014242,33014757,6.010412641560205,5.706400308616288,8.008511969173014,6.843999443028677,7.8770665920418335,7.572483429980798,,,,"['AR', 'ARNTL', 'ASCL1', 'ASCL2', 'ATF4', 'ATOH1', 'BHLHA15', 'CLOCK', 'CREB5', 'EBF1', 'EOMES', 'ESRRA', 'ISL1', 'LEF1', 'MNT', 'MYOD1', 'MYOG', 'NANOG', 'NEUROD1', 'NEUROG2', 'NPAS1', 'NR2F1', 'OLIG2', 'ONECUT2', 'PGR', 'PITX1', 'PTF1A', 'RARA', 'RBPJ', 'SIX2', 'SNAI1', 'TAL1', 'TBR1', 'TBX21', 'TBX5', 'TBX6', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TCF7', 'TCF7L1', 'TCF7L2', 'TFAP4', 'THRB', 'TP53', 'TP63', 'TP73', 'TWIST2', 'ZEB1']","['ATF2', 'FEZF1', 'HIC1', 'INSM2', 'OSR2', 'OVOL3', 'SCRT2', 'SP7', 'ZBTB21', 'ZEB1', 'ZEB2', 'ZIC2', 'ZNF18', 'ZNF189', 'ZNF2', 'ZNF362', 'ZNF366', 'ZNF394', 'ZNF398', 'ZNF530', 'ZNF629', 'ZNF664', 'ZNF692', 'ZNF707', 'ZNF843', 'ZSCAN16', 'ZSCAN5C']",['H3K4me1']
chr2,37786821,37787350,4.5969923197003,5.970254823139141,5.748991351077034,5.79435808311345,6.9608339512484445,6.186434955093237,,,,"['ASCL1', 'EHF', 'FOXA1', 'FOXA2', 'FOXA3', 'FOXD3', 'FOXL2', 'FOXM1', 'IRF1', 'IRF2', 'IRF3', 'IRF4', 'IRF7', 'IRF8', 'ISL1', 'MYB', 'MYBL1', 'MYBL2', 'MYF5', 'MYOG', 'NEUROG2', 'NFATC1', 'NFIX', 'NKX2-1', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'PITX1', 'PTF1A', 'RFX6', 'SCRT1', 'SMAD4', 'SOX10', 'SOX15', 'SOX3', 'SOX4', 'SOX6', 'SOX9', 'TAL1', 'TFAP4', 'THRA', 'THRB', 'TP53', 'TP63', 'TP73', 'ZEB1', 'ZEB2', 'ZIC1']","['BCL6B', 'GLIS1', 'KLF8', 'MZF1', 'PRDM1', 'SCRT1', 'SCRT2', 'SP7', 'TRIM28', 'ZBTB17', 'ZBTB44', 'ZBTB8A', 'ZEB2', 'ZNF184', 'ZNF189', 'ZNF263', 'ZNF335', 'ZNF366', 'ZNF394', 'ZNF549', 'ZNF558', 'ZNF561', 'ZNF660', 'ZNF692', 'ZSCAN21']","['H3K27ac', 'H3K4me1']"
chr2,42142600,42143152,4.268281590724419,4.04050970180171,3.6155984520606217,3.1978809596371303,3.299848938167592,2.91309451274753,['EML4'],[0.113405133404075],[0.231313305752417],"['DLX2', 'EN1', 'GLI3', 'HLF', 'HOXD12', 'LHX2', 'LHX3', 'NANOG', 'NFIL3', 'NFIX', 'NKX3-1', 'NKX6-1', 'NR2F1', 'PRDM15', 'PTF1A', 'SCRT1', 'THRB', 'YY1', 'ZEB1', 'ZIC1', 'ZIC3', 'ZNF263', 'ZNF264', 'ZNF415']","['GLIS1', 'GLIS2', 'L3MBTL2', 'PATZ1', 'PKNOX1', 'PRDM1', 'SCRT1', 'SCRT2', 'SP7', 'WT1', 'YY1', 'ZBTB12', 'ZBTB17', 'ZBTB6', 'ZBTB8A', 'ZFP69B', 'ZFX', 'ZNF184', 'ZNF263', 'ZNF335', 'ZNF366', 'ZNF394', 'ZNF600', 'ZNF629']","['H3K27ac', 'H3K4me1']"
chr2,42342426,42342948,2.6900316727103526,2.899525764862307,2.2967052957210687,3.176160745278487,3.3332085518832897,2.833058364097684,['EML4'],[0.113405133404075],[0.231313305752417],"['AR', 'ARNTL', 'ATF1', 'ATF3', 'BATF', 'BCL6', 'CLOCK', 'CRX', 'EBF2', 'ERG', 'ESRRA', 'ETS1', 'ETV1', 'FOSL1', 'FOSL2', 'FOXH1', 'GSC', 'JUN', 'JUNB', 'MAFA', 'MAFK', 'MITF', 'NPAS1', 'NPAS2', 'NR2F2', 'NR2F6', 'PGR', 'PLAGL1', 'PRDM14', 'RARA', 'SPDEF', 'TEAD3', 'TFAP2A', 'TFAP2C', 'TGIF1', 'TGIF2', 'THRB', 'USF1', 'USF2', 'ZNF189', 'ZNF341', 'ZNF7']","['TRIM28', 'ZBTB17', 'ZNF189', 'ZNF366']",['H3K4me1']
chr2,43293686,43294186,2.548563468531336,2.7382469022357263,2.300901971979913,1.907486156751096,1.7743353260412502,1.723142108003626,,,,"['AR', 'ATF3', 'ATF4', 'BATF', 'DDIT3', 'ERG', 'FOSL1', 'FOSL2', 'FOXA1', 'FOXA2', 'FOXA3', 'FOXK1', 'FOXM1', 'FOXO1', 'GFI1B', 'HLF', 'IRF4', 'JUN', 'JUNB', 'KLF5', 'MYB', 'MYBL1', 'MYNN', 'NFIL3', 'NFYA', 'NR2F2', 'PRDM1', 'RUNX1', 'RUNX2', 'SMAD3', 'SNAPC1', 'TAL1', 'TBP', 'ZNF263']","['ATF2', 'BCL11A', 'FEZF1', 'GLI2', 'GLIS1', 'HIC1', 'IKZF3', 'INSM2', 'KLF1', 'KLF10', 'KLF17', 'KLF8', 'MYNN', 'OSR2', 'OVOL3', 'PATZ1', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'SP3', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'ZBTB1', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB44', 'ZEB1', 'ZEB2', 'ZFP69B', 'ZNF10', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF324', 'ZNF335', 'ZNF362', 'ZNF366', 'ZNF394', 'ZNF398', 'ZNF449', 'ZNF510', 'ZNF518A', 'ZNF529', 'ZNF558', 'ZNF561', 'ZNF580', 'ZNF600', 'ZNF623', 'ZNF629', 'ZNF639', 'ZNF654', 'ZNF660', 'ZNF692', 'ZNF785', 'ZNF843', 'ZSCAN21', 'ZSCAN23', 'ZSCAN4', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr2,45170978,45171478,2.0113991998669247,1.7443404379624972,2.1426481801268267,1.9279320991626767,1.9518634142183056,2.166904302266269,,,,"['ARNTL', 'ATF3', 'BACH1', 'BACH2', 'BATF', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EN1', 'EOMES', 'ESRRA', 'FOSL1', 'FOSL2', 'IRF1', 'IRF2', 'IRF3', 'IRF7', 'IRF8', 'JUN', 'JUNB', 'LHX1', 'LHX2', 'LHX3', 'MAFA', 'MAFB', 'MAFF', 'MAFK', 'MAX', 'MEF2B', 'MEF2C', 'MNT', 'MYC', 'MYCN', 'NEUROG2', 'NFE2', 'NFE2L2', 'NKX6-1', 'NPAS1', 'NPAS2', 'PLAGL1', 'PRDM15', 'RARA', 'RBPJ', 'SOX9', 'THRB', 'ZBTB7A', 'ZFP57', 'ZNF189', 'ZNF416']","['PRDM1', 'PRDM6']",['H3K4me1']
chr2,45954145,45954685,3.66239920305748,3.7275666885837206,3.755956740661881,2.4513890183171227,2.485994544154896,2.513785847963874,,,,"['AR', 'ATF1', 'ATF2', 'ATF4', 'ATF7', 'CEBPA', 'CREB1', 'CREB5', 'CRX', 'CUX1', 'DDIT3', 'ERG', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'GSC', 'HLF', 'HOXA9', 'HOXD12', 'ISL1', 'JUN', 'JUND', 'MITF', 'NANOG', 'NFIL3', 'NKX2-1', 'NKX2-2', 'NKX6-1', 'ONECUT2', 'OTX2', 'PITX1', 'PLAGL1', 'SIX1', 'SIX2', 'SMAD2', 'SMAD3', 'SMAD4', 'STAT4', 'TGIF1', 'TGIF2', 'TRPS1', 'ZBTB7A', 'ZIC1', 'ZIC2', 'ZIC3', 'ZNF652']","['ATF2', 'BCL6B', 'HIC1', 'KLF10', 'MYNN', 'PRDM6', 'SP7', 'TRIM28', 'ZBTB17', 'ZBTB21', 'ZBTB44', 'ZEB1', 'ZEB2', 'ZNF121', 'ZNF24', 'ZNF335', 'ZNF366', 'ZNF398', 'ZNF501', 'ZNF629', 'ZNF639', 'ZNF664', 'ZSCAN21', 'ZSCAN30', 'ZSCAN4']",['H3K4me1']
chr2,46499895,46500455,4.207722188143445,4.400700200305025,2.800520703795254,2.986008458052288,3.1268675977677844,2.482721209190893,['ATP6V1E2'],[0.200435355303098],[0.206232767208212],"['ARNT', 'BHLHE41', 'DLX1', 'DLX2', 'DLX5', 'E2F3', 'E2F4', 'E2F6', 'EN1', 'EPAS1', 'ERG', 'FOXA1', 'GATA4', 'GSC', 'HIF1A', 'HOXA10', 'HOXD12', 'ISL1', 'LHX2', 'LHX3', 'NFIX', 'NKX3-1', 'NKX6-1', 'PLAGL1', 'RFX6', 'SNAPC1', 'TBX20', 'TGIF2', 'TRPS1', 'ZIC1', 'ZNF263', 'ZNF416']","['ATF2', 'BCL11A', 'CTBP1', 'FEZF1', 'GLIS1', 'HIC1', 'IKZF3', 'KLF10', 'KLF16', 'KLF17', 'L3MBTL2', 'MAZ', 'OSR2', 'PATZ1', 'PKNOX1', 'PRDM1', 'PRDM10', 'PRDM4', 'REST', 'SCRT2', 'SP2', 'SP3', 'SP7', 'TARDBP', 'TSHZ1', 'WT1', 'ZBTB10', 'ZBTB17', 'ZBTB21', 'ZBTB26', 'ZBTB48', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFP37', 'ZNF18', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF263', 'ZNF335', 'ZNF341', 'ZNF362', 'ZNF366', 'ZNF394', 'ZNF398', 'ZNF501', 'ZNF513', 'ZNF558', 'ZNF561', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF692', 'ZNF843', 'ZSCAN21', 'ZSCAN30', 'ZXDB']","['H3K27ac', 'H3K4me3']"
chr2,46869022,46869581,3.347693598567835,4.6789744530403405,4.287211551329007,4.147903173937436,4.835680095150283,4.294223409596137,,,,"['AR', 'ARNTL', 'BCL11A', 'EOMES', 'ESRRA', 'ESRRB', 'ESRRG', 'GLI3', 'HAND2', 'MAX', 'MNT', 'NPAS1', 'NPAS2', 'NR2F1', 'NR2F2', 'NR2F6', 'NR5A2', 'PITX1', 'PLAGL1', 'RARA', 'RELA', 'SMAD3', 'SMAD4', 'STAT6', 'TBR1', 'THRB', 'ZNF711']","['MAZ', 'ZIC2', 'ZNF398']",['H3K27ac']
chr2,47533649,47534149,2.822997752539152,2.647004668500744,2.685792370931482,2.527722208494385,2.583176803523227,2.7141492571798334,,,,"['AR', 'E2F3', 'EBF1', 'EBF2', 'NANOG', 'PGR', 'PLAGL1', 'TAL1', 'THRB', 'ZNF263']","['BCL11B', 'GLI2', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'INSM2', 'KLF16', 'KLF8', 'MAZ', 'MYNN', 'PATZ1', 'ZBTB21', 'ZBTB8A', 'ZFHX2', 'ZNF146', 'ZNF24', 'ZNF366', 'ZNF394', 'ZNF488', 'ZNF518A', 'ZNF558', 'ZNF580', 'ZNF660', 'ZNF692', 'ZSCAN4', 'ZXDB']",['H3K4me1']
chr2,54274656,54275248,7.457013102202565,10.986642200301931,9.417489038154102,5.375528323547701,7.141409389990402,5.839918490700732,,,,"['ASCL1', 'ASCL2', 'ATF1', 'ATF4', 'ATF7', 'ATOH1', 'BHLHA15', 'CREB5', 'DDIT3', 'DMC1', 'HAND2', 'HLF', 'JUN', 'LEF1', 'MYF5', 'MYOD1', 'MYOG', 'NFIL3', 'NKX3-1', 'PGR', 'PITX1', 'POU1F1', 'PTF1A', 'RARA', 'TAL1', 'TCF12', 'TCF21', 'TCF3', 'TFAP4', 'TWIST2']","['ATF2', 'IKZF3', 'OSR2', 'PRDM6', 'ZBTB44', 'ZNF18', 'ZNF2', 'ZNF324', 'ZNF335', 'ZNF362', 'ZNF384', 'ZNF518A', 'ZNF558', 'ZNF629', 'ZNF660', 'ZNF664', 'ZSCAN30']","['H3K27ac', 'H3K4me1']"
chr2,55099826,55100850,5.250424904759471,5.448904800978321,5.786841339102096,3.784760726105625,4.212753535400164,3.962184348804706,,,,"['DLX2', 'EN1', 'HAND2', 'HOXA9', 'HOXC9', 'HOXD12', 'LHX3', 'NANOG', 'PBX2', 'PITX1', 'RUNX1', 'SMAD2', 'SMAD3', 'SMAD4', 'TRPS1', 'ZBTB7A', 'ZIC1']","['ATF2', 'FEZF1', 'KLF16', 'PRDM6', 'SP7', 'ZBTB17', 'ZBTB44', 'ZEB2', 'ZNF335', 'ZNF433', 'ZNF518A', 'ZNF660', 'ZNF664', 'ZNF677', 'ZNF692', 'ZSCAN4']","['H3K27ac', 'H3K4me1']"
chr2,55482143,55482643,3.480954389386504,4.275319426088275,3.061145818336148,1.8843583672839477,2.1207970711194357,1.6530722696099842,,,,"['ASCL1', 'ATF1', 'ATF2', 'ATF4', 'ATF7', 'BHLHA15', 'CREB5', 'DDIT3', 'EBF2', 'ERG', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'HLF', 'JUN', 'JUND', 'KLF14', 'MAZ', 'NEUROG2', 'NFATC1', 'NFIA', 'NFIL3', 'NFIX', 'NKX6-1', 'NR2F1', 'NR2F2', 'NR2F6', 'OLIG2', 'PGR', 'PITX1', 'RARA', 'RORC', 'SMAD2', 'SMAD3', 'SMAD4', 'TAL1', 'TCF12', 'TCF4', 'TFAP2A', 'TFAP2C', 'THRB', 'TWIST2', 'ZFX', 'ZIC1', 'ZNF281', 'ZNF467', 'ZNF711']","['ATF2', 'HIC1', 'IKZF3', 'PATZ1', 'PRDM6', 'SP7', 'ZBTB17', 'ZBTB21', 'ZEB1', 'ZEB2', 'ZFP69B', 'ZNF24', 'ZNF335', 'ZNF366', 'ZNF394', 'ZNF398', 'ZNF518A', 'ZNF558', 'ZNF600', 'ZNF629', 'ZNF660', 'ZNF692', 'ZNF791']",['H3K4me1']
chr2,56448764,56449264,2.6835631877655457,3.0135553090079488,3.382281605046507,2.7541887130895395,3.1088568058929456,3.1709197625715944,,,,"['ATF4', 'BHLHA15', 'CUX1', 'CUX2', 'DDIT3', 'HLF', 'HOXA11', 'HOXD11', 'MAFA', 'MEF2B', 'MEF2C', 'MEIS1', 'NANOG', 'NEUROG2', 'NFIL3', 'NKX6-1', 'OLIG2', 'ONECUT1', 'PGR', 'PTF1A', 'RBPJ', 'SOX10', 'SOX15', 'SOX2', 'SOX3', 'SOX6', 'TAL1', 'TBP', 'TBX5', 'TCF4', 'TEAD1', 'TEAD3', 'TGIF1', 'TGIF2', 'TWIST2']","['IKZF3', 'KLF9', 'PKNOX1', 'WT1', 'ZBTB17', 'ZBTB44', 'ZNF189', 'ZNF2', 'ZNF324', 'ZNF366', 'ZNF561', 'ZNF580', 'ZNF629', 'ZNF768', 'ZNF770']","['H3K27ac', 'H3K4me1']"
chr2,58614050,58614604,1.543561935209384,1.7010257903291628,1.7010483421504738,1.470645184566576,1.6500590857326196,1.7588595948803838,,,,"['AR', 'CRX', 'EOMES', 'FOXA1', 'FOXM1', 'HNF1A', 'HNF1B', 'IRF1', 'IRF2', 'IRF3', 'IRF7', 'IRF8', 'NKX2-1', 'NKX3-1', 'OLIG2', 'PGR', 'PITX1', 'PRDM1', 'RARA', 'STAT6', 'TBR1', 'TBX5', 'TBX6', 'THRB', 'TP63', 'TRPS1', 'ZNF189', 'ZNF7']","['FEZF1', 'OSR2', 'PRDM6', 'SP7', 'WT1', 'ZNF362', 'ZNF843']",['H3K4me1']
chr2,60516432,60516932,3.45472787727927,3.3834426143054777,3.617562807640009,2.70828556787138,2.193286443684544,2.829533612155563,,,,"['AR', 'ASCL1', 'ATF3', 'BACH2', 'BATF', 'CRX', 'CUX1', 'FOSL1', 'FOSL2', 'GFI1B', 'HNF1A', 'HOXA11', 'HOXA9', 'HOXB4', 'HOXD11', 'JUN', 'JUNB', 'MYB', 'MYBL1', 'MYBL2', 'NANOG', 'NFE2', 'NKX2-1', 'NKX2-2', 'ONECUT2', 'P300', 'PLAGL1', 'PRDM1', 'PTF1A', 'SF1', 'SOX10', 'SOX3', 'TCF12', 'TCF3', 'TEAD1', 'TEAD2', 'TEAD3', 'TEAD4', 'TGIF1', 'TGIF2', 'THRB', 'ZEB1', 'ZNF136', 'ZNF7']","['CTCF', 'HIC1', 'MAZ', 'PATZ1', 'PRDM1', 'SP7', 'TRIM28', 'ZBTB17', 'ZIC2', 'ZNF263', 'ZNF600']","['H3K4me1', 'H3K4me3']"
chr2,61288081,61288581,2.645170509451669,2.609858917199539,3.1871544345455223,2.1983433546296505,2.4629103091020284,2.201044802020256,,,,"['ARNT', 'ATF1', 'CRX', 'EOMES', 'FOXD3', 'FOXO1', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'HAND2', 'HOXA11', 'HOXB4', 'KLF5', 'KLF6', 'MEF2A', 'MEF2C', 'NANOG', 'NKX3-1', 'NKX3-2', 'OLIG2', 'PBX2', 'PDX1', 'PITX1', 'SIX2', 'SOX15', 'SOX2', 'SOX3', 'SOX6', 'SPI1', 'SRF', 'TBP', 'TBR1', 'TBX21', 'TBX6', 'TBXT', 'THRB', 'TRPS1']","['MZF1', 'PRDM10', 'PRDM6', 'ZBTB12', 'ZBTB17', 'ZBTB44', 'ZNF335', 'ZNF660']",['H3K27ac']
chr2,62858161,62858661,1.9388104189374555,2.0431402942722228,2.1362146392872225,2.01146077324818,2.038005869011174,2.043473644432198,"['EHBP1', 'OTX1']","[-0.141623690091874, 6.6562914929583e-05]","[0.123503569964969, 1.0]","['CRX', 'DLX1', 'DLX2', 'DLX3', 'EN1', 'FOXA1', 'FOXA2', 'FOXF1', 'FOXK1', 'FOXL2', 'FOXM1', 'FOXO1', 'FOXO3', 'FOXP1', 'LHX1', 'LHX2', 'LHX3', 'MAFB', 'NANOG', 'NKX6-1', 'NR2F1', 'NR2F2', 'NR2F6', 'OLIG2', 'PGR', 'PHOX2A', 'PHOX2B', 'PITX1', 'POU1F1', 'RARA', 'SOX10', 'SOX3', 'SOX4', 'SPI1', 'STAT6', 'TAL1', 'THRB', 'ZIC1']",,['H3K4me1']
chr2,63041618,63042118,2.357262176180492,2.752005305722184,2.9437586587770705,1.9011214125750804,1.87341673887836,1.7288206444959104,"['EHBP1', 'OTX1']","[-0.141623690091874, 6.6562914929583e-05]","[0.123503569964969, 1.0]","['CDX4', 'CRX', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EN1', 'EOMES', 'FOXF1', 'FOXK1', 'FOXL2', 'FOXM1', 'FOXO1', 'FOXO3', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD13', 'JUN', 'LHX1', 'LHX2', 'LHX3', 'MEF2B', 'NANOG', 'NFIX', 'NKX2-1', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NKX6-1', 'NR5A2', 'PGR', 'PITX1', 'POU1F1', 'TBX5', 'THAP11', 'ZIC1']","['FEZF1', 'IKZF3', 'MZF1', 'PKNOX1', 'PRDM10', 'PRDM6', 'ZBTB17', 'ZNF518A', 'ZNF843']",['H3K4me1']
chr2,63849046,63849640,2.075480719588753,2.101165215796297,2.0072555736759274,1.966067019805456,1.841862226445508,1.823959487354476,,,,"['ATF1', 'ATF4', 'ATF7', 'DDIT3', 'FOXO1', 'HLF', 'HOXA11', 'HOXA13', 'HOXD10', 'HOXD11', 'HOXD12', 'MEF2A', 'MEF2B', 'NFIL3', 'NFIX', 'NFYA', 'RFX6', 'SOX10', 'TAL1', 'TGIF1', 'TGIF2', 'ZNF136']","['ZBTB20', 'ZNF335']",['H3K4me1']
chr2,64730539,64731153,4.26462523783764,5.269361739678378,4.797778714648074,4.251824485459184,4.967786147893415,4.832421102228696,,,,"['ARNT', 'ARNTL', 'BHLHE40', 'BHLHE41', 'CLOCK', 'CUX1', 'CUX2', 'DMC1', 'FOXD3', 'HOXA11', 'HOXA9', 'HOXD10', 'HOXD11', 'HOXD12', 'IRF1', 'IRF2', 'IRF3', 'IRF7', 'IRF8', 'MAFB', 'MAFF', 'MNT', 'MYB', 'MYBL1', 'MYBL2', 'MYC', 'MYCN', 'NPAS1', 'NPAS2', 'ONECUT1', 'ONECUT2', 'PGR', 'PRDM1', 'SOX3', 'SOX6', 'SOX9', 'TP53', 'TP63', 'TP73', 'USF1', 'ZFP57', 'ZNF136']","['ATF2', 'BCL11A', 'BHLHE40', 'CTBP1', 'FEZF1', 'GLI2', 'GLIS1', 'HIC1', 'IKZF3', 'INSM2', 'KLF10', 'KLF16', 'KLF8', 'MZF1', 'OSR2', 'OVOL3', 'PKNOX1', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'REST', 'SP3', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'ZBTB1', 'ZBTB17', 'ZBTB21', 'ZBTB44', 'ZEB1', 'ZEB2', 'ZFP37', 'ZFP69B', 'ZIC2', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF263', 'ZNF280D', 'ZNF324', 'ZNF335', 'ZNF366', 'ZNF391', 'ZNF394', 'ZNF449', 'ZNF513', 'ZNF558', 'ZNF561', 'ZNF580', 'ZNF600', 'ZNF610', 'ZNF623', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF664', 'ZNF692', 'ZNF770', 'ZNF785', 'ZNF792', 'ZNF843', 'ZSCAN21', 'ZSCAN23', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr2,65068752,65069314,6.73408885723472,8.225219598467444,7.497943216752669,7.664705662524792,9.059244795703812,8.092141435482857,,,,"['AR', 'BCL6', 'ERG', 'ESRRA', 'ETV1', 'ETV4', 'FLI1', 'GABPA', 'HOXA9', 'MYB', 'MYBL1', 'MYBL2', 'NANOG', 'NFYA', 'NR2F1', 'PGR', 'PLAGL1', 'RARA', 'TBX5', 'THRB', 'ZBTB7A', 'ZFX', 'ZNF341', 'ZNF711']","['PRDM10', 'ZBTB17', 'ZNF770']","['H3K27ac', 'H3K36me3']"
chr2,65231925,65232425,2.8568861818571545,3.17390041353438,3.733572013600473,2.395951579778592,2.546540540310927,2.9643701037309853,,,,"['ARNT', 'ATF4', 'BHLHE41', 'DDIT3', 'EOMES', 'FOXH1', 'HOXA9', 'ISL1', 'JUN', 'NANOG', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'PITX1', 'PLAGL1', 'SIX1', 'SIX2', 'SMAD2', 'SMAD3', 'TBX5', 'ZBTB7A', 'ZFX', 'ZNF652', 'ZNF711']","['L3MBTL2', 'ZFX', 'ZNF324', 'ZNF335', 'ZNF558', 'ZNF660']","['H3K27ac', 'H3K4me1']"
chr2,70142934,70143434,3.616825172580073,3.6811479060953456,2.811973330493261,3.3606005899775035,3.183707407395046,2.6026983656833043,,,,"['FOXA1', 'FOXA2', 'FOXF1', 'FOXK1', 'FOXK2', 'FOXL2', 'FOXM1', 'FOXO1', 'FOXO3', 'FOXP1', 'HOXD12', 'NKX6-1', 'NR4A1', 'NR5A2', 'PRDM15', 'RUNX1', 'RUNX2', 'SOX9', 'SREBF1', 'SREBF2', 'STAT6', 'TBX5', 'ZEB1']","['ARNT', 'ATF2', 'CTCF', 'EGR2', 'GLIS1', 'GLIS2', 'HIC1', 'INSM2', 'KLF1', 'KLF10', 'KLF16', 'KLF7', 'KLF8', 'MAZ', 'PATZ1', 'PRDM1', 'PRDM10', 'PRDM4', 'SCRT2', 'SP2', 'SP3', 'SP7', 'YY2', 'ZBTB12', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB26', 'ZBTB7A', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZFP37', 'ZFP69B', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF280D', 'ZNF362', 'ZNF366', 'ZNF391', 'ZNF394', 'ZNF423', 'ZNF449', 'ZNF501', 'ZNF558', 'ZNF610', 'ZNF629', 'ZNF639', 'ZNF76', 'ZNF785', 'ZNF791', 'ZNF792', 'ZSCAN23', 'ZSCAN30', 'ZSCAN4', 'ZXDB']","['H3K27ac', 'H3K4me3']"
chr2,70596646,70597229,17.42079508719417,21.097711323129683,21.75073813496407,17.00891151335818,17.773282581473122,17.288206444959105,,,,"['ARNT', 'ASCL1', 'ASCL2', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EN1', 'EPAS1', 'ETV1', 'ETV4', 'HIF1A', 'HOXA11', 'HOXD11', 'LHX1', 'LHX2', 'LHX3', 'MYB', 'MYBL1', 'NEUROD1', 'NFIA', 'NFIX', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX6-1', 'NR2F2', 'PRDM14', 'PTF1A', 'RUNX1', 'RUNX2', 'SNAI1', 'SNAI2', 'SOX10', 'SPDEF', 'TAL1', 'TCF12', 'TCF3', 'ZEB1', 'ZIC1']","['SP7', 'ZIC2', 'ZNF133']",['H3K27ac']
