chrom,start,end,CC_R1,CC_R2,CC_R3,16P12_1_R1,16P12_1_R2,16P12_1_R3,Genes,logFC,FDR,Motif Name,tf,histone
chr2,46134403,46134903,1.495208767518,1.6033432702419632,1.4539631952293115,2.029329157775654,2.5695526395368398,1.9839589977792575,"['PRKCE', 'EPAS1']","[-0.18100163836393, -0.0614748161269595]","[0.127683966775576, 0.696470451985827]","['AR', 'ASCL1', 'ASCL2', 'ATOH1', 'BCL11A', 'BHLHA15', 'BHLHE41', 'CRX', 'EBF1', 'EBF2', 'EHF', 'ELF3', 'ELF4', 'EOMES', 'ERG', 'ETS1', 'ETV4', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'GSC', 'HOXA11', 'HOXA13', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'MYB', 'MYBL1', 'MYOD1', 'MYOG', 'NEUROG2', 'OLIG2', 'OTX2', 'PGR', 'PITX1', 'PRDM15', 'PTF1A', 'RARA', 'RUNX1', 'RUNX2', 'SPDEF', 'STAT3', 'TAL1', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TFAP2A', 'TFAP2C', 'TFAP4', 'TFCP2L1', 'THRB', 'TP53', 'TP63', 'TP73', 'TRPS1', 'TWIST2', 'ZNF341', 'ZNF415', 'ZNF652']",,['H3K4me1']
chr2,46645578,46646078,1.404281996362014,1.7884959328988972,1.9200321577260848,2.296374744213653,2.5253769494588427,2.1853688342931985,"['CRIPT', 'SOCS5']","[0.110508811239492, -0.0470015762398715]","[0.45015309919529, 0.771692027894539]","['BACH1', 'FOXO1', 'HOXD10', 'HOXD12', 'JUN', 'KLF14', 'MAFB', 'MAFK', 'NANOG', 'NFE2', 'NFE2L2', 'NKX6-1', 'SNAPC1', 'TAL1', 'TEAD3', 'TEAD4', 'TP53', 'TP63', 'ZBTB7A', 'ZNF416']","['EGR2', 'ZFHX2']","['H3K27ac', 'H3K4me1']"
chr2,54360228,54360728,1.458482865864711,1.3239219909071351,1.5050834706925709,1.7931595487749292,1.7898620795404887,1.7882122416770876,['SPTBN1'],[-0.0160038475158544],[0.919728891418071],"['AR', 'DLX1', 'DLX2', 'EN1', 'EOMES', 'FOXO1', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXD11', 'HOXD13', 'ISL1', 'LHX1', 'LHX2', 'LHX3', 'MYB', 'MYBL2', 'NANOG', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NKX6-1', 'NR2E1', 'P300', 'PITX1', 'SMAD2', 'SMAD3', 'STAT3', 'STAT4', 'TBP', 'TBX5']","['FEZF1', 'OSR2', 'PKNOX1', 'PRDM1', 'PRDM10', 'PRDM6', 'TRIM28', 'ZBTB17', 'ZNF335', 'ZNF362', 'ZNF366', 'ZNF629', 'ZNF680', 'ZNF843', 'ZSCAN16', 'ZSCAN5C']","['H3K27ac', 'H3K4me1']"
chr2,66390125,66390625,1.2536058070388931,1.1901498204932432,1.4922484893414638,1.875501177622592,2.0787225220626846,2.1810755449923622,"['SPRED2', 'MEIS1']","[0.10617297042748, -0.0332309084827422]","[0.809581083795126, 0.831939915335435]","['ARNTL', 'DLX1', 'DLX2', 'EN1', 'GATA3', 'GATA4', 'GATA5', 'HOXA9', 'LHX3', 'MEIS1', 'MNT', 'NANOG', 'NKX6-1', 'NPAS1', 'PHOX2A', 'PITX1', 'PRDM1', 'RARA', 'TFCP2L1', 'TGIF1', 'TGIF2', 'TRPS1', 'ZFP809', 'ZNF263', 'ZNF416']","['BCL11A', 'CTBP1', 'GLIS1', 'KLF17', 'TRIM28', 'ZEB2', 'ZNF449']",['H3K27ac']
chr2,104563465,104563965,2.033656464008206,2.387940465036817,1.8611642914547932,2.6843345715932387,2.521756658098859,3.270521128965356,['POU3F3'],[0.363523715711597],[0.0008841503054335],"['E2F1', 'E2F4', 'E2F6', 'EBF1', 'EBF2', 'KLF1', 'KLF3', 'KLF5', 'MAFK', 'MYB', 'NFIX', 'PLAGL1', 'RBPJ', 'SP2', 'TAL1', 'TBP', 'TEAD4', 'TFAP2A', 'TFAP2C', 'ZBTB7A', 'ZIC1', 'ZNF341', 'ZNF416', 'ZNF467']","['SCRT2', 'SP3', 'ZNF18']",['H3K4me1']
chr2,143398634,143399173,1.1809054372831902,1.3812005177515772,1.521268614987712,1.796945853609659,1.9321545409684744,2.275383121000817,['GTDC1'],[0.406571195821998],[0.0018613836063416],"['AR', 'ARNTL', 'ATF3', 'CRX', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EN1', 'EOMES', 'FOSL2', 'FOXD3', 'FOXO1', 'GATA3', 'GSC', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXD13', 'ISL1', 'JUN', 'LHX1', 'LHX2', 'LHX3', 'MEF2B', 'MNT', 'MYNN', 'NANOG', 'NKX3-1', 'NKX6-1', 'NPAS1', 'OLIG2', 'PDX1', 'PGR', 'PITX1', 'PTF1A', 'RARA', 'SMAD2', 'SMAD3', 'TBR1', 'TBX21', 'TBX5', 'THRB', 'TP53', 'TP63', 'TP73', 'TRPS1']","['OSR2', 'PRDM10', 'PRDM6', 'TRIM28', 'ZNF335']","['H3K27ac', 'H3K4me1']"
chr2,152518686,152519186,1.4404740337093165,1.3948369812234225,1.619627639823024,2.098051335818285,2.2706618002857093,2.025250342936621,"['ARL6IP6', 'FMNL2']","[-0.175883387144434, 0.0070298971105545]","[0.0572830887884155, 0.97328810632285]","['ATF3', 'BATF', 'DLX5', 'EOMES', 'ESRRA', 'FOXM1', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'JUN', 'JUNB', 'MYNN', 'NANOG', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-2', 'NKX6-1', 'NR2F1', 'NR2F2', 'NR2F6', 'ONECUT1', 'ONECUT2', 'PRDM1', 'RARA', 'SIX2', 'SMAD4', 'SOX17', 'SOX2', 'SOX3', 'SOX6', 'TBP', 'TBX5', 'TBX6', 'THRB', 'TP53', 'TP63', 'TP73', 'TRPS1', 'ZIC1', 'ZNF16', 'ZNF7']","['PRDM1', 'PRDM4', 'PRDM6', 'TRIM28', 'ZNF629']",['H3K4me1']
chr2,159124364,159124864,2.7956671922459297,2.683140894996464,2.466913857308501,2.6442535983048483,2.545524260308368,2.603729784171033,"['TANC1', 'WDSUB1']","[0.13409738166055, -0.0698635692186826]","[0.349757460012805, 0.646970859889817]","['BCL6', 'CEBPA', 'CRX', 'CUX1', 'CUX2', 'EBF2', 'EHF', 'ELF1', 'ELF3', 'ELF4', 'ELF5', 'ELK1', 'ERG', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'FOXA1', 'FOXA2', 'FOXD3', 'FOXM1', 'GABPA', 'MEF2B', 'MYB', 'MYBL1', 'NANOG', 'ONECUT1', 'PITX1', 'RUNX1', 'RUNX2', 'SMAD3', 'SOX17', 'SOX6', 'SPI1', 'SPIB', 'STAT1', 'STAT3', 'STAT4', 'STAT5A', 'TFAP2C', 'ZFX', 'ZNF341', 'ZNF711']","['FEZF1', 'GFI1B', 'GLIS1', 'GLIS2', 'IKZF3', 'INSM2', 'KLF1', 'KLF16', 'KLF17', 'KLF7', 'MAZ', 'MZF1', 'OSR2', 'PATZ1', 'PRDM10', 'PRDM4', 'SCRT2', 'SP7', 'TRIM28', 'ZBTB17', 'ZBTB26', 'ZBTB44', 'ZBTB8A', 'ZEB2', 'ZFP69B', 'ZNF10', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF263', 'ZNF335', 'ZNF341', 'ZNF362', 'ZNF366', 'ZNF384', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF513', 'ZNF558', 'ZNF585B', 'ZNF629', 'ZNF660', 'ZNF692', 'ZNF770', 'ZNF843', 'ZSCAN21', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr2,160223819,160224319,2.0073538469295853,2.038372008050435,1.931735506421832,2.5364680009107734,2.0843965744810227,2.6047829877080324,['RBMS1'],[0.0563561603682272],[0.710130390261363],"['DMC1', 'EHF', 'ELF1', 'ELF3', 'ELF4', 'ELF5', 'ELK1', 'ERG', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'FOXA1', 'FOXA2', 'FOXH1', 'FOXL2', 'FOXO1', 'GABPA', 'HOXD12', 'IRF1', 'IRF3', 'IRF8', 'IRF9', 'NANOG', 'NKX2-1', 'ONECUT2', 'PRDM1', 'SPDEF', 'TAL1', 'ZIC1']","['ATF2', 'PRDM1', 'PRDM10', 'SCRT2', 'SP7', 'TRIM28', 'ZBTB12', 'ZBTB17', 'ZBTB48', 'ZNF24', 'ZNF324', 'ZNF335', 'ZNF366', 'ZNF518A', 'ZNF600', 'ZNF629', 'ZNF660', 'ZNF707', 'ZSCAN5C']",['H3K4me1']
chr2,173048737,173049237,2.025701526160038,2.3053192983809323,1.9302345999280477,2.6675094741285585,1.8242923865543303,2.518407997486751,"['RAPGEF4', 'MAP3K20']","[-0.154396680586682, 0.0139527166339477]","[0.189097711978453, 0.938286758821469]","['ASCL2', 'ATF3', 'BACH2', 'BATF', 'BHLHA15', 'CDX2', 'CDX4', 'CREB1', 'DLX2', 'EHF', 'EN1', 'FOSL1', 'FOSL2', 'GATA3', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXC9', 'HOXD11', 'HOXD12', 'JUN', 'JUNB', 'LHX1', 'LHX2', 'LHX3', 'MAFB', 'MAFK', 'NANOG', 'NFIX', 'NKX6-1', 'ONECUT2', 'PITX1', 'PTF1A', 'RARA', 'TAL1', 'TCF12', 'TCF21', 'TCF3', 'TFAP4', 'TRPS1', 'TWIST2', 'ZNF415']","['ATF2', 'GLIS1', 'HIC1', 'IKZF3', 'INSM2', 'KLF10', 'KLF16', 'KLF17', 'KLF8', 'MAZ', 'OSR2', 'PRDM4', 'PRDM6', 'SP3', 'SP7', 'TSHZ1', 'ZBTB17', 'ZBTB21', 'ZBTB44', 'ZEB2', 'ZNF133', 'ZNF189', 'ZNF24', 'ZNF324', 'ZNF335', 'ZNF366', 'ZNF394', 'ZNF398', 'ZNF449', 'ZNF513', 'ZNF626', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF692', 'ZSCAN18', 'ZSCAN4', 'ZSCAN5C', 'ZXDB']",['H3K27ac']
chr2,177245054,177245554,1.922464945455492,2.109444776581008,1.120134774324577,1.8897505217137247,2.295614127761377,2.1451791248811225,"['NFE2L2', 'HNRNPA3']","[-0.0175160143753277, 0.0525539008147086]","[0.90777398276218, 0.723722336858328]","['AR', 'ARNT', 'ATF2', 'ATF7', 'CEBPA', 'CREB5', 'CRX', 'EOMES', 'ESRRA', 'GLI3', 'GSC', 'HOXA11', 'HOXA13', 'HOXB13', 'HOXD11', 'ISL1', 'JUN', 'MEIS1', 'NR2F1', 'NR2F2', 'NR2F6', 'OTX2', 'PITX1', 'PRDM10', 'RARA', 'SMAD2', 'SMAD3', 'SMAD4', 'TBP', 'THRB', 'ZNF189']","['ARNT', 'GFI1B', 'IKZF3', 'PATZ1', 'PRDM10', 'PRDM6', 'SP7', 'TRIM28', 'ZBTB48', 'ZEB2', 'ZNF189', 'ZNF366', 'ZNF384', 'ZNF518A', 'ZNF600', 'ZNF629', 'ZNF660', 'ZNF664', 'ZNF770']","['H3K27ac', 'H3K4me1']"
chr2,181575140,181575670,1.3122190692982447,1.2696276377864886,1.670854098409014,1.6380337921124366,1.7943218687752234,2.023411801552625,"['CERKL', 'ITGA4']","[-0.391804492429978, 0.384756836165053]","[0.296638130970305, 0.0856013321595856]","['CRX', 'EHF', 'FOXD3', 'GSC', 'ISL1', 'NKX2-1', 'NKX2-5', 'NKX3-1', 'NPAS4', 'ONECUT2', 'OTX2', 'PITX1', 'RARA', 'SMAD4', 'TBP']","['CTCF', 'ZNF263']",['H3K4me1']
chr2,219733354,219733854,1.5856430158023618,1.9435242038432747,2.101946454037501,2.051526324203876,2.375634085601862,2.7956460372596266,['SLC4A3'],[0.17043569824613],[0.352930255341862],"['ARNTL', 'EOMES', 'NANOG', 'NEUROG2', 'NFATC1', 'NKX3-1', 'OLIG2', 'PLAGL1', 'RARA', 'RBPJ', 'SMAD3', 'STAT6', 'TBX21', 'TBX5', 'TBX6', 'TEAD1', 'TEAD3', 'TGIF1', 'TGIF2', 'THRB', 'ZBTB12', 'ZNF711']","['FEZF1', 'SCRT2', 'TRIM28', 'ZBTB17', 'ZNF263']",['H3K27ac']
chr2,231662437,231663145,2.67555031215566,2.334338897205733,2.2740739786064013,2.4447494133724543,2.1327294498480533,2.52401672185519,['PTMA'],[-0.0082827183810929],[0.965055470110309],"['AR', 'ARNT', 'EPAS1', 'ESRRA', 'ESRRB', 'ESRRG', 'FOXK1', 'FOXK2', 'FOXO1', 'HIF1A', 'NFATC1', 'NR2F1', 'NR2F2', 'NR2F6', 'NRF1', 'PRDM15', 'RARA', 'TFAP2A', 'TFAP2C', 'THRB', 'TP63']","['GLIS1', 'INSM2', 'KLF1', 'KLF10', 'KLF16', 'KLF17', 'KLF8', 'PATZ1', 'PKNOX1', 'PRDM10', 'SP2', 'SP3', 'YY1', 'YY2', 'ZBTB11', 'ZBTB12', 'ZBTB17', 'ZBTB26', 'ZBTB6', 'ZBTB8A', 'ZEB1', 'ZFHX2', 'ZFP69B', 'ZFX', 'ZNF263', 'ZNF324', 'ZNF335', 'ZNF341', 'ZNF366', 'ZNF449', 'ZNF501', 'ZNF561', 'ZNF629', 'ZNF660', 'ZNF76', 'ZNF843', 'ZSCAN30', 'ZXDB']",['H3K27ac']
chr2,234493755,234494255,1.1495749172278498,1.1474158929395426,1.616256822027943,1.626874336874289,1.8819995947004375,1.9239935136656068,['ARL4C'],[-0.137554450497419],[0.266236704039883],"['ASCL1', 'ATOH1', 'BHLHA15', 'EHF', 'ELF1', 'ELF3', 'ELF4', 'ELF5', 'ERG', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'FOXH1', 'GABPA', 'HAND2', 'HOXA13', 'ISL1', 'NANOG', 'NEUROD1', 'NEUROG2', 'NKX6-1', 'OLIG2', 'PHOX2B', 'PLAGL1', 'PTF1A', 'SIX2', 'SOX15', 'SOX2', 'SOX3', 'SOX7', 'SPDEF', 'TAL1', 'TBP', 'TCF4', 'TWIST2']","['PRDM1', 'TRIM28', 'ZBTB21', 'ZNF366', 'ZNF629']","['H3K4me1', 'H3K4me3']"
chr2,235330951,235331451,1.4560192123750748,1.5021803712016266,1.5592943136379351,1.5954423384598555,1.7840158013966376,1.5223367716915244,"['SH3BP4', 'AGAP1']","[-0.003684224760581, -0.0709410883359949]","[0.990078688326809, 0.590189047811855]","['ATF3', 'BATF', 'BCL6', 'CRX', 'EHF', 'ELF3', 'ELF4', 'EOMES', 'ERG', 'ETV1', 'ETV2', 'FOSL1', 'FOSL2', 'GABPA', 'HOXA13', 'HOXA9', 'HOXD11', 'JUN', 'JUNB', 'MAFB', 'MYOG', 'ONECUT2', 'PITX1', 'PTF1A', 'SIX2', 'SMAD3', 'TAL1', 'TBR1', 'TBX21', 'TBX5', 'TCF21', 'TFAP4', 'TGIF2', 'ZIC1', 'ZIC2', 'ZIC3', 'ZNF263']","['ATF2', 'BCL11A', 'HIC1', 'INSM2', 'OSR2', 'PATZ1', 'PRDM10', 'SP7', 'TSHZ1', 'ZBTB1', 'ZBTB21', 'ZEB1', 'ZEB2', 'ZFP37', 'ZFP69B', 'ZIC2', 'ZNF184', 'ZNF189', 'ZNF24', 'ZNF280D', 'ZNF324', 'ZNF366', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF518A', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF692']",['H3K4me1']
chr20,362335,362835,3.991655568998552,3.737890070351152,3.2991129883730355,4.638154580637761,4.330011635145134,4.12505798867031,"['NRSN2', 'TRIB3']","[0.0372229365724123, -0.398313224454842]","[0.76339495811023, 0.006896550623524]","['AR', 'ARNTL', 'ATF1', 'BCL11A', 'BHLHE41', 'CLOCK', 'ELK4', 'ERG', 'ETS1', 'ETV1', 'ETV2', 'FOXF1', 'FOXK1', 'FOXK2', 'FOXL2', 'FOXO1', 'FOXO3', 'FOXP1', 'GABPA', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'GFI1B', 'HLF', 'HOXA11', 'HOXA13', 'HOXD10', 'HOXD11', 'HOXD13', 'MAX', 'MEIS1', 'MNT', 'MYC', 'MYCN', 'NFIA', 'NPAS1', 'NPAS2', 'NR2E1', 'PGR', 'PITX1', 'PLAGL1', 'PTF1A', 'SPDEF', 'TAL1', 'TBX5', 'TCF12', 'TGIF1', 'TGIF2', 'THRB', 'TRPS1', 'USF1', 'USF2', 'ZIC3', 'ZNF416']","['CTCF', 'KLF1', 'PATZ1', 'PRDM10', 'PRDM4', 'SP7', 'YY2', 'ZBTB11', 'ZBTB17', 'ZBTB20', 'ZBTB44', 'ZBTB48', 'ZBTB8A', 'ZEB2', 'ZFP69B', 'ZNF2', 'ZNF24', 'ZNF263', 'ZNF324', 'ZNF335', 'ZNF366', 'ZNF398', 'ZNF518A', 'ZNF530', 'ZNF558', 'ZNF600', 'ZNF692', 'ZSCAN18', 'ZSCAN21', 'ZSCAN4', 'ZSCAN5C', 'ZXDB']",['H3K4me1']
chr20,3804192,3804692,2.4068606561979604,2.196225732579593,2.7544274160971045,2.784176741545864,2.823721534533018,3.129060444953889,"['CDC25B', 'AP5S1']","[0.215195124187143, -0.0158145134709929]","[0.0074311161992274, 0.95151303585145]","['AR', 'EPAS1', 'HOXA9', 'HOXD12', 'KLF14', 'KLF5', 'MAZ', 'MITF', 'NKX2-5', 'PBX2', 'PLAGL1', 'RARA', 'RUNX1', 'RUNX2', 'SP5', 'TEAD1', 'TEAD2', 'TEAD3', 'TEAD4', 'TFAP2C', 'THRB', 'TP53', 'TP63', 'TP73', 'ZNF16']","['ZNF157', 'ZNF16']","['H3K27ac', 'H3K36me3']"
chr20,43657285,43657785,3.066827847190572,3.705364085134285,2.711295362253925,3.1192267647563887,3.1094503192051746,3.249005340511891,"['IFT52', 'MYBL2']","[-0.177653034626388, -0.0965075717160986]","[0.0531912844739274, 0.290695953169479]","['AR', 'ATF1', 'ATF2', 'ATF7', 'CREB1', 'CREB5', 'EBF1', 'JUN', 'JUND', 'NFIL3', 'PITX1', 'PLAGL1', 'PRDM14', 'PTF1A', 'SMAD3', 'TCF12', 'TCF3', 'ZEB1', 'ZEB2', 'ZNF322', 'ZNF519']","['ATF2', 'CTCF', 'ELF4', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'INSM2', 'KLF1', 'KLF10', 'KLF16', 'KLF17', 'KLF8', 'KLF9', 'L3MBTL2', 'MAZ', 'OSR2', 'PATZ1', 'PRDM10', 'PRDM4', 'SCRT2', 'SP2', 'SP3', 'SP7', 'WT1', 'YY2', 'ZBTB1', 'ZBTB10', 'ZBTB11', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB26', 'ZBTB48', 'ZBTB6', 'ZBTB7A', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFP37', 'ZFP69B', 'ZFX', 'ZIC2', 'ZNF121', 'ZNF18', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF263', 'ZNF280D', 'ZNF324', 'ZNF335', 'ZNF341', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF449', 'ZNF501', 'ZNF518A', 'ZNF561', 'ZNF580', 'ZNF596', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF692', 'ZNF76', 'ZNF777', 'ZNF843', 'ZSCAN21', 'ZSCAN23', 'ZSCAN30', 'ZXDB']","['H3K27ac', 'H3K4me3']"
chr20,43768321,43768950,1.4403939012431106,1.3736393672861456,1.88648989310446,2.4999973959972883,2.2549784772541503,2.611582108174979,['TOX2'],[-0.0241880242816295],[0.938677928168548],"['CRX', 'EBF1', 'EBF2', 'MAZ', 'MYBL2', 'NKX3-1', 'PGR', 'PITX1', 'ZEB1']","['GLIS1', 'OSR2', 'PRDM6', 'WT1']",['H3K4me1']
chr20,47125594,47126094,1.6211695397046546,1.533118194789152,2.246458823602066,2.109191431406701,1.8954327460300011,2.587460334439994,"['ZMYND8', 'EYA2']","[-0.0927780427682121, -0.134040576841786]","[0.427489698916142, 0.292658045138356]","['BARX1', 'BCL6', 'CUX1', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EHF', 'ELF3', 'EN1', 'FOXA2', 'FOXD3', 'FOXF1', 'FOXK1', 'FOXK2', 'FOXM1', 'FOXO1', 'FOXO3', 'FOXP1', 'HOXA13', 'HOXB13', 'LEF1', 'LHX1', 'LHX2', 'LHX3', 'NANOG', 'NKX6-1', 'PRDM14', 'TBP', 'TCF7', 'TEAD1', 'ZNF263']",['PRDM6'],['H3K4me1']
chr20,50371991,50372491,2.7925881306382645,2.902703940262539,3.701690304845181,3.159601371548724,3.1746514712870297,4.649938433026131,"['CEBPB', 'PTPN1']","[-0.181594169039184, 0.0289222201209973]","[0.44468232874865, 0.834730925684561]","['AR', 'EHF', 'ELF1', 'ELF3', 'ELF4', 'ELF5', 'ERG', 'ETV1', 'GABPA', 'HOXA13', 'NFYA', 'NKX2-1', 'NKX2-2', 'PRDM15', 'RFX6', 'SMAD3', 'SMAD4', 'SPDEF', 'TAL1', 'TEAD3', 'TP53', 'TP63', 'TP73', 'ZNF416']","['OSR2', 'PKNOX1', 'PRDM6', 'TRIM28', 'ZBTB44', 'ZBTB8A', 'ZIC2', 'ZNF146', 'ZNF362', 'ZNF394', 'ZNF561', 'ZNF600', 'ZNF629', 'ZSCAN21', 'ZSCAN5C']",['H3K27ac']
chr20,50844466,50844966,3.968302362299033,4.258094126224906,4.632844035533566,5.749808427566364,5.215329999208263,5.362723608698952,"['ADNP', 'BCAS4']","[-0.143458871249743, -0.138255007666738]","[0.141338157498919, 0.509182182845146]","['EOMES', 'GLI3', 'KLF1', 'KLF10', 'KLF14', 'KLF3', 'KLF4', 'KLF5', 'KLF6', 'MAZ', 'NKX2-1', 'SMAD3', 'SP2', 'TAL1', 'TBR1', 'TBX21', 'TBX5', 'TBX6', 'TEAD1', 'TEAD3', 'TFAP2C', 'TP53', 'TP63', 'TP73', 'ZFX', 'ZIC1', 'ZNF711']","['BCL11A', 'GLIS1', 'GLIS2', 'HIC1', 'INSM2', 'KLF10', 'KLF17', 'MAZ', 'PATZ1', 'PRDM10', 'SP7', 'TSHZ1', 'ZBTB20', 'ZBTB48', 'ZEB2', 'ZFHX2', 'ZFP69B', 'ZIC2', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF398', 'ZNF404', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF692', 'ZSCAN21', 'ZSCAN4', 'ZXDB']",['H3K4me1']
chr20,51696548,51697048,1.3570482907117332,1.3494051523059571,1.6175067830270968,1.6526466203350707,1.7087729313555928,1.8224198195885293,"['ATP9A', 'NFATC2']","[-0.253950716468117, -1.19099981636949]","[0.012768998121827, 4.83660422736574e-05]","['AR', 'CRX', 'EN1', 'FOXD3', 'GSC', 'HOXA13', 'HOXA9', 'HOXD12', 'IRF2', 'IRF8', 'LHX1', 'LHX3', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'OTX2', 'PHOX2A', 'PITX1', 'PRDM1', 'PROP1', 'STAT6', 'TAL1', 'TBP', 'TBX5', 'THRB', 'TRPS1', 'ZIC1']","['FEZF1', 'GLI2', 'INSM2', 'MAZ', 'OSR2', 'PATZ1', 'PRDM6', 'ZBTB1', 'ZBTB44', 'ZFP69B', 'ZNF18', 'ZNF335', 'ZNF341', 'ZNF398', 'ZNF692', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr22,25668142,25668642,0.9815517808633644,0.9655105579076324,1.1407577841976266,1.5763834187478527,1.943904010012374,1.5831032932178275,['GRK3'],[0.0126853538692839],[0.938286758821469],"['ARNT', 'ASCL1', 'ASCL2', 'BHLHA15', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EN1', 'EOMES', 'EPAS1', 'GATA3', 'GATA4', 'GATA5', 'HIF1A', 'HOXA9', 'HOXD12', 'HSF1', 'ISL1', 'LHX3', 'MYF5', 'MYOD1', 'MYOG', 'NANOG', 'NKX6-1', 'ONECUT2', 'PGR', 'PTF1A', 'RARA', 'SIX2', 'SIX4', 'SMAD3', 'SOX10', 'SOX3', 'SOX6', 'TAL1', 'TBR1', 'TCF12', 'TCF21', 'TCF3', 'TFAP4', 'TGIF1', 'TGIF2', 'TRPS1', 'TWIST2', 'ZNF264', 'ZNF415']",['PRDM6'],['H3K4me1']
chr22,40728826,40729326,2.262798675146076,2.247901632169701,3.048442303888222,2.528082982725945,2.494988116905188,3.731689056761029,"['SLC25A17', 'MCHR1']","[-0.0723257049710578, -0.180441988245921]","[0.59440001984091, 0.879969701140305]","['AR', 'BHLHA15', 'ESRRA', 'ESRRB', 'ESRRG', 'GATA3', 'GRHL2', 'HAND2', 'HOXA11', 'HOXD11', 'KLF14', 'MITF', 'MYBL1', 'MYBL2', 'NANOG', 'NEUROG2', 'NFIA', 'NKX2-1', 'NKX6-1', 'NPAS4', 'NR2E1', 'NR2F1', 'NR2F2', 'NR2F6', 'OLIG2', 'PGR', 'PITX1', 'RARA', 'RUNX1', 'RUNX2', 'SMAD3', 'TAL1', 'TBP', 'TEAD1', 'TEAD2', 'TEAD3', 'TEAD4', 'THRB', 'TRPS1', 'TWIST2']","['FEZF1', 'IKZF3', 'KLF7', 'OSR2', 'ZBTB20', 'ZEB2', 'ZFHX2', 'ZFP69B', 'ZNF18', 'ZNF366', 'ZNF394', 'ZNF548', 'ZNF629', 'ZNF692', 'ZNF770']",['H3K27ac']
chr22,41682153,41682659,2.5861588130028603,3.3356407544373043,2.313666126220876,3.541216919340016,3.156298111184745,3.0313067822083517,"['SNU13', 'XRCC6']","[0.0747497981871734, 0.154587508457863]","[0.634897547352, 0.182677553803239]","['AR', 'ATF1', 'ATF2', 'ATF7', 'CREB1', 'EHF', 'ELF1', 'ELF3', 'ELF4', 'ELF5', 'ELK1', 'ELK4', 'ERG', 'ESRRG', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'GABPA', 'GATA3', 'KLF1', 'KLF14', 'KLF3', 'KLF5', 'KLF6', 'KLF9', 'MAZ', 'MYBL1', 'MYBL2', 'MYC', 'NANOG', 'NKX3-1', 'NKX6-1', 'RFX6', 'SF1', 'SP1', 'SP2', 'SP5', 'SPDEF', 'SPI1', 'TAL1', 'THRB', 'TRPS1', 'ZFP57', 'ZIC1', 'ZNF281', 'ZNF416']","['ATF2', 'IKZF3', 'KLF1', 'KLF16', 'KLF9', 'SP2', 'SP3', 'ZBTB11', 'ZBTB21', 'ZBTB26', 'ZNF10', 'ZNF629', 'ZNF680', 'ZXDB']","['H3K27ac', 'H3K36me3', 'H3K4me3']"
