chrom,start,end,CC_R1,CC_R2,CC_R3,SCRT1_R1,SCRT1_R2,SCRT1_R3,Genes,logFC,FDR,Motif Name,tf,histone
chr15,57215966,57216466,1.354834543896033,1.363546283049416,1.728756636675588,1.9502672782474069,1.7671148603356406,1.7927298489319448,"['TCF12', 'CGNL1']","[0.0913229179195667, -0.503839453034378]","[0.462568985087228, 0.0027765584467215]","['CDX2', 'CRX', 'ETV1', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'GSC', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'MYBL2', 'P300', 'PGR', 'PITX1', 'SOX9', 'SPDEF', 'TAL1', 'TGIF1', 'TGIF2', 'TRPS1', 'ZBTB7A']","['FEZF1', 'OSR2', 'ZNF335', 'ZNF362', 'ZNF384', 'ZNF629']",['H3K4me1']
chr15,65756129,65756629,2.1248950794832404,1.9557826707253128,2.147760050423542,2.040558911034306,1.974728163069004,2.194649494785924,"['SLC24A1', 'DENND4A']","[0.0730888621227156, -0.0819474513304451]","[0.736396619010139, 0.612435668425778]","['BHLHA15', 'CDX2', 'CDX4', 'CRX', 'DMC1', 'EBF2', 'GSC', 'HOXA11', 'HOXA13', 'HOXD11', 'ISL1', 'MAFA', 'MYB', 'MYBL2', 'NEUROG2', 'NKX3-1', 'NKX6-1', 'NPAS4', 'OLIG2', 'OTX2', 'PITX1', 'PLAGL1', 'PTF1A', 'SOX9', 'TAL1', 'TCF21', 'TCF4', 'TCF7', 'TFAP4', 'TGIF1', 'TRPS1', 'TWIST2', 'ZBTB18', 'ZBTB7A', 'ZNF711']",['WT1'],['H3K4me1']
chr15,68288128,68288628,0.7865868497106102,0.6964457266050879,1.1311971475300655,1.4352761334976625,1.2025814094642306,1.0953061393015011,"['FEM1B', 'ITGA11']","[0.331299188547354, -0.305417920627142]","[0.0051012584043662, 0.50427895301755]","['AR', 'BCL11A', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EN1', 'EOMES', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXD11', 'HOXD12', 'HOXD13', 'ISL1', 'LEF1', 'LHX1', 'LHX3', 'NANOG', 'NFATC1', 'NKX2-2', 'NKX3-2', 'NKX6-1', 'P300', 'POU1F1', 'RUNX1', 'RUNX2', 'TBR1', 'TBX21', 'TBX5', 'TBX6', 'TCF7L1']","['SP7', 'ZNF664']",['H3K4me1']
chr15,68991756,68992256,1.1125602230218217,1.2520675605005256,1.690428333499698,2.1493991349552357,2.0858846842827954,2.2371211558270008,['NOX5'],[-0.319105854896976],[0.825851130712561],"['CDX4', 'CRX', 'FOXO1', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD11', 'HOXD13', 'MYB', 'MYBL2', 'PITX1', 'SMAD2', 'SMAD3', 'SMAD4', 'SPDEF', 'TBX5', 'TEAD1', 'TEAD4', 'TP53', 'TP63', 'TP73', 'TRPS1', 'ZFX', 'ZIC1', 'ZNF263', 'ZNF416', 'ZNF711']","['CTBP1', 'FEZF1', 'GLI2', 'GLIS1', 'IKZF3', 'MZF1', 'OSR2', 'OVOL3', 'PKNOX1', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'SCRT1', 'SP7', 'TRIM28', 'TSHZ1', 'YY1', 'ZBTB1', 'ZBTB12', 'ZBTB17', 'ZBTB44', 'ZBTB6', 'ZBTB8A', 'ZEB2', 'ZIC2', 'ZNF18', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF263', 'ZNF335', 'ZNF341', 'ZNF398', 'ZNF501', 'ZNF518A', 'ZNF561', 'ZNF580', 'ZNF596', 'ZNF600', 'ZNF610', 'ZNF629', 'ZNF660', 'ZNF664', 'ZNF692', 'ZNF768', 'ZNF843', 'ZSCAN30', 'ZSCAN5A', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr15,73009661,73010161,1.5621872799440906,2.131945955040678,2.4562379377119963,3.051404573639808,3.684869712950012,3.1990607465835583,"['ADPGK', 'NEO1']","[0.14229661302294, 0.0498120667539323]","[0.104258950855825, 0.776251899899336]","['ARNT', 'ASCL1', 'ASCL2', 'BCL6', 'CDX2', 'CDX4', 'EHF', 'ELF4', 'EOMES', 'ERG', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'FOXD3', 'FOXH1', 'GABPA', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD11', 'HOXD12', 'HOXD13', 'MEIS1', 'MYB', 'NANOG', 'NFIX', 'NKX2-2', 'NKX2-5', 'NKX3-2', 'PTF1A', 'SNAI1', 'SNAI2', 'SOX10', 'SOX3', 'SOX6', 'SPI1', 'SPIB', 'STAT3', 'STAT4', 'TAL1', 'TBR1', 'TBX5', 'TBX6', 'TCF12', 'TCF3', 'TFAP4', 'TGIF1', 'TGIF2', 'TP53', 'TP63', 'ZEB1', 'ZEB2', 'ZNF416']","['IKZF3', 'MZF1', 'OSR2', 'ZNF121', 'ZNF189', 'ZNF394', 'ZNF600']","['H3K27ac', 'H3K4me1']"
chr15,74799540,74800040,1.9210744285976349,1.6614255015584576,2.1830120390931085,3.029198000358753,2.695108512137632,2.520296750703424,['CSK'],[0.0042162156848291],[0.981763568381108],"['CRX', 'HOXA11', 'HOXA13', 'MYB', 'MYBL1', 'MYBL2', 'NFIX', 'NKX3-1', 'NKX3-2', 'PITX1', 'PRDM15', 'RARA', 'SIX1', 'SIX2', 'SMAD2', 'SMAD3', 'TBP', 'TBX5', 'ZEB2']","['ATF2', 'HIC1', 'INSM2', 'MAZ', 'OSR2', 'SCRT2', 'SP2', 'WT1', 'ZBTB10', 'ZBTB17', 'ZBTB21', 'ZBTB26', 'ZBTB48', 'ZEB2', 'ZNF263', 'ZNF501', 'ZNF600', 'ZNF629', 'ZNF692']","['H3K27ac', 'H3K36me3']"
chr15,81641949,81642463,2.294636835427756,2.491894903226043,2.40949558259811,3.374520144005924,3.220258332517391,2.7109787970698758,"['TMC3', 'MEX3B']","[-0.0891998316469778, -0.118744168440409]","[0.922802132493834, 0.515812884075976]","['CDX4', 'ERG', 'FOXD3', 'GLI3', 'HOXA11', 'HOXA13', 'HOXB13', 'HOXD11', 'HOXD12', 'HOXD13', 'NANOG', 'NFATC1', 'NR2F1', 'NR2F6', 'P300', 'RBPJ', 'RUNX1', 'RUNX2', 'SIX2', 'SMAD2', 'SMAD4', 'SPIB', 'TGIF1', 'WT1', 'ZNF416']","['ATF2', 'PRDM6', 'TRIM28', 'ZEB2', 'ZNF629', 'ZNF654', 'ZNF843']",['H3K4me1']
chr15,83196859,83197359,1.368477121572553,2.021101850635338,2.0683487804740763,3.596968174536853,3.906728685954985,2.581481570442047,"['TM6SF1', 'HDGFL3']","[-0.677291219118469, 0.0954673237361819]","[0.09520867016906, 0.384083395103146]","['AR', 'ATF1', 'ATF2', 'ATF7', 'CEBPA', 'CREB1', 'CRX', 'GATA3', 'HLF', 'HOXA10', 'HOXA11', 'HOXA13', 'HOXD11', 'HOXD12', 'HOXD13', 'JUN', 'LEF1', 'NFIL3', 'NKX2-1', 'NR2F2', 'NR2F6', 'PITX1', 'RARA', 'SIX2', 'SOX10', 'SOX15', 'SOX3', 'SOX4', 'SOX6', 'TBR1', 'TBX21', 'TGIF1', 'TGIF2', 'THRB', 'TRPS1', 'ZEB2', 'ZNF467']","['PRDM1', 'ZNF189']",['H3K4me1']
chr15,84914952,84915452,3.9009086158863617,4.0147348216571705,2.7882337765814067,3.303893873151941,3.55279024653071,4.265595740449951,['PDE8A'],[0.0719453418389453],[0.562519100596826],"['AR', 'ATF1', 'ATF2', 'ATF7', 'CREB5', 'E2F1', 'E2F3', 'E2F4', 'E2F6', 'EBF2', 'ELF5', 'JUN', 'JUND', 'MEIS1', 'MITF', 'NEUROG2', 'NFIL3', 'NPAS4', 'PDX1', 'PGR', 'PLAGL1', 'RUNX1', 'RUNX2', 'SP5', 'SPI1', 'TAL1', 'TBX5', 'TFAP2A', 'TFAP2C', 'TFCP2L1', 'TGIF1', 'TGIF2', 'WT1', 'ZNF263']","['ARNT', 'ATF2', 'BCL11A', 'BCL11B', 'CTBP1', 'EGR2', 'GLIS1', 'GLIS2', 'HDGF', 'HIC1', 'IKZF3', 'INSM2', 'KLF1', 'KLF10', 'KLF16', 'KLF17', 'KLF8', 'MAZ', 'MZF1', 'OSR2', 'PATZ1', 'PKNOX1', 'PRDM1', 'SP3', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'ZBTB12', 'ZBTB17', 'ZBTB21', 'ZBTB44', 'ZBTB8A', 'ZEB2', 'ZFHX2', 'ZFP37', 'ZFP69B', 'ZIC2', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF263', 'ZNF324', 'ZNF335', 'ZNF341', 'ZNF366', 'ZNF391', 'ZNF394', 'ZNF501', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF692', 'ZNF843', 'ZSCAN21', 'ZSCAN30', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr15,89626058,89626558,2.2232955796308134,2.0792528403008976,2.40082920485628,2.5988885835484825,2.68067658516247,2.538992204613455,"['KIF7', 'TICRR']","[0.0376529171257645, 0.0155915516985918]","[0.770229931670684, 0.930830643434683]","['ARNTL', 'EBF1', 'EHF', 'ELF4', 'ERG', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FOXA1', 'FOXA2', 'FOXL2', 'FOXO3', 'GABPA', 'HOXA9', 'MEIS1', 'MNT', 'NKX2-5', 'NPAS1', 'NPAS4', 'OLIG2', 'PITX1', 'PLAGL1', 'SPDEF', 'TAL1', 'TBX20', 'TEAD4', 'TGIF1', 'TGIF2', 'TP53', 'TP63', 'TP73', 'ZBTB7A', 'ZFP57', 'ZFX', 'ZNF263', 'ZNF416', 'ZNF7', 'ZNF711']",['LEF1'],"['H3K27ac', 'H3K36me3']"
chr15,94026707,94027207,2.5859951362090445,2.69638808919626,2.611434856347562,2.913704475120982,2.7311623870115214,3.433980974194447,"['RGMA', 'MCTP2']","[0.532853100964102, -1.49822308026533]","[0.0001439932818907, 0.8399469530062]","['ATF1', 'ATF2', 'ATF7', 'CDX2', 'CDX4', 'CREB5', 'CUX1', 'CUX2', 'ELF4', 'EOMES', 'ESRRA', 'ESRRB', 'ETV1', 'FOXA1', 'FOXA3', 'FOXM1', 'GLI2', 'GLI3', 'HOXA13', 'HOXA9', 'HOXB13', 'JUN', 'JUND', 'MEIS1', 'MYB', 'MYBL1', 'MYBL2', 'NANOG', 'NFIL3', 'NFYA', 'NR2F2', 'NR5A2', 'ONECUT1', 'ONECUT2', 'PBX3', 'PITX1', 'PKNOX1', 'RARA', 'SF1', 'SOX10', 'SOX15', 'SOX17', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'TBR1', 'TGIF1', 'TGIF2', 'THRB', 'ZNF711']",['ATF2'],['H3K4me1']
chr16,11497251,11497751,1.737734853063616,2.0745886150828765,2.209159910568733,2.419668003543028,3.305433212673324,3.119088896444956,['RMI2'],[0.0147009389399591],[0.959378518450494],"['AR', 'ARNTL', 'CDX2', 'CDX4', 'E2F1', 'E2F3', 'E2F4', 'E2F6', 'E2F7', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD13', 'KLF1', 'KLF14', 'KLF5', 'KLF6', 'MAZ', 'MNT', 'MYC', 'MYCN', 'NPAS2', 'NR2F1', 'NR2F6', 'P300', 'PGR', 'PITX1', 'SMAD4', 'SP2', 'SP5', 'TAL1', 'TBP', 'TFCP2L1', 'TP53', 'TP63', 'TP73', 'ZIC1', 'ZNF264']","['CTCF', 'EGR2', 'FEZF1', 'GLIS1', 'GLIS2', 'HIC1', 'KLF17', 'KLF8', 'KLF9', 'L3MBTL2', 'MAZ', 'OSR2', 'PATZ1', 'PRDM2', 'PRDM6', 'SP2', 'SP7', 'WT1', 'ZBTB11', 'ZBTB12', 'ZBTB17', 'ZBTB8A', 'ZEB2', 'ZFX', 'ZIC2', 'ZNF18', 'ZNF189', 'ZNF335', 'ZNF341', 'ZNF350', 'ZNF362', 'ZNF394', 'ZNF518A', 'ZNF561', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF692', 'ZNF843', 'ZSCAN30']","['H3K27ac', 'H3K4me1']"
chr16,19135544,19136121,2.1762913199264955,2.372466069144622,2.99870298883689,4.051180500710987,4.520594365742837,3.892115389878003,"['ITPRIPL2', 'SYT17']","[-0.0157925552798969, -0.966031946561646]","[0.969618949649726, 0.0003950793436134]","['AR', 'ATF7', 'E2F4', 'HOXA10', 'HOXA11', 'HOXA9', 'HOXD10', 'HOXD11', 'HOXD12', 'IRF3', 'IRF8', 'KLF1', 'KLF14', 'KLF5', 'MAZ', 'NANOG', 'NFIA', 'NFIL3', 'NFIX', 'PITX1', 'RELA', 'RUNX1', 'SMAD3', 'SOX10', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'THRA', 'ZFP57', 'ZIC1', 'ZIC2', 'ZIC3', 'ZSCAN22']","['EGR2', 'FEZF1', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'KLF1', 'KLF16', 'KLF7', 'MAZ', 'OSR2', 'PATZ1', 'PRDM10', 'PRDM4', 'SCRT1', 'SCRT2', 'ZBTB1', 'ZBTB17', 'ZBTB20', 'ZBTB48', 'ZBTB8A', 'ZEB2', 'ZFHX2', 'ZFP69B', 'ZIC2', 'ZNF146', 'ZNF18', 'ZNF189', 'ZNF2', 'ZNF341', 'ZNF366', 'ZNF394', 'ZNF600', 'ZNF623', 'ZNF629', 'ZSCAN23', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr16,84994900,84995400,1.3924319205690332,1.6687787494138924,1.575971258168822,1.7078826803341498,1.8977339496787693,1.982644477439008,"['ZDHHC7', 'CRISPLD2']","[0.0475083665104844, -0.74886156916694]","[0.741593175935675, 0.138674235361802]","['AR', 'ASCL1', 'ATOH1', 'CRX', 'ESRRA', 'ESRRB', 'ESRRG', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXD11', 'HOXD12', 'HOXD13', 'ISL1', 'LHX3', 'MYBL1', 'MYBL2', 'NANOG', 'NEUROG2', 'NKX3-1', 'NKX6-1', 'P300', 'PHOX2A', 'PITX1', 'PROP1', 'PTF1A', 'RELA', 'RUNX1', 'TAL1', 'TCF4', 'TEAD1', 'TEAD3', 'THRB', 'TWIST2', 'ZNF341', 'ZNF416']","['FEZF1', 'INSM2', 'KLF1', 'KLF17', 'KLF8', 'KLF9', 'MAZ', 'PRDM4', 'SCRT1', 'SCRT2', 'SP7', 'TSHZ1', 'WT1', 'ZBTB17', 'ZEB2', 'ZFP69B', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF600', 'ZNF629', 'ZNF639', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K36me3']"
chr16,85220177,85220677,3.249694354697721,2.4704506030563818,3.298734371843889,3.764209343330693,3.3647799134412484,3.9595903069793104,['GSE1'],[0.12555404662817],[0.200341828130579],"['ASCL1', 'ASCL2', 'ATOH1', 'BHLHA15', 'HOXC9', 'MAFA', 'MYF5', 'MYOD1', 'MYOG', 'NANOG', 'NEUROD1', 'NEUROG2', 'NFATC1', 'NFIA', 'NFIX', 'OLIG2', 'PBX2', 'PDX1', 'PTF1A', 'RARA', 'RFX5', 'RFX6', 'SIX2', 'SMAD2', 'SMAD3', 'TAL1', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TFAP2A', 'TFAP2C', 'TFAP4', 'THRB', 'TWIST2', 'ZFP809']","['EGR2', 'FEZF1', 'GLIS1', 'GLIS2', 'IKZF3', 'KLF1', 'L3MBTL2', 'MAZ', 'OSR2', 'PATZ1', 'PKNOX1', 'PRDM10', 'SCRT1', 'SCRT2', 'WT1', 'ZBTB20', 'ZBTB44', 'ZFP3', 'ZIC2', 'ZNF121', 'ZNF335', 'ZNF341', 'ZNF366', 'ZNF660', 'ZNF692', 'ZNF770', 'ZNF843', 'ZSCAN30', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr16,89481553,89482053,1.8541613520181284,2.044600183782283,1.9196410029408395,2.7145678451316795,2.716723824021926,2.237360100676755,"['ZNF778', 'ANKRD11']","[-0.0283085511856504, 0.0702617854722697]","[0.887246181514488, 0.636268611515052]","['ARNT', 'ARNTL', 'BHLHE41', 'CRX', 'EOMES', 'GFI1B', 'GSC', 'MEIS1', 'NANOG', 'PITX1', 'PRDM15', 'RBPJ', 'SIX1', 'SIX2', 'SMAD2', 'SMAD3', 'SMAD4', 'SOX10', 'SOX15', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'TAL1', 'TGIF1', 'TGIF2', 'THRB', 'ZNF416']","['PKNOX1', 'PRDM10', 'SP7', 'ZBTB17', 'ZBTB44', 'ZEB2', 'ZNF600', 'ZNF692']","['H3K27ac', 'H3K4me1']"
chr17,1997358,1997858,1.7514538124299075,1.8557256190013611,2.0582860486805274,2.6538020359401906,3.1230937102005267,2.995051075237262,"['RTN4RL1', 'RPA1']","[-0.618753814673725, 0.0408680572949197]","[0.00292870645798, 0.71952201620019]","['AR', 'CDX2', 'CDX4', 'EBF2', 'ERG', 'ETV2', 'GFI1B', 'MEIS1', 'PITX1', 'POU1F1', 'RUNX1', 'SMAD2', 'SMAD3', 'SMAD4', 'TFAP2C', 'TGIF1', 'TGIF2', 'ZKSCAN1', 'ZNF263', 'ZNF415', 'ZNF416']","['BCL11A', 'GFI1B', 'HIC1', 'INSM2', 'KLF17', 'KLF8', 'MZF1', 'OSR2', 'OVOL3', 'PATZ1', 'SCRT2', 'SP7', 'TRIM28', 'TSHZ1', 'ZBTB17', 'ZBTB44', 'ZBTB48', 'ZEB2', 'ZFHX2', 'ZNF18', 'ZNF189', 'ZNF24', 'ZNF263', 'ZNF366', 'ZNF394', 'ZNF561', 'ZNF600', 'ZNF610', 'ZNF623', 'ZNF629', 'ZNF639', 'ZNF664', 'ZSCAN23', 'ZSCAN5A', 'ZSCAN5C']","['H3K27ac', 'H3K4me1', 'H3K4me3']"
chr17,9028950,9029450,2.1363615229193806,2.0908351901788333,2.568528736731996,2.459796567158892,2.357055182317015,2.5052647708750557,"['STX8', 'NTN1']","[0.141671365741646, 0.0350960843498802]","[0.360354967050048, 0.812008214900183]","['AR', 'ARNT', 'DLX1', 'DLX2', 'ELK1', 'ELK4', 'EN1', 'ETV1', 'FLI1', 'GLI2', 'GLI3', 'HOXA1', 'HOXA9', 'HOXD12', 'ISL1', 'LHX1', 'LHX3', 'NANOG', 'NFIX', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NKX6-1', 'PBX2', 'PDX1', 'PHOX2A', 'PRDM15', 'PROP1', 'RUNX1', 'RUNX2', 'SOX10', 'SOX15', 'SOX17', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'TBX5', 'ZIC1', 'ZNF189', 'ZNF322', 'ZNF711']","['FEZF1', 'GFI1B', 'INSM2', 'PRDM6', 'SCRT1', 'SCRT2', 'ZBTB44', 'ZEB2', 'ZNF18', 'ZNF629', 'ZNF692', 'ZNF843', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr17,36975815,36976315,0.9333516939431544,0.9348037733543908,1.1451501911209072,1.6083195795236456,1.4753165763027156,1.038851387151261,['AATF'],[-0.0464547351835429],[0.791251777087704],"['ARNTL', 'DLX2', 'DLX3', 'DLX5', 'E2F3', 'E2F6', 'EN1', 'ERG', 'FOXD3', 'GATA3', 'GATA4', 'GATA5', 'ISL1', 'LHX1', 'LHX3', 'MAZ', 'MITF', 'MNT', 'NFATC1', 'NKX2-1', 'NKX6-1', 'NPAS1', 'NPAS2', 'RBPJ', 'TBR1', 'TFE3', 'TGIF1', 'TGIF2', 'TP53', 'TP63', 'TP73', 'TRPS1', 'USF1', 'USF2', 'WT1', 'ZNF467']","['PRDM6', 'ZBTB17', 'ZNF10', 'ZNF664']",['H3K4me1']
chr17,39750148,39750702,2.192022907198546,1.9748461787355704,2.798643795316229,4.248559801120271,3.9986690851406728,3.5618052156886053,"['GRB7', 'IKZF3']","[-0.217650886410419, -0.15127886327356]","[0.68074033437266, 0.702921155864906]","['BCL6', 'EBF2', 'EN1', 'ESRRA', 'ESRRB', 'ESRRG', 'GLI3', 'ISL1', 'KLF5', 'MAFB', 'NANOG', 'NFIX', 'NKX3-1', 'NR2F1', 'NR2F2', 'NR2F6', 'NR5A2', 'RARA', 'RBPJ', 'SF1', 'SMAD2', 'SMAD3', 'SMAD4', 'THRA', 'THRB', 'ZFP809', 'ZIC1', 'ZNF322', 'ZNF416']","['GLIS1', 'GLIS2', 'KLF1', 'KLF17', 'ZBTB10', 'ZBTB17', 'ZFHX2', 'ZIC2', 'ZNF335', 'ZNF423', 'ZNF600']","['H3K27ac', 'H3K4me1']"
chr17,65064344,65064850,2.3072318127671254,2.7948430119021728,3.2446467079946326,3.775545789427735,4.82315342627962,3.557896254034384,"['GNA13', 'RGS9']","[0.195654841130891, -0.375796048234485]","[0.182583035204702, 0.0024787840423596]","['ARNTL', 'CLOCK', 'HOXA9', 'MAFA', 'MITF', 'MNT', 'MYC', 'NANOG', 'NPAS1', 'NPAS2', 'PDX1', 'SOX10', 'SOX2', 'SOX3', 'SOX9', 'SREBF1', 'TAL1', 'TGIF1', 'TGIF2', 'THRB', 'TP53', 'TP63', 'TP73', 'TRPS1', 'USF2', 'ZEB1', 'ZIC1', 'ZNF416']","['INSM2', 'KLF10', 'KLF17', 'KLF8', 'L3MBTL2', 'PRDM1', 'SCRT2', 'SP7', 'TRIM28', 'ZBTB17', 'ZBTB21', 'ZBTB48', 'ZBTB8A', 'ZEB2', 'ZFX', 'ZNF10', 'ZNF184', 'ZNF189', 'ZNF24', 'ZNF280D', 'ZNF335', 'ZNF366', 'ZNF600', 'ZNF629', 'ZNF660', 'ZSCAN23']","['H3K27ac', 'H3K4me1']"
chr17,74758465,74759050,2.7237881795680736,2.91591201110183,3.626259818968858,4.307203210004514,4.492927291267906,5.1442451992633424,"['NAT9', 'SLC9A3R1']","[0.0622522561593598, 0.0497903678924744]","[0.686911603711392, 0.802616534347319]","['CRX', 'EBF1', 'EBF2', 'GLI2', 'KLF10', 'KLF14', 'PLAGL1', 'SP2', 'TBX5', 'TEAD4', 'ZEB1', 'ZFP809', 'ZNF263', 'ZNF264']","['GLIS1', 'GLIS2', 'KLF1', 'KLF16', 'KLF17', 'MAZ', 'PATZ1', 'PRDM10', 'SCRT2', 'WT1', 'ZBTB17', 'ZBTB26', 'ZBTB8A', 'ZEB1', 'ZIC2', 'ZNF341', 'ZNF366', 'ZNF423', 'ZNF449', 'ZNF76']",['H3K4me1']
chr17,75135316,75135816,2.0518420978147107,1.7841784279532051,1.9689708777160584,2.4168316821213374,2.345980052195928,1.895495855613688,['NT5C'],[-0.165630283840065],[0.166310205836752],"['ARNT', 'ARNTL', 'EN1', 'ESRRA', 'GLI3', 'HNF1A', 'HOXA9', 'HOXD12', 'MITF', 'MNT', 'MYB', 'MYBL1', 'MYBL2', 'MYNN', 'NANOG', 'NKX2-2', 'NKX2-5', 'NPAS1', 'NPAS2', 'NR2F6', 'PLAGL1', 'RARA', 'SMAD3', 'SOX10', 'SOX15', 'SOX17', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'TBP', 'TGIF2', 'THRB', 'ZFP57', 'ZFX', 'ZIC1', 'ZIC3', 'ZNF165', 'ZNF263', 'ZNF322', 'ZNF711']","['OSR2', 'ZIC2']","['H3K27ac', 'H3K36me3']"
chr18,5478742,5479242,1.8682990427084136,1.8706675651619125,2.042925705033658,2.545902584609064,2.296049048186457,2.0937344315116464,"['ZBTB14', 'EPB41L3']","[0.289086163694554, -0.0293798876740007]","[0.0066504209059479, 0.847654700206577]","['AR', 'ATF2', 'ATF7', 'CRX', 'CUX1', 'CUX2', 'EN1', 'EOMES', 'FOXO1', 'GSC', 'HAND2', 'HOXA10', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD11', 'HOXD12', 'IRF3', 'JUN', 'LHX2', 'LHX3', 'MAFA', 'MAFF', 'MYB', 'MYBL1', 'MYBL2', 'NFYA', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX6-1', 'ONECUT1', 'ONECUT2', 'OTX2', 'PITX1', 'SMAD2', 'SMAD3', 'SMAD4', 'TAL1', 'TBR1', 'TRPS1']",,['H3K4me1']
chr18,9933335,9933835,3.9800917335476926,4.409026753706956,5.912750508883866,6.565090365590242,5.088382070553966,7.899673463463514,"['VAPA', 'APCDD1']","[0.0454793987266323, -0.637734941144014]","[0.716689245052977, 0.0005780822253651]","['ARNTL', 'BHLHE41', 'CRX', 'EHF', 'ELF1', 'ELF3', 'ELF4', 'ELF5', 'ELK1', 'ELK4', 'ETS1', 'ETV1', 'ETV4', 'FLI1', 'GABPA', 'GSC', 'MAFB', 'NANOG', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'PGR', 'PITX1', 'SIX1', 'SIX2', 'SOX10', 'SOX3', 'SOX4', 'SOX6', 'SREBF1', 'SREBF2', 'TBR1', 'TBX5', 'THRB', 'ZEB1', 'ZEB2', 'ZNF416']","['PRDM6', 'ZNF366']",['H3K27ac']
chr18,24832224,24832724,1.1895855892196512,1.145218543562395,1.142755552931857,1.4947303957370643,1.4054043650463726,1.1536450996508814,"['HRH4', 'ZNF521']","[-0.146592793837883, 0.0736613855028127]","[0.822509332034735, 0.576277484331267]","['CRX', 'EN1', 'FOXH1', 'GLI3', 'GSC', 'MEF2A', 'MEF2B', 'MEF2C', 'MEF2D', 'OTX2', 'PHOX2A', 'PITX1', 'SIX2', 'SOX10', 'SOX3', 'SOX6', 'STAT6', 'TEAD1', 'TEAD3', 'TGIF1', 'TGIF2', 'TRPS1', 'ZFX', 'ZNF711']","['KLF10', 'OSR2', 'PKNOX1', 'SP7', 'ZBTB17', 'ZFP37', 'ZNF335', 'ZNF394', 'ZNF580', 'ZNF600', 'ZNF664', 'ZNF843', 'ZSCAN30', 'ZXDB']",['H3K4me1']
