chrom,start,end,CC_R1,CC_R2,CC_R3,TCF7L2_R1,TCF7L2_R2,TCF7L2_R3,Genes,logFC,FDR,Motif Name,tf,histone
chr2,201406351,201406851,1.3748764750187552,1.384370152177106,1.3941098671894383,1.5297764919217898,1.6426300058970258,1.4715268109619577,,,,"['ATF4', 'CDX2', 'CEBPA', 'DDIT3', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EN1', 'EOMES', 'HLF', 'HOXA11', 'HOXA13', 'HOXD11', 'HOXD12', 'HOXD13', 'ISL1', 'LHX1', 'LHX2', 'LHX3', 'MYBL1', 'MYBL2', 'MYNN', 'NANOG', 'NFIL3', 'NKX3-1', 'NKX3-2', 'NKX6-1', 'OLIG2', 'ONECUT2', 'P300', 'PITX1', 'RARA', 'RBPJ', 'SOX15', 'SOX3', 'SPDEF', 'TBX5', 'TEAD1', 'TGIF2', 'THRB', 'ZNF416']","['IKZF3', 'PRDM1', 'PRDM6', 'REST', 'SP7', 'ZBTB12', 'ZBTB44', 'ZEB2', 'ZNF24', 'ZNF324', 'ZNF362', 'ZNF629', 'ZNF660', 'ZSCAN5C']",['H3K4me1']
chr2,204900350,204900906,3.5296184178990595,3.925288194924035,3.0905878315203066,4.081707917328299,5.413294467630643,3.835646415421248,,,,"['ATF1', 'ATF2', 'ATF7', 'BCL6', 'CDX2', 'CDX4', 'CREB5', 'CRX', 'ESRRA', 'ESRRB', 'ESRRG', 'FOXA1', 'FOXD3', 'FOXM1', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXC9', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'JUN', 'MEF2A', 'MEF2B', 'MEF2C', 'NANOG', 'NR2F1', 'NR2F2', 'NR2F6', 'NR4A1', 'PBX2', 'PDX1', 'PITX1', 'PRDM15', 'RARA', 'SMAD2', 'SMAD3', 'SMAD4', 'SOX10', 'SOX15', 'SOX17', 'SOX3', 'TBP', 'TGIF1', 'TGIF2', 'THRB', 'ZNF416']","['ATF2', 'BCL11A', 'BCL6B', 'CTBP1', 'FEZF1', 'FOXA1', 'GFI1B', 'GLIS1', 'HIC1', 'IKZF3', 'INSM2', 'KLF7', 'KLF8', 'MZF1', 'OSR2', 'OVOL3', 'PKNOX1', 'PRDM10', 'PRDM4', 'PRDM6', 'SCRT2', 'SP2', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'ZBTB17', 'ZBTB21', 'ZBTB44', 'ZBTB7A', 'ZEB1', 'ZEB2', 'ZFP37', 'ZFP69B', 'ZNF10', 'ZNF189', 'ZNF2', 'ZNF223', 'ZNF24', 'ZNF335', 'ZNF362', 'ZNF366', 'ZNF391', 'ZNF394', 'ZNF449', 'ZNF529', 'ZNF547', 'ZNF558', 'ZNF561', 'ZNF580', 'ZNF629', 'ZNF639', 'ZNF654', 'ZNF660', 'ZNF692', 'ZNF843', 'ZSCAN21', 'ZSCAN23', 'ZSCAN30', 'ZSCAN4', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr2,205612760,205613260,2.1443236876018417,1.938634511063478,2.2326259490724976,1.9677136448273835,2.0905717355323907,2.1784691942156167,,,,"['AR', 'ARNT', 'ARNTL', 'BCL6', 'CDX4', 'EBF1', 'EBF2', 'EGR1', 'FOXD3', 'GATA3', 'GLI3', 'GRHL2', 'HAND2', 'HOXA11', 'HOXA13', 'HOXD11', 'HOXD13', 'MAX', 'MEIS1', 'MNT', 'MYC', 'MYCN', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-2', 'NPAS2', 'NPAS4', 'PGR', 'RBPJ', 'TBP', 'TBX20', 'TGIF1', 'ZBTB7A', 'ZNF416', 'ZNF7']","['EGR2', 'ZFHX2', 'ZIC2']",['H3K4me1']
chr2,206230151,206230851,6.504061521212718,8.873104766968156,9.13597554468948,8.8414542777647,10.373926326005597,10.658141893568848,,,,"['AR', 'CRX', 'EBF1', 'EBF2', 'ESRRA', 'GLI3', 'MYB', 'MYBL1', 'MYBL2', 'MYNN', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'PITX1', 'PLAGL1', 'RARA', 'RUNX1', 'RUNX2', 'SNAI1', 'TAL1', 'TBP', 'TFAP2A', 'TFAP2C', 'THRA', 'TP53', 'TP63', 'TP73', 'ZIC1', 'ZIC2', 'ZIC3', 'ZNF189']","['ATF2', 'BCL11A', 'CTBP1', 'CTCF', 'FEZF1', 'GFI1B', 'GLI2', 'GLIS1', 'GLIS2', 'IKZF3', 'INSM2', 'KLF10', 'KLF17', 'KLF7', 'KLF8', 'KLF9', 'LEF1', 'MAZ', 'MYNN', 'MZF1', 'OSR2', 'OVOL3', 'PATZ1', 'PKNOX1', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'REST', 'SCRT1', 'SCRT2', 'SP2', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'ZBTB1', 'ZBTB12', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB44', 'ZBTB48', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFP37', 'ZFP69B', 'ZIC2', 'ZNF10', 'ZNF121', 'ZNF146', 'ZNF18', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF263', 'ZNF324', 'ZNF335', 'ZNF34', 'ZNF341', 'ZNF362', 'ZNF366', 'ZNF384', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF423', 'ZNF449', 'ZNF488', 'ZNF501', 'ZNF510', 'ZNF558', 'ZNF561', 'ZNF580', 'ZNF596', 'ZNF600', 'ZNF610', 'ZNF623', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF692', 'ZNF843', 'ZSCAN16', 'ZSCAN21', 'ZSCAN23', 'ZSCAN30', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr2,215692230,215692750,6.526410263868558,6.416955844162597,5.006155427995475,7.722454731838148,9.000953526596566,8.790718723748379,,,,"['ATF1', 'ATF2', 'ATF3', 'ATF7', 'BCL11A', 'CREB1', 'CREB5', 'CRX', 'FOXA1', 'FOXF1', 'FOXK1', 'FOXL2', 'FOXM1', 'FOXO1', 'FOXO3', 'HOXD12', 'JUN', 'JUND', 'KLF14', 'MYNN', 'NFIL3', 'NKX6-1', 'PITX1', 'PROP1', 'TAL1', 'TGIF1', 'TGIF2', 'THRB', 'ZNF675']","['ATF2', 'ZNF629']",['H3K4me1']
chr2,216792057,216792557,4.0513012889559565,5.531592724255416,3.7935244749672616,5.507838670558472,7.295555917065563,7.166602513023911,,,,"['EGR1', 'EHF', 'ELF1', 'ELF3', 'ELF4', 'ELF5', 'ELK1', 'ELK4', 'ETV1', 'ETV4', 'FLI1', 'FOXO1', 'GABPA', 'ISL1', 'KLF14', 'KLF5', 'MAZ', 'MYOG', 'NANOG', 'NFATC1', 'NKX2-1', 'NKX2-2', 'NKX2-5', 'NKX3-1', 'NKX3-2', 'NKX6-1', 'PTF1A', 'SMAD2', 'SMAD3', 'SMAD4', 'SP5', 'TAL1', 'TBX5', 'TFAP4', 'THRB']","['KLF1', 'PATZ1', 'PRDM10', 'ZFHX2', 'ZNF398', 'ZNF518A']",['H3K27ac']
chr2,218806131,218806758,3.333033878833348,3.1106437288884576,2.8326365352764364,4.131121839656863,3.9093112944998034,3.571119076426679,,,,"['AR', 'ASCL1', 'BHLHA15', 'CEBPA', 'CRX', 'EBF1', 'EBF2', 'EGR1', 'ESRRA', 'GSC', 'HSF1', 'JUN', 'NEUROG2', 'NFIL3', 'NKX3-2', 'OLIG2', 'PITX1', 'PTF1A', 'RFX6', 'RUNX1', 'TAL1', 'TCF4', 'TEAD1', 'TEAD2', 'TEAD3', 'TEAD4', 'TFAP2A', 'TFAP2C', 'THRB', 'TWIST2']","['GLIS1', 'INSM2', 'KLF8', 'MZF1', 'OSR2', 'PATZ1', 'PRDM10', 'PRDM4', 'SP7', 'TRIM28', 'ZBTB17', 'ZBTB21', 'ZBTB44', 'ZBTB48', 'ZBTB6', 'ZEB1', 'ZEB2', 'ZFP69B', 'ZIC2', 'ZNF24', 'ZNF324', 'ZNF362', 'ZNF423', 'ZNF558', 'ZNF561', 'ZNF580', 'ZNF629', 'ZNF660', 'ZNF692', 'ZSCAN21', 'ZSCAN23', 'ZSCAN5C']","['H3K27ac', 'H3K4me1']"
chr2,219274549,219275150,1.9424019435385729,2.0619865713782626,1.6950008153367997,1.922012784423945,2.51598902809704,2.327690310526092,['DNAJB2'],[-0.118679917302372],[0.192836637894553],"['ATF2', 'ATF7', 'CREB5', 'CRX', 'DMRT1', 'EBF1', 'EOMES', 'HOXA13', 'HOXD12', 'JUN', 'KLF14', 'NANOG', 'NFIX', 'NKX3-2', 'SOX15', 'TBX20', 'TBX5', 'TBX6', 'TFAP2A', 'TFAP2C', 'TGIF1', 'THRB', 'WT1', 'ZBTB12']","['GLIS1', 'PRDM10', 'ZBTB48', 'ZNF263', 'ZNF335', 'ZNF341', 'ZNF366', 'ZNF398', 'ZNF600', 'ZNF629']","['H3K27ac', 'H3K4me1']"
chr2,221370448,221371151,7.272890540440935,9.740341278214313,6.420716147253396,12.007892729322268,15.429528298519,11.2835477949694,,,,"['AR', 'DLX2', 'EN1', 'FOXA1', 'FOXD3', 'FOXF1', 'FOXH1', 'FOXK1', 'FOXK2', 'FOXO1', 'FOXO3', 'GATA3', 'HAND2', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXD11', 'LHX3', 'MAZ', 'MEF2B', 'MYNN', 'NFIX', 'NKX3-1', 'PGR', 'PLAGL1', 'PROP1', 'TCF7', 'TGIF1', 'TGIF2', 'TRPS1', 'ZBTB12', 'ZNF467']","['ATF2', 'FEZF1', 'IKZF3', 'OSR2', 'PRDM10', 'PRDM6', 'WT1', 'ZBTB21', 'ZNF335', 'ZNF398', 'ZNF629', 'ZNF843', 'ZSCAN16']","['H3K27ac', 'H3K4me1']"
chr2,223041243,223041743,4.4965871108672015,5.583293862380121,2.7271222041650813,5.50065405258564,5.814182671884696,5.152854721727899,,,,"['BCL11A', 'CDX2', 'FOXA1', 'FOXA3', 'FOXM1', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'MYB', 'MYBL1', 'NANOG', 'PLAGL1', 'SOX6', 'STAT4', 'TBP', 'TGIF1', 'TGIF2', 'TRPS1']","['ARNT', 'HIC1', 'ZNF189', 'ZNF223', 'ZNF335', 'ZNF600', 'ZNF629']","['H3K27ac', 'H3K4me1']"
chr2,223959709,223960209,2.180341461038917,2.2954101205025426,2.2900607709698195,2.252499421732007,2.339731470993838,2.3930525389964488,['MRPL44'],[0.207003048468713],[0.0256474707034178],"['ASCL1', 'BHLHA15', 'DLX1', 'DLX2', 'EN1', 'HOXA9', 'HOXD13', 'ISL1', 'LHX1', 'LHX2', 'LHX3', 'MYB', 'MYBL1', 'MYBL2', 'MYNN', 'MYOG', 'NANOG', 'NEUROG2', 'NKX6-1', 'PGR', 'PTF1A', 'TAL1', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TFAP4', 'TWIST1', 'TWIST2', 'ZBTB18', 'ZIC2', 'ZIC3', 'ZNF263']","['GLIS1', 'IKZF3', 'KLF10', 'PRDM1', 'PRDM6', 'ZBTB20', 'ZIC2', 'ZNF10', 'ZNF362', 'ZNF660']","['H3K36me3', 'H3K4me1']"
chr2,227466711,227467211,3.3011853688889032,4.02491981195199,4.014910253716696,3.5788964383637216,4.30001661464629,3.602324199260502,,,,"['CDX4', 'EBF1', 'EBF2', 'EN1', 'FOXM1', 'GRHL2', 'HOXA10', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXD11', 'HOXD12', 'LHX2', 'MEIS1', 'MYB', 'MYBL1', 'NKX3-1', 'NKX6-1', 'PLAGL1', 'PRDM1', 'PRDM14', 'RUNX1', 'SOX10', 'TAL1', 'TBP', 'TGIF1', 'TGIF2', 'TP53', 'TP63', 'TP73']","['CTCF', 'HIC1', 'SP7', 'TRIM28', 'ZBTB20', 'ZNF623', 'ZNF792']","['H3K27ac', 'H3K4me1']"
chr2,231138556,231139056,2.9290549094476224,2.3952306765112947,2.5932648745529288,3.089358769151592,2.4865212354677184,2.919993981664671,,,,"['AR', 'ARNTL', 'BHLHE41', 'ELK4', 'ERG', 'ESRRA', 'ETV1', 'ETV4', 'FLI1', 'FOXK1', 'FOXO1', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'HAND2', 'IRF1', 'IRF2', 'IRF3', 'IRF7', 'IRF8', 'MEIS1', 'NFYA', 'NKX2-1', 'NKX3-2', 'NR2F2', 'NR2F6', 'NR5A2', 'PGR', 'PITX1', 'RARA', 'SF1', 'SMAD2', 'SMAD3', 'SOX10', 'SOX3', 'SOX4', 'SOX6', 'SPDEF', 'TCF7', 'TFAP2A', 'TFAP2C', 'TGIF1', 'TGIF2', 'THRB', 'TRPS1']","['IKZF3', 'PRDM6', 'TRIM28', 'WT1', 'ZBTB17', 'ZEB2', 'ZNF2', 'ZNF561', 'ZNF600', 'ZNF629', 'ZNF677', 'ZNF843', 'ZSCAN5C', 'ZXDB']",['H3K4me1']
chr2,231614671,231615171,3.569690621080442,3.021652853549105,3.299664834930587,3.040226361496657,2.7830761506281085,4.479990766389633,,,,"['ARNT', 'ARNTL', 'BHLHE40', 'BHLHE41', 'CLOCK', 'E2F6', 'EHF', 'ELK4', 'EPAS1', 'ERG', 'ETS1', 'ETV2', 'FLI1', 'FOXO1', 'GATA3', 'GATA4', 'GATA5', 'GLI3', 'HIF1A', 'ISL1', 'KLF14', 'MAX', 'MAZ', 'MEIS1', 'MNT', 'MYC', 'MYCN', 'MYOD1', 'NPAS1', 'NPAS2', 'NRF1', 'PTF1A', 'SP5', 'SPI1', 'SPIB', 'TAL1', 'TBX5', 'TCF12', 'TGIF1', 'TGIF2', 'TRPS1', 'USF1', 'ZNF263']",['L3MBTL2'],"['H3K27ac', 'H3K4me3']"
chr2,234840247,234840792,2.9628827916762432,3.319377002986747,2.5045888833787786,3.598033199779796,4.3406424817922735,3.925861596878336,,,,"['ASCL1', 'ATF3', 'ATOH1', 'BACH2', 'BATF', 'BHLHA15', 'FOSL1', 'FOSL2', 'GLI3', 'HAND2', 'IRF3', 'JUN', 'JUNB', 'KLF14', 'KLF6', 'MAZ', 'MYC', 'NEUROG2', 'OLIG2', 'PLAGL1', 'RELA', 'SMAD3', 'SP2', 'STAT4', 'TAL1', 'TCF12', 'TCF4', 'THRB', 'TWIST2', 'ZFP57', 'ZIC1', 'ZNF467']","['GLIS1', 'GLIS2', 'INSM2', 'KLF10', 'MZF1', 'PATZ1', 'PRDM1', 'PRDM10', 'SP7', 'WT1', 'ZBTB17', 'ZBTB44', 'ZEB1', 'ZEB2', 'ZNF189', 'ZNF263', 'ZNF366', 'ZNF398', 'ZNF518A', 'ZNF600', 'ZNF629', 'ZNF660', 'ZNF664', 'ZNF692', 'ZNF770', 'ZNF843', 'ZSCAN5C']",['H3K4me1']
chr2,235050748,235051453,3.521367298262323,4.294452548008223,2.6515573988984604,4.114340565008312,4.974020886649554,5.375370136412534,,,,"['AR', 'ARNTL', 'ATF1', 'ATF2', 'ATF7', 'CREB1', 'CREB5', 'EGR1', 'EHF', 'ELF3', 'ELF4', 'ELF5', 'ETV1', 'HAND2', 'JUN', 'JUND', 'MAX', 'MAZ', 'MNT', 'NFIA', 'NFIL3', 'NKX2-1', 'NPAS1', 'NR2E1', 'RFX6', 'SMAD3', 'SNAPC1', 'SOX10', 'SOX17', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'SRF', 'TBP', 'TFAP2A', 'TFAP2C', 'THRB', 'ZIC1', 'ZIC3']","['ATF2', 'BCL11A', 'CTCF', 'FEZF1', 'GLI2', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'INSM2', 'KLF10', 'KLF16', 'KLF17', 'KLF8', 'L3MBTL2', 'MAZ', 'OSR2', 'PATZ1', 'PRDM1', 'PRDM10', 'PRDM4', 'REST', 'SP3', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'YY2', 'ZBTB17', 'ZBTB21', 'ZBTB44', 'ZBTB6', 'ZBTB7A', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFP37', 'ZFP69B', 'ZIC2', 'ZNF10', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF221', 'ZNF24', 'ZNF324', 'ZNF335', 'ZNF366', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF423', 'ZNF501', 'ZNF510', 'ZNF518A', 'ZNF529', 'ZNF558', 'ZNF561', 'ZNF600', 'ZNF610', 'ZNF623', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF692', 'ZNF76', 'ZNF843', 'ZSCAN18', 'ZSCAN21', 'ZSCAN23', 'ZSCAN30', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me1']"
chr2,235642304,235642852,10.389399545705636,11.732237863440185,14.086683817242642,14.010940501738196,12.71725843998473,13.787137095567434,,,,"['ASCL1', 'ASCL2', 'ATF3', 'ATOH1', 'BATF', 'BCL11A', 'BHLHA15', 'CTCFL', 'EBF2', 'EOMES', 'ESRRA', 'FOSL1', 'FOSL2', 'JUN', 'JUNB', 'KLF1', 'KLF5', 'KLF6', 'MAFA', 'MAFK', 'MYBL2', 'MYF5', 'MYOD1', 'MYOG', 'NANOG', 'NEUROD1', 'NEUROG2', 'NFIX', 'NKX2-2', 'NKX3-1', 'NR2E1', 'OLIG2', 'PLAGL1', 'PTF1A', 'SP2', 'TAL1', 'TBX5', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TFAP4', 'THRB', 'TP53', 'TP63', 'TP73', 'TWIST2', 'ZBTB18', 'ZIC1']",,"['H3K27ac', 'H3K4me1']"
chr2,238077267,238077948,18.803648116740025,20.947449573500528,18.82048320705742,27.56273679322642,30.384439774805934,30.789446182423404,['ESPNL'],[-2.11994518544238],[1.10191031231466e-11],"['BCL6', 'CDX2', 'CDX4', 'CRX', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'GLI3', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD11', 'HOXD13', 'MEF2A', 'MEF2B', 'MEF2C', 'MYB', 'MYBL1', 'MYBL2', 'PITX1', 'PRDM1', 'PRDM15', 'RARA', 'RELA', 'RFX5', 'SOX9', 'STAT3', 'THRB', 'TRPS1', 'ZNF652']","['PKNOX1', 'PRDM10', 'ZBTB44']","['H3K27ac', 'H3K36me3']"
chr2,238169320,238170150,8.325455649932378,9.195590342850284,8.946345683366136,12.689236588669573,12.56103924612494,12.96805067870602,"['ERFE', 'ILKAP']","[-0.424872774553711, 0.031157062868096]","[2.81221302012422e-05, 0.797254456475131]","['AR', 'ARNTL', 'BHLHE40', 'BHLHE41', 'CLOCK', 'CRX', 'EOMES', 'FOXA1', 'FOXA2', 'FOXA3', 'FOXD3', 'FOXF1', 'FOXK1', 'FOXK2', 'FOXL2', 'FOXO1', 'FOXO3', 'FOXP1', 'GLI3', 'GSC', 'HOXA11', 'HOXA13', 'HOXA9', 'KLF14', 'MNT', 'MYC', 'MYCN', 'NKX2-1', 'NKX2-5', 'NKX6-1', 'NPAS1', 'NPAS2', 'NR2F1', 'OTX2', 'PITX1', 'RBPJ', 'TBP', 'TBR1', 'TBX21', 'TBX5', 'TBX6', 'TEAD1', 'TEAD3', 'THRB', 'USF1']","['ATF2', 'BCL11B', 'EGR2', 'FEZF1', 'GLIS1', 'IKZF3', 'INSM2', 'KLF1', 'KLF10', 'KLF8', 'MAZ', 'MZF1', 'OSR2', 'PATZ1', 'PKNOX1', 'PRDM10', 'PRDM4', 'PRDM6', 'SCRT2', 'SP2', 'SP3', 'SP7', 'TSHZ1', 'WT1', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB44', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZFP69B', 'ZIC2', 'ZNF18', 'ZNF189', 'ZNF341', 'ZNF366', 'ZNF394', 'ZNF398', 'ZNF423', 'ZNF449', 'ZNF561', 'ZNF580', 'ZNF600', 'ZNF610', 'ZNF629', 'ZNF660', 'ZNF692', 'ZNF843', 'ZSCAN21', 'ZSCAN4', 'ZXDB']","['H3K27ac', 'H3K36me3', 'H3K4me1']"
chr2,238389949,238390650,6.0626404049485805,6.979476188388971,7.86119943509038,7.811149481967474,7.3135799002086435,6.313468468930576,,,,"['EHF', 'ELF3', 'ELF4', 'ELF5', 'ERG', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'FOXA1', 'FOXF1', 'FOXL2', 'GABPA', 'GLI2', 'GLI3', 'HOXA10', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'KLF6', 'MEF2A', 'MEF2B', 'MEF2C', 'MYB', 'MYBL1', 'MYBL2', 'PITX1', 'RUNX1', 'SIX2', 'SMAD4', 'SPDEF', 'SPI1', 'TAL1', 'TBP', 'TBX5', 'ZIC1']","['EGR2', 'FEZF1', 'GLIS1', 'KLF10', 'OSR2', 'PKNOX1', 'PRDM4', 'PRDM6', 'WT1', 'ZBTB8A', 'ZFHX2', 'ZNF770']","['H3K27ac', 'H3K4me1']"
chr2,239523874,239524374,4.823806507937523,7.529074524843331,4.500859967508193,6.196655177606679,9.67767123112066,6.86547867267952,,,,"['ARNTL', 'ATF3', 'ATF4', 'BACH2', 'BATF', 'CDX2', 'CDX4', 'DDIT3', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EN1', 'EOMES', 'FOSL1', 'FOSL2', 'FOXA1', 'FOXA2', 'FOXA3', 'FOXD3', 'FOXF1', 'FOXK1', 'FOXK2', 'FOXL2', 'FOXM1', 'FOXO1', 'FOXO3', 'FOXP1', 'GATA3', 'GFI1B', 'HLF', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'ISL1', 'JUN', 'JUNB', 'KLF14', 'LHX1', 'LHX3', 'MAFA', 'MAFK', 'MEF2B', 'MEF2C', 'MEF2D', 'MYC', 'MYCN', 'NANOG', 'NFIL3', 'NKX6-1', 'NPAS1', 'NPAS4', 'P300', 'PITX1', 'PRDM15', 'SMAD3', 'TBP', 'TBX5', 'TRPS1', 'ZNF263', 'ZNF416', 'ZNF467']","['CTCF', 'EGR2', 'FEZF1', 'MAZ', 'PRDM6', 'SP7', 'TRIM28', 'ZBTB8A', 'ZFHX2', 'ZNF629']",['H3K4me1']
chr2,241279352,241280047,5.109522673777319,6.014992903476564,4.763401216330994,6.36546400196155,8.105461765661104,8.39669630877752,,,,"['ATF1', 'ATF4', 'BCL6', 'CRX', 'CUX2', 'DDIT3', 'E2F3', 'E2F6', 'EOMES', 'GATA3', 'GATA4', 'GATA5', 'HLF', 'HOXA1', 'HOXA2', 'HOXA9', 'HOXD12', 'MAFA', 'NANOG', 'NFIL3', 'NKX2-1', 'NKX3-1', 'ONECUT1', 'ONECUT2', 'OTX2', 'PDX1', 'PITX1', 'RBPJ', 'SOX17', 'SRF', 'TAL1', 'TBP', 'TBX21', 'TBX5', 'TBX6', 'TGIF1', 'TGIF2', 'TRPS1', 'ZFX', 'ZIC1', 'ZIC2', 'ZNF189', 'ZNF416', 'ZNF7', 'ZNF711']","['ATF2', 'EGR2', 'IKZF3', 'ZBTB17', 'ZBTB20', 'ZBTB48', 'ZBTB8A', 'ZFP69B', 'ZNF335', 'ZNF366', 'ZNF394', 'ZNF692']",['H3K27ac']
chr20,4108815,4109315,13.212026186366415,15.935323921011776,15.595875978348571,19.570381547694502,20.803174978829496,21.013216460236983,,,,"['AR', 'ASCL1', 'ASCL2', 'BHLHE41', 'DMC1', 'EBF1', 'EBF2', 'HOXA11', 'HOXA9', 'HOXD10', 'HOXD11', 'LEF1', 'MEIS1', 'NANOG', 'NFIX', 'PGR', 'PTF1A', 'SIX2', 'SMAD2', 'SMAD4', 'SNAI1', 'TAL1', 'TBX5', 'TCF12', 'TCF3', 'TCF7', 'TCF7L1', 'ZEB1', 'ZEB2', 'ZIC1']","['ATF2', 'CTBP1', 'CTCF', 'GLIS1', 'KLF17', 'KLF9', 'MAZ', 'PATZ1', 'PRDM10', 'SCRT2', 'SP7', 'ZBTB10', 'ZBTB17', 'ZBTB20', 'ZBTB26', 'ZBTB8A', 'ZEB2', 'ZFP69B', 'ZIC2', 'ZNF2', 'ZNF24', 'ZNF263', 'ZNF335', 'ZNF341', 'ZNF513', 'ZNF518A', 'ZNF558', 'ZNF561', 'ZNF610', 'ZNF629', 'ZNF654', 'ZNF660', 'ZNF692', 'ZNF701', 'ZNF770', 'ZSCAN21', 'ZSCAN23', 'ZSCAN30']","['H3K27ac', 'H3K4me1']"
chr20,10511258,10511853,2.52841254490969,3.8060646442520794,2.3925734690790432,3.092149042923405,4.511218307841644,4.502427054291059,"['SLX4IP', 'JAG1']","[-0.342084119264946, -1.20815288584981]","[0.004202254858453, 2.9601618918022104e-09]","['AR', 'ARNT', 'ASCL1', 'ASCL2', 'ATF3', 'ATOH1', 'BATF', 'BCL11A', 'BHLHA15', 'FOSL1', 'FOSL2', 'GLI3', 'JUN', 'JUNB', 'LEF1', 'MEF2B', 'MYF5', 'MYOD1', 'MYOG', 'NEUROD1', 'NEUROG2', 'NFIX', 'NKX2-1', 'NKX2-2', 'NKX3-1', 'OLIG2', 'PGR', 'POU1F1', 'PTF1A', 'RFX6', 'SOX6', 'TAL1', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TFAP4', 'TWIST2', 'ZBTB18', 'ZIC1', 'ZIC3']","['BCL11A', 'GLIS1', 'GLIS2', 'HIC1', 'PRDM1', 'PRDM10', 'SP7', 'ZBTB17', 'ZBTB8A', 'ZEB2', 'ZFP37', 'ZIC2', 'ZNF184', 'ZNF189', 'ZNF24', 'ZNF335', 'ZNF341', 'ZNF366', 'ZNF394', 'ZNF518A', 'ZNF558', 'ZNF600', 'ZNF629', 'ZNF639', 'ZNF660', 'ZNF692', 'ZSCAN21', 'ZSCAN5C', 'ZXDB']",['H3K4me1']
chr20,10523871,10524550,4.405005493078352,4.760101587793656,4.342178633079845,5.844933964838511,5.754422398178871,5.461218718162506,"['SLX4IP', 'JAG1']","[-0.342084119264946, -1.20815288584981]","[0.004202254858453, 2.9601618918022104e-09]","['ARNT', 'ASCL1', 'BCL6', 'CUX1', 'CUX2', 'DLX1', 'EN1', 'ERG', 'ESRRA', 'FOXH1', 'GLI3', 'HOXD12', 'LHX3', 'MYBL1', 'MYBL2', 'MYF5', 'MYOD1', 'MYOG', 'NFIX', 'NKX2-2', 'NKX2-5', 'NKX6-1', 'NR2E1', 'ONECUT1', 'ONECUT2', 'PGR', 'PLAGL1', 'PTF1A', 'SOX10', 'TAL1', 'TCF12', 'TFAP4', 'TFCP2L1', 'TP63', 'TP73', 'ZBTB7A', 'ZFX', 'ZIC1', 'ZNF165', 'ZNF189', 'ZNF263', 'ZNF711']","['FEZF1', 'GLIS1', 'PRDM6', 'SP7', 'TRIM28', 'ZBTB17', 'ZIC2', 'ZNF18', 'ZNF189', 'ZNF341', 'ZNF600']","['H3K27ac', 'H3K4me1']"
